SITE_ID,VISIT_NO,UID,PRISTINE,APPEALNG,RECREATIONAL_VALUE,RDisIn,RDisInAg,RDisInNonAG,RDisIXAgAdj5,L_RVegQ,L_LitCvrQ,L_LitRipCvQ,RVegQc15,LitCvrQc15,LitRipCvrQc15,L_RVegQc15,L_LitCvrQc15,L_LitRipCvrQc15,RVegQc3OE15,LitCvrQc3OE15,LitRipCvrQc3OE15,RVeg_CONDus15,LitCvr_CONDus15,LitRipCvr_CONDus15,RDIS_CONDus15
NLA06608-1224,1,NA,2,2,GOOD,0.696969697,0,0.696969697,0.848484849,-0.881628095,-0.240373206,-0.452054281,0.121332407,0.244130435,0.182731421,-0.881628095,-0.594943321,-0.715047476,0.731119189,2.245970696,1.307291073,GOOD,GOOD,GOOD,POOR
NLA06608-1227,1,NA,4,3,FAIR,0.722222222,0,0.722222222,0.861111111,-1.291548908,-0.825888034,-0.999085721,0.041103553,0.139317932,0.090210742,-1.291548908,-0.825888034,-0.999085721,0.247679879,1.28170825,0.6453827,POOR,GOOD,FAIR,POOR
NLA06608-1232,1,NA,4,4,EXCELLENT,0.622641509,0.393939394,0.5,0.854761905,-1.247491119,-1.232489013,-1.239925291,0.046559932,0.048547855,0.047553894,-1.247491119,-1.232489013,-1.239925291,0.280558679,0.446634437,0.340208488,FAIR,FAIR,POOR,POOR
NLA06608-1236,1,NA,3,4,EXCELLENT,0.285714286,0.090909091,0.230769231,0.322222222,-1.869666232,-1.029536851,-1.271950699,0.05,0.083425009,0.066712505,-1.22184875,-1.029536851,-1.115133838,0.301287679,0.767500071,0.477272388,FAIR,GOOD,FAIR,FAIR
NLA06608-1238,1,NA,3,3,EXCELLENT,0.655172414,0,0.655172414,0.577586207,-0.846185136,-1.089521028,-0.951028769,0.1325,0.071372746,0.101936373,-0.846185136,-1.089521028,-0.951028769,0.433691643,0.645878745,0.420428417,POOR,FAIR,POOR,FAIR
NLA06608-1239,1,NA,2,2,FAIR,0.166666667,0,0.166666667,0.183333333,-0.887730232,-1.410160815,-1.074713412,0.1195,0.028890111,0.074195056,-0.887730232,-1.410160815,-1.074713412,0.511137431,0.234552669,0.39943674,POOR,POOR,POOR,GOOD
NLA06608-1240,1,NA,3,4,GOOD,0.285714286,0.090909091,0.230769231,0.422222222,-1.031517051,-1.244825055,-1.12520457,0.083,0.046908213,0.064954106,-1.031517051,-1.244825055,-1.12520457,0.500137548,0.431549925,0.464692513,FAIR,FAIR,FAIR,FAIR
NLA06608-1241,1,NA,4,4,EXCELLENT,0.259259259,0.090909091,0.2,0.314285714,-0.706637445,-1.363177902,-0.921120452,0.1865,0.033333333,0.109916667,-0.706637445,-1.363177902,-0.921120452,0.695365555,0.142739136,0.434655458,FAIR,POOR,POOR,FAIR
NLA06608-1242,1,NA,3,3,GOOD,0.62962963,0,0.62962963,0.564814815,-0.652167403,-0.637205939,-0.644622246,0.212757634,0.220565361,0.216661498,-0.652167403,-0.637205939,-0.644622246,1.282025077,2.672979371,1.550032501,GOOD,GOOD,GOOD,FAIR
NLA06608-1243,1,NA,3,4,EXCELLENT,0.705882353,0,0.705882353,0.602941177,-0.537912972,-1.0985281,-0.733421528,0.279792424,0.069702492,0.174747458,-0.537912972,-1.0985281,-0.733421528,1.196756325,0.56589971,0.940770976,GOOD,FAIR,GOOD,FAIR
NLA06608-1244,1,NA,4,3,GOOD,0.285714286,0.166666667,0.166666667,0.422727273,-1.057308694,-1.913632337,-1.301734177,0.077637768,0.00220022,0.039918994,-1.057308694,-1.913632337,-1.301734177,0.467826057,0.026663945,0.285587142,FAIR,POOR,POOR,FAIR
NLA06608-1245,1,NA,4,4,POOR,0.047619048,0,0.047619048,0.023809524,-0.435926021,-0.660699817,-0.533930619,0.3565,0.208423913,0.282461957,-0.435926021,-0.660699817,-0.533930619,1.040156315,0.409092184,0.656832655,GOOD,FAIR,FAIR,GOOD
NLA06608-1255,1,NA,3,3,FAIR,0.555555556,0.512195122,0.166666667,0.82248062,-0.722867629,-1.096730886,-0.870753244,0.179292048,0.070033003,0.124662526,-0.722867629,-1.096730886,-0.870753244,1.080369704,0.848713381,0.891856508,GOOD,GOOD,GOOD,POOR
NLA06608-1256,1,NA,4,4,GOOD,0.090909091,0.047619048,0.047619048,0.115384615,-0.973674923,-1.750660353,-1.207591392,0.096249055,0.007755776,0.052002415,-0.973674923,-1.750660353,-1.207591392,0.579973089,0.071352204,0.372033956,FAIR,POOR,FAIR,GOOD
NLA06608-1258,1,NA,4,4,GOOD,0.333333333,0.130434783,0.259259259,0.311904762,-0.542622803,-0.526252141,-0.53436034,0.276666667,0.287678768,0.282172717,-0.542622803,-0.526252141,-0.53436034,1.183386521,2.33560274,1.519105947,GOOD,GOOD,GOOD,FAIR
NLA06608-1259,1,NA,4,5,EXCELLENT,0.35483871,0,0.35483871,0.227419355,-0.367287272,-0.862269872,-0.547775473,0.419252396,0.127318841,0.273285618,-0.367287272,-0.862269872,-0.547775473,1.784504798,1.549484269,1.64748772,GOOD,GOOD,GOOD,FAIR
NLA06608-1261,1,NA,4,4,GOOD,0.590909091,0.4375,0.4,0.743333333,-1.942162744,-1.298109504,-1.510309569,0.001424501,0.040337367,0.020880934,-1.942162744,-1.298109504,-1.510309569,0.008773406,0.534551773,0.171338397,POOR,FAIR,POOR,FAIR
NLA06608-1262,1,NA,3,3,FAIR,0.583333333,0,0.583333333,0.541666667,-0.66886204,-0.592384638,-0.628942092,0.204357143,0.245632085,0.224994614,-0.66886204,-0.592384638,-0.628942092,0.874096946,1.994234662,1.211281726,GOOD,GOOD,GOOD,FAIR
NLA06608-1263,1,NA,3,3,GOOD,0.622641509,0.090909091,0.607843137,0.636065574,-0.777283529,-1.139879086,-0.921790184,0.157,0.062463768,0.109731884,-0.777283529,-1.139879086,-0.921790184,0.665932162,0.250154721,0.468203318,FAIR,POOR,POOR,FAIR
NLA06608-1266,1,NA,1,1,POOR,0.666666667,0.5,0.5,0.928571429,-1.119373706,-1.808114474,-1.339500764,0.06596723,0.005555556,0.035761393,-1.119373706,-1.808114474,-1.339500764,0.548637651,0.099579821,0.390018726,FAIR,POOR,FAIR,POOR
NLA06608-1268,1,NA,2,2,FAIR,0.090909091,0,0.090909091,0.045454546,-0.74302706,-1.22996664,-0.921552169,0.170706153,0.048888889,0.109797521,-0.74302706,-1.22996664,-0.921552169,1.028633213,0.449771909,0.785509783,GOOD,FAIR,GOOD,GOOD
NLA06608-1269,1,NA,2,3,FAIR,0.864864865,0,0.864864865,0.932432432,-0.765103254,-1.574031268,-1.003451846,0.16175,0.016666667,0.089208333,-0.765103254,-1.574031268,-1.003451846,0.608221681,0.190074538,0.500015134,FAIR,POOR,FAIR,POOR
NLA06608-1270,1,NA,5,5,GOOD,0.545454546,0.5,0.166666667,0.919354839,-0.675891049,-1.133858094,-0.847113977,0.20091572,0.063475391,0.132195556,-0.675891049,-1.133858094,-0.847113977,1.951163744,1.283419503,1.655296204,GOOD,GOOD,GOOD,POOR
NLA06608-1271,1,NA,2,1,FAIR,0.677419355,0.35483871,0.607843137,0.655660377,-0.780515271,-1.001260653,-0.877011193,0.155761905,0.089710145,0.122736025,-0.780515271,-1.001260653,-0.877011193,0.938582856,1.087176,0.878073999,GOOD,GOOD,GOOD,FAIR
NLA06608-1273,1,NA,1,3,GOOD,0.770114943,0,0.770114943,0.835057471,-0.708853238,-1.397940009,-0.929039084,0.1855,0.045,0.11525,-0.708853238,-1.259637311,-0.902222265,0.612078508,0.209952903,0.329024139,POOR,POOR,POOR,POOR
NLA06608-1274,1,NA,5,5,EXCELLENT,0,0,0,0,-0.556401779,-1.110005311,-0.750388283,0.267714286,0.067623762,0.167669024,-0.556401779,-1.110005311,-0.750388283,1.145094496,0.549022946,0.902663497,GOOD,FAIR,GOOD,GOOD
NLA06608-1278,1,NA,3,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-1279,1,NA,3,2,FAIR,0.2,0,0.2,0.2,NA,-1.172096406,NA,NA,0.057282728,NA,NA,-1.172096406,NA,NA,1.150183413,NA,NOT ASSESSED,GOOD,NOT ASSESSED,GOOD
NLA06608-1281,1,NA,5,5,EXCELLENT,0.395973154,0,0.395973154,0.297986577,-0.654124312,-0.693575856,-0.673402263,0.211756158,0.192499588,0.202127873,-0.654124312,-0.693575856,-0.673402263,0.799087414,1.597526254,1.023824179,GOOD,GOOD,GOOD,FAIR
NLA06608-1283,1,NA,5,4,GOOD,0,0,0,0,-1.552841969,-1.381474394,-1.458759997,0.018,0.031545655,0.024772827,-1.552841969,-1.381474394,-1.458759997,0.076991412,0.256112461,0.133367073,POOR,POOR,POOR,GOOD
NLA06608-1284,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-1288,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-1292,1,NA,3,4,EXCELLENT,0.733333333,0,0.733333333,0.866666667,-1.613994568,-1.310789833,-1.436452273,0.014322344,0.038888889,0.026605617,-1.613994568,-1.310789833,-1.436452273,0.086302918,0.35777311,0.19034102,POOR,FAIR,POOR,POOR
NLA06608-1295,1,NA,3,2,FAIR,0.375,0.047619048,0.35483871,0.322222222,-0.943110871,-1.092930283,-1.011591923,0.103995873,0.070736463,0.087366168,-0.943110871,-1.092930283,-1.011591923,0.421752493,0.623646644,0.483985425,FAIR,GOOD,FAIR,FAIR
NLA06608-1297,1,NA,4,4,GOOD,0.090909091,0,0.090909091,0.095454546,-0.760072496,-1.2701518,-0.944171764,0.163751077,0.043684412,0.103717744,-0.760072496,-1.2701518,-0.944171764,1.082129296,0.942469518,1.006173539,GOOD,GOOD,GOOD,GOOD
NLA06608-1300,1,NA,3,4,EXCELLENT,0.307692308,0,0.307692308,0.264957265,-1.192810382,-1.326100233,-1.254361733,0.05414896,0.03719541,0.045672185,-1.192810382,-1.326100233,-1.254361733,0.326288288,0.342193311,0.326746432,FAIR,FAIR,POOR,FAIR
NLA06608-1303,1,NA,3,3,GOOD,0.746835443,0,0.746835443,0.773417722,-0.911863911,-1.247228053,-1.047948467,0.1125,0.046594203,0.079547101,-0.911863911,-1.247228053,-1.047948467,0.481196326,0.378288425,0.428250031,POOR,POOR,POOR,POOR
NLA06608-1312,1,NA,4,4,GOOD,0.701492537,0,0.701492537,0.750746269,-1.107905397,-0.597738618,-0.781858532,0.068,0.2425,0.15525,-1.107905397,-0.597738618,-0.781858532,0.337253689,0.936677458,0.662022967,POOR,GOOD,FAIR,POOR
NLA06608-1316,1,NA,3,2,FAIR,0.259259259,0,0.259259259,0.22962963,-1.587152945,-1.77815125,-1.672235751,0.015873016,0.006666667,0.011269841,-1.587152945,-1.77815125,-1.672235751,0.072093958,0.027823288,0.055516668,POOR,POOR,POOR,FAIR
NLA06608-1319,1,NA,4,4,EXCELLENT,0.523809524,0.375,0.333333333,0.538888889,-1.480760505,-1.63407565,-1.550687482,0.023055178,0.013223322,0.01813925,-1.480760505,-1.63407565,-1.550687482,0.138924819,0.160250312,0.129771221,POOR,POOR,POOR,FAIR
NLA06608-1321,1,NA,4,4,EXCELLENT,0.393939394,0,0.393939394,0.296969697,-0.764109887,-1.301029996,-0.954396785,0.162143295,0.04,0.101071648,-0.764109887,-1.301029996,-0.954396785,0.717997838,0.878036396,0.727678004,FAIR,GOOD,FAIR,FAIR
NLA06608-1323,1,NA,3,3,GOOD,0.636363636,0,0.636363636,0.668181818,-1.003476496,-0.79549719,-0.887154119,0.089202703,0.150141101,0.119671902,-1.003476496,-0.79549719,-0.887154119,0.394710821,0.684573042,0.683368793,POOR,GOOD,FAIR,FAIR
NLA06608-1326,1,NA,4,4,GOOD,0,0,0,0,-0.510744832,-0.566476639,-0.53771736,0.2985,0.261345961,0.27992298,-0.510744832,-0.566476639,-0.53771736,1.276774252,2.121812278,1.506994256,GOOD,GOOD,GOOD,GOOD
NLA06608-1329,1,NA,4,4,EXCELLENT,0.523809524,0.375,0.333333333,0.688888889,-1.239323958,-1.723793588,-1.417240687,0.047633639,0.008888889,0.028261264,-1.239323958,-1.723793588,-1.417240687,0.290040644,0.166476916,0.240258899,POOR,POOR,POOR,FAIR
NLA06608-1332,1,NA,3,3,FAIR,0,0,0,0,-0.727005039,-0.793379416,-0.758925438,0.177497275,0.072004831,0.124751053,-0.727005039,-1.086160563,-0.870467832,1.069554844,0.662435801,0.892489848,GOOD,GOOD,GOOD,GOOD
NLA06608-1333,1,NA,5,5,EXCELLENT,0.2,0,0.2,0.1,-0.472370099,-0.839720704,-0.618310186,0.327,0.134636964,0.230818482,-0.472370099,-0.839720704,-0.618310186,1.393972464,0.899266943,1.255849091,GOOD,GOOD,GOOD,GOOD
NLA06608-1334,1,NA,4,4,EXCELLENT,0.529411765,0,0.529411765,0.389705882,-0.791666501,-0.661496834,-0.721722898,0.151559871,0.208023429,0.17979165,-0.791666501,-0.661496834,-0.721722898,0.64826714,1.688897984,0.967926906,FAIR,GOOD,GOOD,FAIR
NLA06608-1334,2,NA,3,4,EXCELLENT,0.671232877,0,0.671232877,0.585616438,-1.121556225,-0.98931954,-1.050424175,0.06558642,0.092489756,0.079038088,-1.121556225,-0.98931954,-1.050424175,0.280532838,0.750904662,0.425509704,POOR,GOOD,POOR,FAIR
NLA06608-1336,1,NA,3,3,FAIR,0.166666667,0,0.166666667,0.133333333,-0.661082975,-1.222636228,-0.85679372,0.208231293,0.023816425,0.116023859,-0.661082975,-1.470872305,-0.899547227,1.254750458,0.219108252,0.830054043,GOOD,POOR,GOOD,GOOD
NLA06608-1338,1,NA,1,1,POOR,0.2,0.130434783,0.090909091,0.22972973,NA,-2,NA,NA,0,NA,NA,-2,NA,NA,0,NA,NOT ASSESSED,POOR,NOT ASSESSED,FAIR
NLA06608-1339,1,NA,3,3,FAIR,0.75,0.5,0.666666667,0.5875,-2,-1.165052877,-1.40680901,0,0.058382838,0.029191419,-2,-1.165052877,-1.40680901,0,0.537115104,0.208840283,POOR,FAIR,POOR,FAIR
NLA06608-1342,1,NA,4,4,GOOD,0,0,0,0,-0.775614946,-0.783226054,-0.779403827,0.157642857,0.154730473,0.156186665,-0.775614946,-0.783226054,-0.779403827,0.6742859,1.256223806,0.840847032,FAIR,GOOD,GOOD,GOOD
NLA06608-1344,1,NA,NA,NA,,0.523809524,0.5,0.090909091,0.918032787,-1.896103866,-2,-1.944952434,0.002702703,0,0.001351351,-1.896103866,-2,-1.944952434,0.016285821,0,0.009667793,POOR,POOR,POOR,POOR
NLA06608-1346,1,NA,3,4,GOOD,0.74025974,0,0.74025974,0.72012987,-0.904830649,-0.680905099,-0.778592749,0.1145,0.198494643,0.156497322,-0.904830649,-0.680905099,-0.778592749,0.428743564,0.524969939,0.69813503,POOR,FAIR,FAIR,FAIR
NLA06608-1347,1,NA,4,4,GOOD,0.2,0,0.2,0.15,-0.542304184,-0.838489478,-0.665622007,0.276877057,0.135047592,0.205962324,-0.542304184,-0.838489478,-0.665622007,1.184286422,1.096422678,1.10881943,GOOD,GOOD,GOOD,GOOD
NLA06608-1348,1,NA,3,4,GOOD,0.546599496,0,0.546599496,0.473299748,-0.91721463,-0.79430933,-0.851428638,0.111,0.15057971,0.130789855,-0.91721463,-0.79430933,-0.851428638,0.440896605,0.479183254,0.469119936,POOR,FAIR,POOR,FAIR
NLA06608-1349,1,NA,2,3,GOOD,0.80952381,0,0.80952381,0.854761905,-0.913640169,-0.448245127,-0.621375017,0.112,0.34625,0.229125,-0.913640169,-0.448245127,-0.621375017,0.332083283,0.746785679,0.582043217,POOR,GOOD,FAIR,POOR
NLA06608-1354,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-1355,1,NA,2,4,EXCELLENT,0.733333333,0,0.733333333,0.866666667,-1.031517051,-1.723793588,-1.252243035,0.083,0.008888889,0.045944444,-1.031517051,-1.723793588,-1.252243035,0.355015956,0.072166999,0.247346659,POOR,POOR,POOR,POOR
NLA06608-1355,2,NA,3,4,EXCELLENT,0.777777778,0,0.777777778,0.838888889,-0.866461092,-1.653212514,-1.101762516,0.126,0.012222222,0.069111111,-0.866461092,-1.653212514,-1.101762516,0.538939885,0.099229623,0.3720668,FAIR,POOR,POOR,POOR
NLA06608-1356,1,NA,3,4,FAIR,0.591836735,0,0.591836735,0.545918367,-0.681511549,-0.451214084,-0.551273136,0.198203704,0.343822882,0.271013293,-0.681511549,-0.451214084,-0.551273136,1.081919445,1.419551077,1.650200175,GOOD,GOOD,GOOD,FAIR
NLA06608-1358,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-1358,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED,NOT ASSESSED
NLA06608-1359,1,NA,3,4,EXCELLENT,0.333333333,0,0.333333333,0.266666667,-0.529971156,-0.303237918,-0.401973183,0.285140524,0.487464486,0.386302505,-0.529971156,-0.303237918,-0.401973183,1.718186534,5.907466652,2.763672569,GOOD,GOOD,GOOD,FAIR
NLA06608-1360,1,NA,2,3,EXCELLENT,0.166666667,0,0.166666667,0.133333333,-0.538748951,-0.6686852,-0.598875651,0.279235136,0.204444444,0.24183979,-0.538748951,-0.6686852,-0.598875651,1.682602121,1.880864349,1.730162206,GOOD,GOOD,GOOD,GOOD
NLA06608-1364,1,NA,3,3,FAIR,0.615384615,0.285714286,0.545454546,0.780952381,-1.188150292,-1.442491475,-1.296961917,0.054841001,0.02610011,0.040470555,-1.188150292,-1.442491475,-1.296961917,0.242655112,0.101145334,0.166067766,POOR,POOR,POOR,POOR
NLA06608-1365,1,NA,2,2,FAIR,0.545454546,0,0.545454546,0.472727273,-0.672787071,-1.146519985,-0.848028764,0.202428571,0.061364136,0.131896354,-0.672787071,-1.146519985,-0.848028764,0.916157627,0.473661781,0.76356069,GOOD,FAIR,FAIR,FAIR
NLA06608-1367,1,NA,3,3,FAIR,0.473684211,0.45945946,0.047619048,0.555660377,-0.577685141,-0.918920477,-0.715616445,0.254432517,0.110525661,0.182479089,-0.577685141,-0.918920477,-0.715616445,1.533147653,1.339434313,1.305485849,GOOD,GOOD,GOOD,FAIR
NLA06608-1368,1,NA,1,2,FAIR,0.661016949,0,0.661016949,0.730508475,-0.947665759,-1.064240896,-1.002053566,0.10280653,0.016666667,0.059736598,-0.947665759,-1.574031268,-1.15653924,0.619486818,0.153331333,0.427365591,GOOD,POOR,FAIR,FAIR
NLA06608-1369,1,NA,4,4,GOOD,0.307692308,0,0.307692308,0.320512821,-0.529360873,-0.848514795,-0.660257274,0.285555556,0.131737642,0.208646599,-0.529360873,-0.848514795,-0.660257274,1.078461314,0.535920082,0.843304624,GOOD,FAIR,GOOD,FAIR
NLA06608-1370,1,NA,4,4,GOOD,0.259259259,0.047619048,0.230769231,0.227419355,-0.37202996,-1.014871556,-0.584005645,0.414590272,0.086633663,0.250611968,-0.37202996,-1.014871556,-0.584005645,1.773327252,0.70336029,1.349195395,GOOD,FAIR,GOOD,FAIR
NLA06608-1372,1,NA,3,3,GOOD,0.2,0,0.2,0.15,-1.03202563,-1.15132013,-1.087589631,0.082891157,0.06057971,0.071735433,-1.03202563,-1.15132013,-1.087589631,0.499481683,0.557326062,0.513207258,FAIR,FAIR,FAIR,GOOD
NLA06608-1375,1,NA,1,3,GOOD,0.090909091,0,0.090909091,0.045454546,-0.646914972,-0.79265022,-0.713698057,0.21546806,0.151194337,0.183331198,-0.646914972,-0.79265022,-0.713698057,1.298357435,1.39096975,1.31158198,GOOD,GOOD,GOOD,GOOD
NLA06608-1376,1,NA,4,4,EXCELLENT,0.655172414,0,0.655172414,0.677586207,-0.732406732,-0.672394796,-0.701365012,0.175179654,0.202620534,0.188900094,-0.732406732,-0.672394796,-0.701365012,0.865936706,0.782084105,0.802198172,GOOD,GOOD,GOOD,FAIR
NLA06608-1377,1,NA,5,5,EXCELLENT,0,0,0,0,-0.386766613,-0.442420416,-0.413702636,0.400424603,0.351060171,0.375742387,-0.386766613,-0.442420416,-0.413702636,1.875349518,3.578109205,2.300068668,GOOD,GOOD,GOOD,GOOD
NLA06608-1380,1,NA,2,2,FAIR,0.62962963,0.393939394,0.512195122,0.755660377,-1.050856152,-1.340655341,-1.172018925,0.078949569,0.035639897,0.057294733,-1.050856152,-1.340655341,-1.172018925,0.475730648,0.327882777,0.40989608,FAIR,FAIR,FAIR,POOR
NLA06608-1383,1,NA,2,2,FAIR,0.565217391,0.047619048,0.555555556,0.45,-0.675346844,-1.007034204,-0.810266161,0.20118018,0.088393361,0.144786771,-0.675346844,-1.007034204,-0.810266161,0.860508121,0.717646901,0.779474524,GOOD,GOOD,FAIR,FAIR
NLA06608-1387,1,NA,2,3,FAIR,0.764705882,0,0.764705882,0.832352941,-0.921892412,-1.240269842,-1.05253698,0.109703704,0.047508251,0.078605977,-0.921892412,-1.240269842,-1.05253698,0.469235726,0.385709386,0.423183392,POOR,POOR,POOR,POOR
NLA06608-1389,1,NA,3,2,GOOD,0.616204691,0,0.616204691,0.658102345,-0.586155166,-0.296843665,-0.417840999,0.249325267,0.494842995,0.372084131,-0.586155166,-0.296843665,-0.417840999,0.710311005,0.819615882,0.736980233,GOOD,GOOD,FAIR,FAIR
NLA06608-1389,2,NA,3,3,GOOD,0.705882353,0,0.705882353,0.752941177,-0.586420857,-0.685606043,-0.633188064,0.249166667,0.19625,0.222708333,-0.586420857,-0.685606043,-0.633188064,0.709859163,0.325051821,0.441114322,GOOD,POOR,POOR,POOR
NLA06608-1390,1,NA,4,4,EXCELLENT,0.767441861,0,0.767441861,0.88372093,-1.073143291,-1.55454785,-1.250301422,0.0745,0.017890234,0.046195117,-1.073143291,-1.55454785,-1.250301422,0.3186589,0.145247001,0.248696179,POOR,POOR,POOR,POOR
NLA06608-1391,1,NA,3,3,FAIR,0.653179191,0,0.653179191,0.626589595,-1.099632871,-1.122757552,-1.111041316,0.0695,0.065377625,0.067438812,-1.099632871,-1.122757552,-1.111041316,0.279705004,0.524935537,0.343574444,POOR,FAIR,POOR,FAIR
NLA06608-1396,1,NA,4,4,GOOD,0.310344828,0,0.310344828,0.355172414,-0.833001811,-0.782802247,-0.807177119,0.136892015,0.154891304,0.14589166,-0.833001811,-0.782802247,-0.807177119,0.619230366,0.640725064,0.700523756,POOR,FAIR,FAIR,FAIR
NLA06608-1397,1,NA,2,2,POOR,0.35483871,0,0.35483871,0.277419355,-1.663961322,-1.588429088,-1.624555206,0.011678972,0.015797101,0.013738037,-1.663961322,-1.588429088,-1.624555206,0.028603467,0.326003665,0.067429739,POOR,FAIR,POOR,FAIR
NLA06608-1398,1,NA,3,2,FAIR,0.130434783,0,0.130434783,0.065217391,-0.433503873,-0.284037005,-0.352371857,0.358549755,0.509951691,0.434250723,-0.433503873,-0.284037005,-0.352371857,1.533625109,4.140189333,2.337833587,GOOD,GOOD,GOOD,GOOD
NLA06608-1401,1,NA,3,3,GOOD,0.393939394,0.047619048,0.375,0.37972973,-0.672641066,-1.150902403,-0.849017065,0.2025,0.095092074,0.148796037,-0.672641066,-0.978430035,-0.79916034,0.716938749,0.400178736,0.563721432,FAIR,FAIR,POOR,FAIR
NLA06608-1403,1,NA,1,4,EXCELLENT,0.701492537,0.166666667,0.682539683,0.529518072,-1.280615647,-1.319177014,-1.299468484,0.042406403,0.037953795,0.040180099,-1.280615647,-1.319177014,-1.299468484,0.255530536,0.349170362,0.287455134,POOR,FAIR,POOR,FAIR
NLA06608-1413,1,NA,1,2,FAIR,0.655172414,0.130434783,0.636363636,0.557142857,-0.744304954,-0.503416266,-0.607368799,0.170175214,0.30375,0.236962607,-0.744304954,-0.503416266,-0.607368799,0.502110956,0.642816657,0.591367404,FAIR,GOOD,FAIR,FAIR
NLA06608-1414,1,NA,4,4,GOOD,0.473684211,0,0.473684211,0.386842105,-0.468179074,-0.612113106,-0.534210348,0.330267857,0.234279428,0.282273643,-0.468179074,-0.612113106,-0.534210348,1.161760125,1.586140223,1.249706063,GOOD,GOOD,GOOD,FAIR
NLA06608-1417,1,NA,3,2,EXCELLENT,0.847328244,0.393939394,0.830508475,0.945355191,-0.497559733,-0.656244721,-0.569694536,0.308009627,0.210676089,0.259342858,-0.497559733,-0.656244721,-0.569694536,1.171882237,2.389931486,1.463647336,GOOD,GOOD,GOOD,POOR
NLA06608-1420,1,NA,4,4,GOOD,0.428571429,0.393939394,0.090909091,0.635057471,-1.011586686,-1.140313598,-1.071198093,0.087367342,0.029371981,0.058369661,-1.011586686,-1.404812737,-1.165136572,0.526454073,0.270218697,0.417586295,FAIR,FAIR,FAIR,FAIR
NLA06608-1421,1,NA,4,4,GOOD,0.2,0,0.2,0.15,-0.589222767,-0.953912194,-0.734361979,0.2475,0.101195652,0.174347826,-0.589222767,-0.953912194,-0.734361979,0.731584081,0.204796633,0.417250778,GOOD,POOR,POOR,GOOD
NLA06608-1425,1,NA,3,4,GOOD,0.487179487,0.090909091,0.45945946,0.437234043,-0.480141851,-1.057389957,-0.679184756,0.321022984,0.077621371,0.199322178,-0.480141851,-1.057389957,-0.679184756,0.915932432,0.624837796,0.834756513,GOOD,FAIR,GOOD,FAIR
NLA06608-1426,1,NA,4,5,POOR,0.5,0,0.5,0.35,-0.622076422,-0.780386107,-0.694057441,0.228739114,0.155811212,0.192275163,-0.622076422,-0.780386107,-0.694057441,0.464191025,1.468445888,0.665520732,POOR,GOOD,FAIR,FAIR
NLA06608-1432,1,NA,2,2,POOR,0.310344828,0.2,0.166666667,0.495918367,-0.814891784,-0.832707961,-0.823708519,0.143146902,0.136991438,0.14006917,-0.814891784,-0.832707961,-0.823708519,0.862567958,1.260304789,1.002078212,GOOD,GOOD,GOOD,FAIR
NLA06608-1434,1,NA,4,4,GOOD,0.622641509,0,0.622641509,0.561320755,-0.864867349,-1.061003722,-0.951955967,0.1265,0.076895298,0.101697649,-0.864867349,-1.061003722,-0.951955967,0.541078536,0.624296574,0.547499791,FAIR,FAIR,POOR,FAIR
NLA06608-1435,1,NA,3,2,GOOD,0.829383886,0.047619048,0.82791587,0.917506874,-1.042566731,-1.522878745,-1.219453485,0.080663665,0.02,0.050331832,-1.042566731,-1.522878745,-1.219453485,0.486059366,0.242375263,0.360082326,FAIR,POOR,POOR,POOR
NLA06608-1436,1,NA,4,4,GOOD,0.487179487,0,0.487179487,0.293589744,-0.923613314,-0.647009023,-0.763652279,0.109230314,0.215419238,0.162324776,-0.923613314,-0.647009023,-0.763652279,0.658194953,1.981831128,1.161298526,GOOD,GOOD,GOOD,FAIR
NLA06608-1439,1,NA,4,4,EXCELLENT,0.6,0,0.6,0.4,-1.050203541,-0.556903787,-0.736983521,0.079083333,0.267393457,0.173238395,-1.050203541,-0.556903787,-0.736983521,0.5924431,4.186918881,1.698657683,FAIR,GOOD,GOOD,FAIR
NLA06608-1445,1,NA,3,4,POOR,0.545454546,0,0.545454546,0.372727273,-1.471130891,-1.363177902,-1.41380875,0.023796296,0.033333333,0.028564815,-1.471130891,-1.363177902,-1.41380875,0.177664222,0.603441041,0.289533656,POOR,GOOD,POOR,FAIR
