SITE_ID,VISIT_NO,sixDepth,sivDepth,L_sixDepth,L_sivDepth,bsfcBedrock,bsfcBoulders,bsfcCobble,bsfcGravel,bsfcSand,bsfcSilt,bsfcOrganic,bsfcWood,bsiStaVariety,bsiSiteVariety,bsiStStaVariety,bsxLdia,bsvLdia,amfcEmergent,amfcFloating,amfcSubmergent,amfcAll,amfcFltEmg,fcfcAquatic,fcfcBoulders,fcfcBrush,fcfcLedges,fcfcLiveTrees,fcfcOverhang,fcfcSnag,fcfcStructures,fciAll,fciBig,fciNatural,fciRipVeg,rvfcCanBig,rvfcCanSmall,rvfcUndNonw,rvfcUndWoody,rvfcGndBare,rvfcGndInundated,rvfcGndNonw,rvfcGndWoody,rviCanopy,rviUnderstory,rviGround,rviWoody,rviTallWood,rviHerbs,rviCanUnd,rviTotalVeg
NLA06608-1329,1,0.69,0.347850543,-0.102372909,-0.348866895,0,0.029370629,0.011188811,0.038539239,0.011188811,0.800683761,0.054700855,0.054327894,3.3,7,2.121212121,-0.286339465,0.07278489,0,0,0.005,0.005,0,0,0.03,0,0.01,0,0,0,0,0.04,0.04,0.04,0,0.005,0,0,0.015,0.606186172,0.012301957,0.332203677,0.049308194,0.005,0.015,0.345,0.065,0.02,0.29,0.02,0.355
NLA06608-1332,1,1.65,0.82360994,0.243038049,-0.034511402,0.006896552,0,0.047119127,0.022628755,0.171269309,0.645009544,0,0.107076713,3.7,6,1.621621622,-0.235520219,0.096194326,0,0,0,0,0,0,0,0.105,0.0625,0,0,0.03,0,0.1975,0.0625,0.1975,0.135,0.1025,0.05,0.085,0.3075,0.137133321,0,0.549126215,0.313740464,0.1525,0.3925,0.8175,0.7675,0.46,0.595,0.545,1.3625
NLA06608-1333,1,1.13,0.651579278,0.089905111,-0.124025202,0,0.043188027,0.133809386,0,0.066912438,0.389717503,0.220194414,0.146178232,4.5,6,1.333333333,-0.125742544,0.169118373,0.105,0.06,0.315,0.3475,0.165,0.315,0.005,0.2425,0.025,0.01,0.16,0,0,0.7575,0.19,0.7575,0.2525,0.102222222,0.805277778,0.04,0.085,0.251502719,0,0.127520161,0.62097712,0.92,0.125,0.75,1.635,1.005,0.16,1.045,1.795
NLA06608-1334,1,0.466666667,0.137068883,-0.246672333,-0.625125446,0,0,0.080439815,0.034157633,0.47759718,0.275450373,0.082151777,0.050203222,3.333333333,6,1.8,-0.134365915,0.167757246,0.239583333,0.120833333,0.145833333,0.233333333,0.360416667,0.18125,0,0.085416667,0,0.025,0.066666667,0.077083333,0.016666667,0.452083333,0.083333333,0.435416667,0.1875,0.147916667,0.210416667,0.266666667,0.147916667,0.006666667,0.048119743,0.595383615,0.266496643,0.358333333,0.414583333,0.464583333,0.6375,0.50625,0.547916667,0.772916667,1.185416667
NLA06608-1334,2,0.683333333,0.376184996,-0.106053392,-0.322224292,0,0,0.099935525,0.037878788,0.439084578,0.407949594,0.015151515,0,2.083333333,5,2.4,-0.137643806,0.197138679,0.191666667,0.102083333,0.135416667,0.216666667,0.29375,0.210416667,0.004166667,0,0,0.004166667,0.008333333,0.020833333,0.029166667,0.277083333,0.041666667,0.247916667,0.025,0.102083333,0.09375,0.198148148,0.076851852,0.085067155,0.00617284,0.863385877,0.045374129,0.195833333,0.285416667,0.64375,0.3125,0.275,0.808333333,0.48125,1.120833333
NLA06608-1336,1,1.366888,0.542838242,0.166396956,-0.191898295,0,0.037310606,0.1122543,0.064788084,0.014700277,0.579601588,0.125923666,0.06542148,3.7,7,1.891891892,-0.194620197,0.225660686,0,0,0,0,0,0,0,0.03,0,0,0.025,0.01,0,0.065,0.025,0.065,0.04,0.05,0.115,0.17,0.305,0.183333333,0,0.392857143,0.423809524,0.165,0.505,0.165,0.585,0.485,0.25,0.67,0.835
NLA06608-1338,1,0.94,0.445221543,0.017033339,-0.263426993,0,0,0,0,0.994594595,0.005405405,0,0,1.1,2,1.818181818,-0.078221847,0.00470215,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.005,0,0.005,0,NA,NA,NA,NA,0.229207254,0.005405405,0.761132022,0.004255319,NA,NA,0.7425,0.005,NA,0.7325,NA,0.7375
NLA06608-1339,1,0.93,0.78747134,0.012837225,-0.051845663,0,0.057692308,0.107692308,0.007692308,0.043866944,0.783056133,0,0,1.7,5,2.941176471,-0.210935294,0.25807367,0.23,0,0.005,0.205,0.23,0.235,0.035,0,0,0,0,0,0,0.27,0.035,0.27,0,0,0,0,0,0.189393939,0,0.810606061,0,0,0,0.75,0,0,0.75,0,0.75
NLA06608-1342,1,0.667512,0.220942043,-0.114914826,-0.493573388,0,0.013793103,0.329432688,0.131285438,0.241246787,0.213883187,0.056565693,0.013793103,3.5,7,2,0.042992531,0.26821481,0.4125,0.215,0.2225,0.41,0.6275,0.38,0.01,0.01,0,0.01,0.045,0,0,0.455,0.055,0.455,0.02,0.01,0.1525,0.2425,0.36,0,0.054285714,0.738935065,0.206779221,0.1625,0.6025,0.615,0.6525,0.5225,0.6875,0.765,1.34
NLA06608-1344,1,0.53,0.286937856,-0.200659451,-0.412358779,0,0,0.057541528,0.20929421,0.121942641,0.611221621,0,0,2.3,4,1.739130435,-0.167486164,0.203794407,0,0,0.565,0.47,0,0.3375,0,0,0,0,0,0,0,0.3375,0,0.3375,0,0,0,0,0,0.005405405,0.005405405,0.989189189,0,0,0,0.88,0,0,0.875,0,0.875
NLA06608-1346,1,1.83,0.454728246,0.285557309,-0.25591972,0,0.051970968,0.167610963,0.148809452,0.255139995,0.18323019,0.082578046,0.110660387,6.5,7,1.076923077,0.032226015,0.13103882,0.015,0.005,0.330555556,0.366666667,0.02,0.3225,0.055,0.1,0,0.005,0.055,0.01,0.005,0.5525,0.115,0.5475,0.115,0.168402778,0.306597222,0.035714286,0.157142857,0.158413138,0,0.777133397,0.064453464,0.509375,0.192857143,0.7875,0.5725,0.575,0.7575,0.602777778,1.33
NLA06608-1347,1,1.033272,0.332792347,0.054334159,-0.363720427,0,0.002777778,0.002777778,0.04453241,0.163970906,0.476259087,0.174316328,0.135365715,3.6,7,1.944444444,-0.258528044,0.136359749,0.1,0.065,0.2425,0.35,0.165,0.2625,0.005,0.17,0,0,0.165,0.02,0.005,0.6275,0.175,0.6225,0.19,0.06,0.2725,0.305277778,0.384722222,0.070748299,0.157754113,0.478428848,0.293068739,0.3325,0.7325,0.9225,0.99,0.735,0.7975,1.065,1.7875
NLA06608-1348,1,4.42,3.232061606,0.655138435,0.522713022,0.023312402,0.056602971,0.251992891,0.213322038,0.230068311,0.186170719,0,0.038530669,5.2,7,1.346153846,0.089814656,0.196947169,0,0,0,0,0,0,0.07,0.045,0.18,0,0,0.035,0.005,0.335,0.255,0.33,0.08,0.13,0.265,0.065,0.12,0.810937511,0,0.132082432,0.056980057,0.395,0.185,0.1425,0.555,0.515,0.1675,0.58,0.7225
NLA06608-1349,1,1.5,0.535412613,0.204119983,-0.196944168,0,0,0,0,0.630857431,0.364014364,0.005128205,0,1.7,3,1.764705882,-0.176946345,0.110462657,0.245,0.005,0.5975,0.7225,0.25,0.6925,0,0,0,0,0,0,0.05,0.7425,0.05,0.6925,0,0.21,0.03,0.01,0.2125,0.133410733,0,0.739498879,0.127090387,0.24,0.2225,0.77,0.56,0.4525,0.6725,0.4625,1.2325
NLA06608-1354,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-1355,1,0.85,0.195789002,-0.022276395,-0.52901797800000006,0,0.005882353,0.101483837,0.178637018,0.632063476,0.077055268,0.004878049,0,3.6,6,1.666666667,-0.006126803,0.097528714,0,0,0,0,0,0,0.01,0.005,0,0,0.025,0,0.015,0.055,0.05,0.04,0.005,0.035,0.1125,0.03,0.15,0.133113841,0,0.616886159,0.25,0.1475,0.18,0.53,0.415,0.2975,0.4425,0.3275,0.8575
NLA06608-1355,2,0.97,0.235937845,0.029383778,-0.473741068,0,0.03738627,0.091232423000000007,0.059190394,0.736801641,0.004651163,0.01667592,0.054062189,4.5,7,1.555555556,0.002240123,0.089578301,0,0,0.015,0.015,0,0.01,0.03,0.015,0,0,0.01,0,0.02,0.085,0.06,0.065,0.015,0.2575,0.1075,0.016666667,0.088888889,0.100750061,0,0.640540361,0.258709579,0.365,0.105555556,0.74,0.63,0.445,0.57,0.46,1.2
NLA06608-1356,1,2.05,0.715308791,0.33243846,-0.088677875,0,0.005405405,0.118909648,0.222148565,0,0.54454959,0.092227854,0.018621042,3.3,6,1.818181818,-0.131857556,0.151404847,0.225,0.0575,0.7225,0.785,0.2825,0.815,0,0.025,0,0,0.005,0,0,0.845,0.005,0.845,0.025,0.380277778,0.169722222,0.205,0.245,0.023255814,0.007407407,0.70340083,0.265935949,0.5625,0.45,0.5825,0.9725,0.8075,0.6175,1.0125,1.59
NLA06608-1358,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-1358,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-1359,1,0.822222222,0.330823887,-0.035164417,-0.365700225,0,0.029411765,0.03453997,0.037254902,0.460158665,0.102092837,0.324617092,0.01192477,3.3,7,2.121212121,-0.068983,0.159874862,0.0625,0.53,0.43,0.785,0.5925,0.785,0.0575,0.2,0.025,0.005,0.3575,0.184375,0.01,1.624375,0.45,1.614375,0.389375,0.327777778,0.192222222,0.214655172,0.495344828,0.018989899,0.018452381,0.494101371,0.470355339,0.5575,0.795,0.695,1.4025,1.1,0.635,1.3525,2.0375
NLA06608-1360,1,1.53,0.751369121,0.212187604,-0.069882106,0.005128205,0.025641026,0.103858529,0.136933224,0.456801626,0.23142111,0.013738739,0.026477541,3,8,2.666666667,-0.045154429,0.209679992,0,0,0,0,0,0.01,0.005,0,0.1125,0.4675,0.335,0,0,0.93,0.4525,0.93,0.4675,0.025,0.03,0.07,0.375,0.282852055,0.1,0.18982497,0.427322975,0.055,0.445,0.7575,0.8575,0.43,0.285,0.5,1.1425
NLA06608-1364,1,1.5,1.045625809,0.204119983,0.059042789,0,0.014838011,0.014838011,0.066755863,0.017663818,0.818835621,0.010916442,0.056152235,3.3,7,2.121212121,-0.279339827,0.103889727,0.005,0,0,0.005,0.005,0.005,0.015,0.02,0,0,0.035,0,0.005,0.08,0.055,0.075,0.02,0.02,0.055,0.06,0.1125,0.136401903,0.026682001,0.81022364,0.026692456,0.075,0.1725,0.74,0.2075,0.1875,0.75,0.2475,0.9575
NLA06608-1365,1,0.77,0.553875237,-0.060480747,-0.18450511,0,0.082536519,0.08574893,0.135808954,0.149186349,0.435827177,0.134066625,0.020408163,3.6,7,1.944444444,-0.060314767,0.235602451,0.025,0.1125,0.61,0.64,0.1375,0.635,0.08,0.005,0.015,0,0.04,0,0.025,0.8,0.16,0.775,0.005,0.175,0.265,0.235,0.22,0.143234043,0.017857143,0.539951779,0.298957035,0.4375,0.455,0.86,0.9675,0.6575,0.76,0.8925,1.7275
NLA06608-1367,1,0.69,0.099442893,-0.102372909,-0.700181436,0,0.004081633,0.036281179,0.116780045,0.119002268,0.375328798,0.344444444,0.004081633,2.9,7,2.413793103,-0.212890804,0.188802155,0.31,0,0.1075,0.3025,0.31,0.2775,0.03,0,0,0,0.03,0.025,0,0.3625,0.06,0.3625,0.025,0.1825,0.13,0.0975,0.2375,0.080151055,0.242808442,0.448941466,0.228099037,0.3425,0.335,0.8375,0.8175,0.58,0.4775,0.6775,1.295
NLA06608-1368,1,0.780288,0.272697125,-0.055375218,-0.428643957,0,0,0.03934857,0.337693972,0.027337447,0.406602648,0.161679917,0.027337447,3.5,6,1.714285714,-0.104893138,0.196382252,0,0,0,0,0,0.0775,0.01,0.065,0,0,0,0,0,0.1525,0.01,0.1525,0.065,0.03,0,0.1425,0.15,0.742964111,0.090063234,0.114760459,0.052212196,0.03,0.2925,0.1675,0.22,0.18,0.2075,0.3225,0.4275
NLA06608-1369,1,1.566666667,0.887411967,0.22184875,-0.005501613,0,0,0,0.066958516,0.682577136,0.239346288,0,0.01111806,3,4,1.333333333,-0.127168681,0.1000105,0,0.005555556,0,0.005555556,0.005555556,0.005555556,0,0.055555556,0,0,0.305555556,0.005555556,0,0.372222222,0.305555556,0.372222222,0.061111111,0.186111111,0.380555556,0.088888889,0.430555556,0.226926581,0,0.129544566,0.643528853,0.566666667,0.519444444,0.525,1.427777778,0.997222222,0.183333333,1.086111111,1.611111111
NLA06608-1370,1,1.27,0.742443413,0.136720567,-0.074459261,0,0,0,0,0.115488215,0.313029029,0.571482755,0,2.1,3,1.428571429,-0.299004249,0.11146767,0.095,0.1725,0.725,0.845,0.2675,0.845,0,0.01,0.025,0.015,0.075,0,0,0.97,0.1,0.97,0.025,0.04,0.25,0.04,0.7825,0,0.144180544,0.098316498,0.757502958,0.29,0.8225,0.8,1.7125,1.0725,0.095,1.1125,1.8075
NLA06608-1372,1,1.176528,0.604874216,0.106030345,-0.151888376,0.006896552,0.027027027,0.062162162,0,0.56045369,0.212666661,0.079290249,0.051503659,3.3,7,2.121212121,-0.086216987,0.190609539,0,0,0,0,0,0,0,0.05,0,0.02,0.02,0.035,0,0.125,0.02,0.125,0.105,0.1575,0.1575,0.025,0.0925,0.624689833,0,0.07769112,0.197619048,0.315,0.1175,0.075,0.4425,0.4075,0.065,0.4325,0.5075
NLA06608-1375,1,1.411352,0.735046382,0.179365625,-0.078289401,0,0.025321472,0.174416924,0.32472634,0.295805323,0.098988893,0.003831418,0.077292772,4.8,7,1.458333333,0.069846022,0.149421092,0.05,0,0,0.05,0.05,0.0675,0.02,0.07,0.015,0.01,0.255,0.05,0,0.4875,0.29,0.4875,0.13,0.15,0.3825,0.045,0.4025,0.127978836,0.008,0.526382954,0.33763821,0.5325,0.4475,0.5875,1.14,0.935,0.4225,0.98,1.5625
NLA06608-1376,1,1.82,1.143872565,0.283301229,0.094775889,0,0.012209095,0.086833589,0.20415871,0.177858834,0.254521882,0.171501874,0.092916016,5.2,7,1.346153846,-0.067541979,0.218829374,0.2975,0.01,0,0.2975,0.3075,0.285,0,0.0875,0,0,0.01,0.005,0.03,0.4175,0.04,0.3875,0.0925,0.2175,0.045,0.015,0.205,0.123923924,0.107359307,0.532512903,0.236203866,0.2625,0.22,0.6875,0.6075,0.4675,0.4875,0.4825,1.095
NLA06608-1377,1,1.74,0.773448267,0.264817823,-0.058762812,0.004878049,0.11029984,0.033619545,0.014087887,0.154456803,0.199495319,0.047326007,0.435836549,3.9,8,2.051282051,-0.079655314,0.309492803,0.6,0.005,0.1775,0.69,0.605,0.5375,0.04,0.09,0.1375,0,0.035,0.13,0,0.97,0.2125,0.97,0.22,0.212222222,0.435277778,0.1,0.2225,0.027169312,0.008333333,0.565732161,0.398765194,0.66,0.3225,0.82,1.2225,0.8825,0.575,0.9825,1.7975
NLA06608-1380,1,0.86,0.832933237,-0.017728767,-0.030149434,0,0.177926498,0.018527099000000002,0,0.15297619,0.587518865,0.057923143,0.005128205,2.9,6,2.068965517,-0.141537297,0.269671572,0.095,0.035,0.3175,0.3475,0.13,0.225,0.016666667,0.005,0.01,0,0,0,0,0.256666667,0.026666667,0.256666667,0.005,NA,NA,0.01,0.185,0.534605543,0,0.374070966,0.091323491,NA,0.195,0.335,0.165,0.185,0.2675,0.195,0.4325
NLA06608-1383,1,0.79,0.172884033,-0.050609993,-0.564021875,0,0.006451613,0.077624094,0.105782696,0.402924315,0.388230057,0.012535613,0.006451613,2.7,7,2.592592593,-0.120179428,0.200843388,0.2375,0.0975,0.4675,0.6725,0.335,0.6725,0,0.03,0,0,0.01,0.005,0.03,0.7475,0.04,0.7175,0.035,0.065,0.035,0.1525,0.1825,0.225634726,0.26036036,0.326617527,0.10995086,0.1,0.35,0.4575,0.355,0.29,0.3275,0.45,0.6825
NLA06608-1387,1,1.16,0.411501316,0.100370545,-0.291153244,0,0,0,0.007407407,0.535185185,0.419185185,0.038222222,0,1.7,4,2.352941176,-0.198491354,0.134056437,0.0925,0.03,0.01,0.04,0.1225,0.1225,0,0.005,0.0825,0,0.005,0,0.14,0.355,0.2275,0.215,0.005,0.1275,0.015,0.155,0.06,0.189620929,0.099407407,0.58369707,0.127274594,0.1425,0.215,0.6875,0.3,0.2025,0.6825,0.3575,0.9825
NLA06608-1389,1,1.11,0.317804972,0.08278537,-0.379026396,0,0,0,0,0.452024271,0.409500931,0.114450523,0.035469328,2.7,4,1.481481481,-0.208915779,0.13225971,0.0825,0.04,0,0.091666667,0.1225,0.1425,0,0.095,0,0.005555556,0.31,0.0975,0.055,0.705555556,0.365,0.650555556,0.198055556,0.21,0.255,0.102469136,0.339197531,0.473638794,0.115650534,0.210831782,0.199878891,0.465,0.455555556,0.485,0.9575,0.78,0.2875,0.875,1.245
NLA06608-1389,2,1.2,0.426874949,0.113943352,-0.27829245,0,0.020408163,0,0.004081633,0.240482506,0.59670896,0.109591702,0.028727036,2.7,6,2.222222222,-0.258150942,0.155948767,0.0825,0.105,0,0.0925,0.1875,0.145,0,0.035,0,0.03,0.1825,0,0.05,0.4425,0.2325,0.3925,0.065,0.247222222,0.134375,0.0625,0.291666667,0.283950617,0.133333333,0.146588589,0.464522523,0.33,0.347222222,0.5075,0.9125,0.5925,0.145,0.6425,1.0575
NLA06608-1390,1,0.74676,0.174946822,-0.072239666,-0.560751296,0,0,0,0.021344421,0.758419958,0.194317394,0.015661816,0.01025641,2.1,5,2.380952381,-0.126296155,0.115367454,0.011111111,0.05,0.4,0.438888889,0.061111111,0.305555556,0,0.01,0,0,0.01,0,0.09,0.415555556,0.1,0.325555556,0.01,0.241666667,0.044444444,0.0875,0.075,0.115612158,0,0.809453817,0.083260028,0.286111111,0.1625,0.6375,0.3725,0.3325,0.685,0.42,1.0575
NLA06608-1391,1,1.222222222,0.519080383,0.121304452,-0.208252957,0,0,0.005882353,0.04754902,0.471330433,0.342585689,0.016203704,0.118069172,3.1,6,1.935483871,-0.164140877,0.11567793,0.015,0,0,0.01,0.015,0.022222222,0,0.05,0.03,0,0.095,0.02,0.035,0.252222222,0.16,0.217222222,0.07,0.04,0.2375,0.11,0.05,0.198740741,0,0.735851852,0.065407407,0.2775,0.16,0.34,0.3475,0.3275,0.43,0.4375,0.7775
NLA06608-1396,1,2.04,1.685361814,0.330413773,0.251726242,0.027777778,0.047777778,0.067673711,0.048626092,0.054962648,0.617374216,0,0.135807779,4.1,7,1.707317073,-0.169170621,0.224874125,0,0,0,0,0,0,0.01,0.065,0.14,0.005,0.1775,0.015,0.005,0.4175,0.3325,0.4125,0.085,0.125,0.2175,0.055,0.205,0.127927928,0.030784031,0.708807041,0.132481,0.3425,0.26,0.48,0.6075,0.5475,0.46,0.6025,1.0675
NLA06608-1397,1,1.06,1.53202843,0.064457989,0.21272772,0,0.006451613,0.011579818,0.096765003,0.750277324,0.129798036,0,0.005128205,2.2,6,2.727272727,-0.079433125,0.115153345,0,0,0,0,0,0,0.015,0,0.025,0,0.005,0.005,0,0.05,0.045,0.05,0.005,0,0,0.005,0,0.878378378,0.005405405,0.005405405,0.010810811,0,0.005,0.02,0.01,0,0.01,0.005,0.02
NLA06608-1398,1,0.39,0.166332999,-0.30980392,-0.57457502,0,0.001904762,0.021904762,0.00990099,0.034653465,0.530547572,0.304378027,0.096710422,3.1,7,2.258064516,-0.300150009,0.110487975,0.785,0.73,0.845,0.785,1.515,0.815,0,0.1225,0,0.005,0.4325,0.045,0,1.42,0.4325,1.42,0.1725,0.345622605,0.251877395,0.35493295,0.34006705,0.053707139,0.20809951,0.438357202,0.299836149,0.655,0.7975,1.055,1.2725,1.0475,0.92,1.4525,2.1925
NLA06608-1401,1,1.9296,1.51359159,0.307410454,0.207793622,0.003921569,0.012857143,0.174016521,0.279659618,0.081227456,0.327322463,0.057295724,0.063699506,3.8,8,2.105263158,0.001422743,0.265063585,0.035,0,0.025,0.035,0.035,0.035,0.01,0.045,0,0,0.105,0.015,0,0.21,0.115,0.21,0.06,0.1375,0.4025,0.06,0.4175,0.045454545,0,0.707151515,0.247393939,0.54,0.4775,0.365,1.0125,0.9575,0.37,1.0175,1.3825
NLA06608-1403,1,0.81,0.615449249,-0.040958608,-0.145421168,0,0,0.005714286,0.023255814,0,0.64142488,0.310672245,0.05,1.9,5,2.631578947,-0.33725736,0.059188545,0.1725,0,0.29,0.29,0.1725,0.2225,0,0,0,0,0,0,0,0.2225,0,0.2225,0,0,0,0.24,0.0875,0.317746398,0.005128205,0.525177345,0.051948052,0,0.3275,0.42,0.1225,0.0875,0.62,0.3275,0.7425
NLA06608-1413,1,0.78,0.373571353,-0.055517328,-0.324614577,0,0,0,0.005405405,0.848352548,0.125174825,0.021067221,0,1.8,4,2.222222222,-0.111215437,0.083785033,0.365,0.1025,0.265,0.6575,0.4675,0.6075,0,0,0,0,0,0,0.005,0.6125,0.005,0.6075,0,0.27,0.016666667,0.1725,0.2125,0.140836641,0.127350427,0.676843235,0.054969697,0.285,0.385,0.695,0.5325,0.4975,0.715,0.67,1.2475
NLA06608-1414,1,1.1224,0.412951221,0.087213341,-0.289923932,0,0.027228272,0.013582293,0.088049915,0.130836189,0.101950185,0.564949089,0.073404057,5.3,7,1.320754717,-0.043998738,0.148571357,0.2225,0.61,0.475,0.755,0.8325,0.6975,0.05,0.1,0.04,0,0.04,0,0.03,0.9575,0.16,0.9275,0.1,0.25,0.3925,0.152777778,0.386111111,0.047981481,0.094535714,0.273653559,0.583829245,0.6425,0.538888889,0.825,1.415,0.99,0.41,1.1275,1.825
NLA06608-1417,1,1.16,0.406065129,0.100370545,-0.295793587,0,0.094594595,0.03481717,0.456338864,0.164671314,0.049665619,0.199912438,0,3.9,6,1.538461538,0.124833785,0.138895833,0.34,0.22,0.4975,0.6125,0.56,0.5875,0.0875,0.035,0.01,0.05,0.185,0.005,0.1225,1.0825,0.405,0.96,0.09,0.1175,0.1725,0.115,0.2725,0.100844595,0.417038508,0.303661808,0.178455089,0.29,0.3875,1.0225,0.7875,0.5625,0.4475,0.6775,1.235
NLA06608-1420,1,1.265776,1.047463298,0.135379477,0.059738803,0,0.06625387,0.110203488,0.091325239,0.139658445,0.512076952,0.02382175,0.056660257,4.5,7,1.555555556,-0.115687181,0.23422116,0,0,0,0,0,0,0.035,0.04,0,0,0.005,0.01,0.005,0.095,0.045,0.09,0.05,0.1,0.2225,0.015,0.125,0.243981481,0.0125,0.584607822,0.158910696,0.3225,0.14,0.3525,0.4975,0.4475,0.3125,0.4625,0.81
NLA06608-1421,1,0.85,0.383695481,-0.022276395,-0.31542797,0,0,0,0.045173441,0.582664566,0.008518036,0.250592295,0.113051663,3.6,5,1.388888889,-0.062384611,0.039820058,0,0,0.005,0.005,0,0.005,0,0.11,0,0,0.065,0.005,0,0.185,0.065,0.185,0.115,0.247222222,0.497777778,0.05,0.3275,0.17526455,0.025,0.509328042,0.290407407,0.7575,0.3775,0.31,1.175,1.085,0.265,1.135,1.44
NLA06608-1425,1,1.5,0.620035841,0.204119983,-0.142645885,0,0.004255319,0.008336952,0.004255319,0.004255319,0.882526904,0.078372511,0.017997676,2.8,7,2.5,-0.337064819,0.03539664,0.07,0.045,0.005,0.09,0.115,0.09,0,0.03,0.005,0,0.07,0.025,0,0.22,0.075,0.22,0.055,0.1925,0.055,0.2575,0.435,0.067335638,0.037091937,0.478530123,0.417042302,0.2475,0.6925,0.975,1.1175,0.6825,0.7525,0.94,1.87
NLA06608-1426,1,0.8,0.368178701,-0.045757491,-0.329588348,0,0,0,0,0.67180339,0.010842491,0.215270466,0.102083653,2.6,4,1.538461538,-0.106444166,0.086493488,0.25,0.04,0.1075,0.3075,0.29,0.2,0,0.1725,0.005,0.03,0.05,0.03,0,0.4875,0.055,0.4875,0.2325,0.06,0.0725,0.16,0.3525,0.117468897,0.163956456,0.314750644,0.403824003,0.1325,0.5275,0.86,0.8775,0.4925,0.4825,0.66,1.36
NLA06608-1432,1,0.743712,0.359267714,-0.073805774,-0.337934084,0,0,0,0,0.099470899,0.709104377,0.114281866,0.085714286,2.3,4,1.739130435,-0.312758541,0.086736172,0.044444444,0.005555556,0.222222222,0.222222222,0.05,0.344444444,0,0.115,0,0.075,0.09,0.055,0,0.679444444,0.09,0.679444444,0.245,0.04,0.09,0.015,0.13,0,0.133096525,0.628808237,0.138095238,0.13,0.145,0.4725,0.295,0.26,0.4275,0.275,0.7225
NLA06608-1434,1,0.26,0.084327404,-0.443697499,-0.734410093,0,0,0,0.005405405,0.092307229,0.871642467,0,0.030644898,1.9,4,2.105263158,-0.321059959,0.054055052,0.1875,0.005,0.305,0.255,0.1925,0.06,0,0.02,0,0,0.005,0.025,0,0.11,0.005,0.11,0.045,0.061111111,0.280555556,0.1925,0.1775,0.047329888,0,0.812368927,0.140301185,0.341666667,0.385,0.74,0.6325,0.4925,0.8,0.6925,1.4325
NLA06608-1435,1,1.27624,0.484065311,0.138694176,-0.233538587,0,0,0.005698006,0.552404587,0.375826031,0.019058847,0.027337683,0.019674847,3.111111111,6,1.928571429,0.069121146,0.082916409,0,0,0.065,0.04,0,0.055,0,0,0.06,0,0.03,0,0.38,0.525,0.47,0.145,0,0.335,0.055,0.05,0.2125,0.294645682,0,0.635531492,0.069822826,0.39,0.2625,0.64,0.6625,0.6025,0.63,0.6525,1.2925
NLA06608-1436,1,2.47,1.164330995,0.409933123,0.101860785,0,0.115238391,0.213363157,0.223934457,0.090835051,0.134269798,0.047771501,0.174587646,6.1,7,1.147540984,0.1632268,0.145266721,0.035,0.005,0.005,0.045,0.04,0.1625,0.13,0.2225,0.0725,0.005,0.265,0.045,0.025,0.9275,0.4925,0.9025,0.2725,0.1075,0.1925,0.457777778,0.244722222,0.137297517,0.016666667,0.737618608,0.108417208,0.3,0.73,0.595,0.63,0.555,0.99,1.03,1.62
NLA06608-1439,1,4.69,2.122079693,0.680335513,0.34675963,0.118341234,0.198948528,0.180458194,0.136757098,0.305561997,0.010533246,0.004081633,0.045318072,4.3,8,1.860465116,0.23709477,0.220377864,0,0.01,0,0.01,0.01,0.075,0.225,0.1275,0.195,0.01,0.075,0.1075,0.1175,0.9325,0.6125,0.815,0.245,0.01,0.045,0.035,0.06,0.446428571,0.058333333,0.055952381,0.239285714,0.055,0.095,0.055,0.145,0.115,0.05,0.15,0.195
NLA06608-1445,1,0.48,0.431534729,-0.236572006,-0.274468355,0,0,0,0,0,0.8174901,0.113494332,0.069015568,2.4,3,1.25,-0.351820729,0,0,0,0.1275,0.1275,0,0.0675,0,0.15,0,0,0,0,0,0.2175,0,0.2175,0.15,0,0,0.4125,0.03125,0.334024934,0.085185185,0.580789881,0,0,0.4375,0.545,0.025,0.027777778,0.9,0.4375,0.925
NLA06608-1446,1,0.74,0.548128128,-0.075720714,-0.18833913,0,0.081626469,0.059071333,0.09171472,0.214902032,0.27198591,0.166211644,0.131109057,4.6,7,1.52173913,-0.054457295,0.208138976,0.005,0.005,0,0,0.01,0,0.04,0.115,0,0.01,0,0.03,0,0.195,0.04,0.195,0.155,0.005,0,0.335,0.066666667,0.411565489,0,0.501922883,0.086511628,0.005,0.395,0.53,0.15,0.065,0.78,0.4,0.93
