SITE_ID,VISIT_NO,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssxLdia,ssvLdia,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_RtHzVrt,RDisInEx1a
NLA06608-0993,1,0.093839249,0.295682467,0.070900656,0.003333333,0.047243825,0.041685824,0.115506661,0.206028067,0.125779917,4.3,8,1.860465116,0.252705905,0.364690447,0.1,0,0.1,0,0,0.111111111,0,0,0,0,0,0,0.311111111,0.311111111,0,0.311111111,0.311111111,0,0.1,0.1,0.333333333,0.666666667,0,0,GRADUAL,6,2.2,0.47,10,10,0.337832644,0.168644068
NLA06608-0994,1,0.035,0.172687975,0.212335505,NA,0.028253968,0.232156794,NA,NA,0.319565757,4,NA,NA,0.149936328,0.253215637,0.7,0,0.45,0.1,0.7,0,0,0.65,0,0,0,0,2.6,2.6,0,1.9,1.9,0,0.9,0.6,0,0.7,0.3,0,GRADUAL,10,0.16,0.045,10,10,0.045341699,0.661111111
NLA06608-0996,1,0,0.156794425,0,0.00308642,0.014064698,0.397087269,0.18599076,0.005420054,0.239813491,3.3,6,1.818181818,-0.192465194,0.358955004,0,0,0,0.25,0,0,0,0,0,0,0,0.7,0.95,0.25,0.7,0.6,0.2,0.4,1,0.6,0.666666667,0.333333333,0,0,FLAT,9,4,0.677777778,9,9,0.474235566,0.543589744
NLA06608-0997,1,0.003125,0.058656748,0.126092789,0.100428237,0.113462519,0.058658281,0.057428049,0.079751282,0.402397095,5.1,8,1.568627451,0.14835618,0.240715178,0.35,0,0.4,0.1,0.5,0.25,0.2,0.35,0,0,0,0,2.15,2.15,0,1.5,1.5,0,0.9,0.9,0,0.5,0.5,0,"GRADUAL, STEEP",10,0.32,0.24,10,10,0.027152246,0.791269841
NLA06608-1001,1,0,0,0,0,0,0.125703211,0.038793103,0.108914316,0.72658937,2.4,3,1.25,-0.175910365,0.185425805,0.15,0,0.05,0.1,0,0,0,0.4,0,0,0,0,0.7,0.7,0,0.5,0.5,0,0.4,0.4,0.3,0.5,0.2,0,GRADUAL,10,0,0,10,10,0,0.405882353
NLA06608-1002,1,0,0,0,0,0.005128205,0.005128205,0,0,0.98974359,1.2,2,1.666666667,-0.021427781,0.067760594,0,0,0.25,0.35,0,0,0,0,0,0.5,0,0.15,1.25,0.6,0.65,0.5,0.5,0,1,0.3,0.2,0.6,0.2,0,GRADUAL,10,2.4,0.5,10,10,0.355387658,0.427777778
NLA06608-1003,1,0,0,0.071428571,0.114285714,0.503568614,0.206814815,0.02572104,0,0.078181245,2.5,5,2,-0.083961711,0.187862375,0.75,0.1,0.2,0.45,0.9,0.4,0,0.95,0.35,0,0,0,4.1,4.1,0,2.8,2.8,0,1,1,0.7,0.3,0,0,FLAT,10,0.16,0,10,10,0.064457989,0.901960784
NLA06608-1005,1,0,0,0,0,0,0,0,0.043843844,0.956156156,1.5,1,0.666666667,0,0,0.2,0,0.05,0.25,0.3,0,0,0.5,0,0,0,0.15,1.45,1.3,0.15,0.6,0.5,0.1,0.7,0.5,0.2,0.7,0.1,0,GRADUAL,10,0.11,0.22,10,10,-0.041036852,0.545918367
NLA06608-1006,1,0,0.088794133,0.281972145,0.396460852,0.176012492,0.018226213,0,0,0.038534164,3.7,5,1.351351351,0.196577368,0.125626197,0.2,0,0.2,0,0,0.1,0,0,0,0.1,0,0.35,0.95,0.5,0.45,0,0,0,0.8,0,0.3,0.5,0.2,0,GRADUAL,10,2.95,1.922222222,10,9,0.130883857,0.243589744
NLA06608-1007,1,0,0,0.505959806,0.356756757,0.010533611,0.005128205,0,0.005128205,0.116493416,2,5,2.5,0.227534941,0.176058485,0.65,0,0.3,0.2,0.6,0.3,0,0.9,0.1,0,0,0,3.05,3.05,0,1.9,1.9,0,1,1,0.1,0.3,0.6,0,STEEP,10,0.32,0.31,10,10,0.003302636,0.87654321
NLA06608-1008,1,0,0.029411765,0.036271175,0.036719204,0.013206597,0.501674415,0,0,0.384037505,2.9,5,1.724137931,-0.279056623,0.19586657,0.1,0,0,0.05,0,0,0,0,0.05,0,0,0.25,0.45,0.2,0.25,0.1,0,0.1,0.7,0.1,0,1,0,0,GRADUAL,10,44.3,3,10,10,1.054038211,0.205172414
NLA06608-1010,1,0.182810672,0.130102455,0.127129414,0.098468545,0.030932801,0.008651634,0.012906953,0.066383605,0.260894989,3.8,8,2.105263158,0.269961504,0.276446407,0.25,0,0.2,0.2,0.25,0,0,0.25,0.1,0,0,0,1.25,1.25,0,1,1,0,0.6,0.3,0,0.1,0.4,0.5,NEAR_VERTICAL,10,0.66,0.8,10,9,-0.035164417,0.427777778
NLA06608-1012,1,0,0.104599483,0.045478036,0.004444444,0,0.106349206,0.010842491,0.050606241,0.677680098,2,6,3,0.018971189,0.267316672,0.05,0,0,0.25,0,0.05,0.2,0,0,0,0,0.75,1.3,0.55,0.75,1,0.4,0.6,0.9,0.8,0.4,0.3,0,0.3,FLAT,10,0,0,10,10,0,0.682608696
NLA06608-1014,1,0,0.009090909,0.137454545,0,0.295498141,0.067905405,0.019907407,0.01969112,0.450452472,2.5,6,2.4,0.0013975,0.208295471,0.6,0.05,0.25,0.35,0.8,0.4,0,0.85,0.05,0,0,0,3.35,3.35,0,2.3,2.3,0,1,0.8,0.1,0.5,0.1,0.3,GRADUAL,10,0.03,0.04,10,10,-0.004196115,0.785057471
NLA06608-1015,1,0,0.416155821,0.276127627,0.079819022,0.156506054,0,0,0.005405405,0.065986071,3.9,5,1.282051282,0.327906873,0.157186325,0.3,0,0.35,0,0.25,0.3,0,0.55,0.25,0.3,0,0,2.3,2,0.3,1.3,1.2,0.1,0.9,0.6,0.1,0.4,0.2,0.3,GRADUAL,10,0.28,0.1,10,10,0.065817284,0.648484848
NLA06608-1016,1,0,0,0.071428571,0.020408163,0.1355632,0.17450808,0.347081063,0.100944242,0.15006668,4.7,6,1.276595745,-0.177653843,0.186852916,0.1,0,0.2,0.2,0,0.1,0.15,0,0,0,0,0,0.75,0.75,0,0.4,0.4,0,0.7,0.3,0.6,0.3,0.1,0,FLAT,10,8.18,3.05,10,10,0.355387658,0.364285714
NLA06608-1018,1,0,0.137506625,0.060363565,0.026253708,0.003278689,0.153511789,0.197054051,0.083697313,0.33833426,5.1,7,1.37254902,-0.013432196,0.385446626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0,FLAT,10,0,0,10,10,0,0
NLA06608-1022,1,0,0.044901288,0.155093,0.051925973,0.006082949,0.282319293,0,0,0.459677495,4.6,5,1.086956522,-0.042685411,0.182413459,0,0,0,0,0,0,0,0,0,0.1,0,1,1.1,0,1.1,1,0,1,1,1,0.1,0.5,0.4,0,GRADUAL,10,2.55,0.88,10,10,0.276070504,0.761904762
NLA06608-1024,1,0,0,0.003496503,0,0,0.211579905,0.187970066,0.135398686,0.461554839,3.909090909,4,1.023255814,-0.346714081,0.016936834,0.090909091,0,0.045454545,0,0,0,0.090909091,0.045454545,0,0,0,0,0.272727273,0.272727273,0,0.090909091,0.090909091,0,0.272727273,0.090909091,0.727272727,0.272727273,0,0,FLAT,11,4,0.3,11,11,0.585026652,0.152597403
NLA06608-1034,1,0,0.003225806,0.008940092,0.006896552,0.083565664,0.356632288,0.004728132,0.024609929,0.51187435,2.7,7,2.592592593,-0.234787522,0.149898438,0.3,0,0.2,0.25,0.4,0.25,0,0.45,0.1,0,0,0,1.95,1.95,0,1.3,1.3,0,0.5,0.5,0.2,0.4,0.2,0.2,GRADUAL,10,0.54,0.1,10,10,0.146128036,0.580508475
NLA06608-1035,1,0,0.120490363,0.170346903,0.219979538,0.075018092,0.005128205,0.004081633,0.049443056,0.35551221,4.5,7,1.555555556,0.210318174,0.235737827,0.15,0,0.3,0,0.15,0.3,0.1,0.1,0,0.2,0,0,1.3,1.1,0.2,1.1,0.9,0.2,0.7,0.5,0.2,0.2,0.3,0.3,"STEEP, NEAR_VERTICAL",10,0.19,0.21,10,10,-0.007238409,0.532608696
NLA06608-1036,1,0,0.102104377,0.031060606,0.116245791,0.010006254,0.5461455,0.004255319,0.159603564,0.030578589,3.5,7,2,-0.148091171,0.325089336,0.2,0.1,0.277777778,0.2,0.2,0.25,0.6,0.25,0.05,0.1,0.05,0.1,2.377777778,2.127777778,0.25,1.722222222,1.722222222,0,0.8,0.8,0.1,0.5,0.4,0,GRADUAL,10,0.43,0.28,10,10,0.048126068,0.751973684
NLA06608-1037,1,0,0,0.030519074,0.010006254,0.154802634,0.176837173,0.031023066,0.105111104,0.491700695,3.7,6,1.621621622,-0.126279856,0.177053569,0.15,0,0.3,0.2,0.1,0.1,0,0.2,0,0,0,0,1.05,1.05,0,0.3,0.3,0,0.5,0.2,0.1,0,0.3,0.6,NEAR_VERTICAL,10,0.58,0.47,10,10,0.031339752,0.356097561
NLA06608-1038,1,0,0.284107307,0.05265556,0,0,0.036566519,0.168388911,0.102195576,0.356086127,5,5,1,0.231673364,0.336268145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0.1,0,FLAT,10,0.51,0.3,10,10,0.065033595,0
NLA06608-1039,1,0,0,0.044805195,0.049090909,0.096233766,0.178773819,0.076869057,0.171824012,0.382403243,5,6,1.2,-0.152456075,0.155071941,0.3,0,0.1,0.2,0.4,0,0.1,0.6,0,0,0,0,1.7,1.7,0,1.2,1.2,0,0.6,0.6,0.5,0.4,0.1,0,FLAT,10,1.83,0.3,10,10,0.337843083,0.614814815
NLA06608-1041,1,0,0.019034576,0.269228716,0.059411306,0.107797271,0.081313443,0.183070431,0.003703704,0.276440552,4.2,7,1.666666667,0.087176972,0.275945377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0,GRADUAL,10,0.833333333,0.366666667,9,9,0.127578833,0
NLA06608-1044,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-1045,1,0,0.098484848,0.098761979,0.41022015,0.07014245,0,0,0,0,1.555555556,4,2.571428571,0.161879173,0.167462828,1,0,0.111111111,0.722222222,0.722222222,0.055555556,0,0.666666667,0,0,0,0,3.277777778,3.277777778,0,2.666666667,2.666666667,0,1,1,0.111111111,0.222222222,0.555555556,0.111111111,STEEP,9,1,0.722222222,9,9,0.064940807,0.883116883
NLA06608-1047,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-1052,1,0,0,0,0.111111111,0.102222222,0.216216216,0,0.166666667,0.403783784,1.555555556,4,2.571428571,-0.106288473,0.195698179,0.166666667,0,0.055555556,0,0.111111111,0,0,0,0.111111111,0,0,0.111111111,0.555555556,0.444444444,0.111111111,0,0,0,0.555555556,0,0.333333333,0.444444444,0,0.222222222,GRADUAL,9,0,0,9,9,0,0.178571429
NLA06608-1055,1,0,0.01994302,0.035790987,0.103483239,0.109300477,0.594976414,0,0,0.136505863,3.4,5,1.470588235,-0.200316111,0.108137183,0.2,0,0,0.5,0.2,0,0.15,1,0,0,0,0,2.05,2.05,0,1.6,1.6,0,1,1,0.3,0.2,0.5,0,STEEP,10,0.83,0.2,10,10,0.183269844,0.836065574
NLA06608-1056,1,0.050724638,0.024342603,0.2470346,0.12083539,0.089101542,0.015768208,0.015768208,0.030260962,0.406163848,4,8,2,0.17969408,0.212586335,0.6,0,0.4,0.5,0.65,0.25,0.1,0.85,0.1,0,0,0,3.45,3.45,0,2.5,2.5,0,1,0.9,0.2,0.4,0.3,0.1,GRADUAL,10,0.65,0.73,10,10,-0.020562159,0.837640449
NLA06608-1057,1,0,0.011111111,0.185454823,0.336407204,0.425637973,0.011111111,0.030277778,0,0,3.8,6,1.578947368,0.096623483,0.103006582,0.1,0,0.1,0,0.2,0,0,0.1,0.2,0,0,0,0.7,0.7,0,0.4,0.4,0,0.4,0.2,0.4,0,0.6,0,STEEP,5,73,NA,5,0,NA,0.305882353
NLA06608-1058,1,0,0.072379345,0.240950668,0.24611884,0.041368626,0.057640232,0.040618956,0.089972683,0.21095065,4.5,7,1.555555556,0.078138599,0.30072926,0.65,0.2,0.4,0.2,0.55,0,0.35,0.111111111,0.4,0,0,0,2.861111111,2.861111111,0,1.911111111,1.911111111,0,1,0.8,0.333333333,0.555555556,0.111111111,0,GRADUAL,9,1.15,0.38,10,10,0.192559374,0.770503597
NLA06608-1059,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-1060,1,0,0,0,0,0.068549444,0.375736618,0.033489193,0.086058892,0.436165854,4.2,4,0.952380952,-0.306156481,0.064005668,0,0,0.15,0,0,0,0,0,0,0,0,0,0.15,0.15,0,0.1,0.1,0,0.2,0.1,0.4,0.4,0.2,0,"FLAT, GRADUAL",10,0.37,0.16,10,10,0.072262578,0.115217391
NLA06608-1060,2,0,0,0,0.004878049,0.039148796,0.612030973,0.055365012,0.098608255,0.189968914,4.5,5,1.111111111,-0.323319192,0.042512212,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.4,0.5,0.1,0,GRADUAL,10,0.34,0.11,10,10,0.08178182,0.095454545
NLA06608-1070,1,0,0.153027726,0.266640007,0.096048174,0.086452936,0.132025833,0,0.104277912,0.161527411,6.4,6,0.9375,0.188485296,0.180043697,0,0,0.2,0.1,0,0.05,0,0,0,0.1,0,0.75,1.2,0.35,0.85,1,0.3,0.7,1,0.8,0.2,0.1,0.3,0.4,NEAR_VERTICAL,10,0,0,10,10,0,0.672727273
NLA06608-1073,1,0.149249249,0.15123911,0.358148626,0.162147321,0.074412118,0.060301434,0,0.040798438,0.003703704,4,7,1.75,0.303351996,0.201192663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,0,GRADUAL,10,0.68,0.37,10,10,0.088588715,0
NLA06608-1075,1,0,0.003921569,0.019607843,0.046708114,0.084074086,0.028976999,0.137174535,0.050316089,0.629220764,4.3,7,1.627906977,-0.144739967,0.211516903,0.05,0,0.05,0,0.2,0,0,0.05,0.1,0,0,0,0.45,0.45,0,0.2,0.2,0,0.5,0.2,0.5,0.5,0,0,"FLAT, GRADUAL",10,0.99,0.2,10,10,0.21967183,0.255172414
NLA06608-1083,1,0,0.379487179,0,0,0,0.347863967,0.044062022,0.194781221,0.033805611,3,4,1.333333333,-0.011092437,0.466561428,0.3,0,0.6,0.4,0,0.2,0.2,0.1,0,0,0,0.5,2.3,1.8,0.5,1,1,0,1,0.4,0.2,0.4,0.4,0,"GRADUAL, STEEP",5,8.64,0.46,5,5,0.819724178,0.548484848
NLA06608-1086,1,0,0.035599715,0.247543275,0.120393703,0.117803145,0.437412265,0,0.028747896,0.0125,3.4,6,1.764705882,-0.043588735,0.27012088,0.05,0,0,0,0,0,0,0,0,0,0,0.95,1,0.05,0.95,0.9,0,0.9,1,0.9,0,1,0,0,GRADUAL,10,1.95,0.5,10,10,0.293730757,0.7
NLA06608-1087,1,0,0,0,0,0.08527926,0.032119087,0.068544158,0.023895254,0.790162242,2.9,4,1.379310345,-0.062787306,0.090260257,0.05,0,0.055555556,0,0.05,0.25,0,0.35,0,0,0,0,0.755555556,0.755555556,0,0.5,0.5,0,0.4,0.3,0.4,0.5,0.1,0,GRADUAL,10,0.13,0.16,10,10,-0.011379546,0.365189873
NLA06608-1089,1,0,0.003921569,0.267933635,0.111651584,0.009049774,0,0.058333333,0.026432881,0.522677225,2.9,6,2.068965517,0.183727518,0.163918004,0.1,0.05,0.2,0,0.15,0.05,0.05,0.15,0.1,0,0,0,0.85,0.85,0,0.3,0.3,0,0.3,0.2,0.6,0.2,0.2,0,FLAT,10,0.61,0.5,10,10,0.030734617,0.32972973
NLA06608-1091,1,0,0.30141621,0.089228984,0.121458062,0.279715974,0.066697057,0,0,0.141483714,4.9,5,1.020408163,0.180689051,0.219769303,0,0,0.15,0.1,0,0,0,0,0,0.55,0,0.25,1.05,0.25,0.8,0.9,0.2,0.7,1,0.8,0,0.7,0.2,0.1,GRADUAL,10,3.55,1,10,10,0.356981401,0.656097561
NLA06608-1096,1,0.2,0.078214286,0.091071429,0.0125,0,0.097405405,0,0,0.52080888,1.7,5,2.941176471,0.134862601,0.361316748,0,0,0.1,0.4,0,0.25,0,0,0,0,0,0.45,1.2,0.75,0.45,0.4,0.4,0,0.9,0.4,0.1,0.5,0.2,0.2,GRADUAL,10,0.25,0.23,10,10,0.007004902,0.472727273
NLA06608-1100,1,0.537096774,0.068940092,0.131382488,0.008940092,0.1,0.008940092,0,0,0.144700461,1.9,6,3.157894737,0.422732975,0.268915042,0.45,0.05,0.6,0.7,0.8,0.5,0,0.8,0.166666667,0,0,0,4.066666667,4.066666667,0,2.711111111,2.711111111,0,0.9,0.9,0.1,0.2,0.1,0.6,NEAR_VERTICAL,10,0.09,0.1,10,10,-0.003966187,0.851315789
NLA06608-1101,1,0.056378205,0.162678571,0.376493945,0.052307692,0.065641026,0.006666667,0,0.038461538,0.241372355,3.5,7,2,0.310516053,0.170957553,0.5,0,0.222222222,0.777777778,0.666666667,0.333333333,0,0.722222222,0.111111111,0,0,0,3.333333333,3.333333333,0,1.888888889,1.888888889,0,1,0.777777778,0,0.3,0.7,0,STEEP,10,0.73,0.41,10,10,0.08882699,0.773504274
NLA06608-1102,1,0.020687548,0.120961255,0.079122422,0.036573402,0.043203033,0.054079999,0.113472803,0.055627275,0.476272264,6.8,8,1.176470588,0.184731945,0.233231122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0,GRADUAL,10,0.9,0.1,10,10,0.237360916,0
NLA06608-1103,1,0.12684185,0.073798638,0.095993661,0.032679884,0.009095607,0.187613729,0.036328809,0.30109001,0.136557811,5.6,8,1.428571429,0.100340867,0.410313759,0.2,0.05,0.3,0.2,0.25,0.05,0,0.5,0.2,0,0,0,1.75,1.75,0,0.5,0.5,0,0.9,0.4,0.5,0.4,0.1,0,FLAT,10,2.4,0.5,10,10,0.355387658,0.518181818
NLA06608-1107,1,0,0.032597893,0.032597893,0.032597893,0.100973961,0,0,0,0.801232359,3.666666667,4,1.090909091,0.10586200900000001,0.12070122,0,0.45,0.15,0,0,0.05,0,0,0.05,0,0,0.75,1.45,0.7,0.75,0.7,0,0.7,1,0.7,0.666666667,0.333333333,0,0,FLAT,3,11.66666667,0.833333333,3,3,0.839420907,0.645918367
NLA06608-1108,1,0,0.11226601,0.089852217,0.064141815,0.234391487,0.171725289,0,0.015305294,0.312317888,3.3,6,1.818181818,0.050737082,0.283379894,0.35,0.05,0.35,0.1,0.35,0.2,0.05,0.6,0,0.1,0,0,2.15,2.05,0.1,1.4,1.4,0,0.8,0.6,0.2,0.2,0.1,0.5,NEAR_VERTICAL,10,0.14,0.19,10,10,-0.01864211,0.641269841
NLA06608-1108,2,0,0.154945024,0.037752038,0.005698006,0.15295584,0.117824075,0,0.031746032,0.549171087,2.6,6,2.307692308,-0.023267138,0.30259062,0.45,0,0.3,0.25,0.35,0.3,0,0.45,0.2,0,0,0,2.3,2.3,0,1.2,1.2,0,0.8,0.5,0,0.444444444,0.111111111,0.444444444,"GRADUAL, NEAR_VERTICAL",9,0.08,0.19,10,10,-0.042123206,0.598484848
NLA06608-1111,1,0,0.10839506,0.04808256,0.040233722,0.095296446,0.045018669,0.024671446,0.037589728,0.600712369,6.2,7,1.129032258,0.098534277,0.182334065,0,0,0.15,0,0,0,0,0,0,0,0,0,0.15,0.15,0,0.1,0.1,0,0.2,0.1,0.1,0.2,0,0.7,NEAR_VERTICAL,10,0.28,0.19,10,10,0.031663008,0.115217391
NLA06608-1113,1,0.09150426,0.045162796,0.216110548,0.128781693,0.277901023,0.030414417,0,0.065475234,0.144650029,5.1,7,1.37254902,0.162229964,0.225450473,0.3,0.05,0.15,0.5,0.5,0,0,0.65,0,0,0,0,2.15,2.15,0,1.4,1.4,0,0.9,0.8,0,0.5,0.5,0,"GRADUAL, STEEP",10,0.74,0.55,10,10,0.05021755,0.741269841
NLA06608-1114,1,0,0,0,0,0.117422801,0.406921356,0.194026449,0.122401998,0.159227395,4.7,4,0.85106383,-0.301755108,0.081869044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FLAT,10,3.5,0.66,10,10,0.433104426,0
NLA06608-1115,1,0,0.005128205,0.011064426,0.044367488,0.296570217,0.146229136,0.033095437,0.03670597,0.426839122,4.7,7,1.489361702,-0.086945015,0.243661892,0.2,0.2,0.4,0,0.15,0.4,0.2,0.05,0.2,0,0,0,1.8,1.8,0,0.5,0.5,0,0.7,0.2,0.7,0.3,0,0,FLAT,10,0.05,0.06,10,10,-0.004116566,0.421428571
NLA06608-1119,1,0,0.077277856,0.279278953,0.152950124,0.017905405,0.439077681,0.007407407,0,0.026102573,3.7,6,1.621621622,0.002086516,0.22636047,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.5,0.4,0.1,0,FLAT,10,61.01,1.8,10,10,1.3453037,0.095454545
NLA06608-1120,1,0.106125713,0.177989096,0.125434246,0.391069507,0.011547715,0.005128205,0,0.049045067,0.133660452,4.5,7,1.555555556,0.258211107,0.262714875,0.1,0,0.1,0,0.15,0.05,0.55,0.05,0.1,0,0,0,1.1,1.1,0,0.5,0.5,0,0.8,0.5,0.2,0.3,0.4,0.1,STEEP,10,2.27,1.02,10,10,0.209196383,0.511904762
NLA06608-1122,1,0,0.123187158,0.228025709,0.076386549,0,0.224366452,0,0,0.348034132,3.5,4,1.142857143,0.035694685,0.266043421,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0.8,0.1,0,GRADUAL,10,2.9,1.85,10,10,0.136219747,0.095454545
NLA06608-1124,1,0,0.233903134,0,0,0.058974359,0.148938176,0.02822389,0.043140455,0.486819987,3.5,5,1.428571429,-0.042599107,0.379618287,0,0,0.5,0.35,0,0,0.05,0,0.1,0,0,0.8,1.8,1,0.8,1.3,0.7,0.6,1,0.8,0.444444444,0.222222222,0.333333333,0,FLAT,9,3.29,0.24,10,10,0.539035607,0.721428571
NLA06608-1125,1,0.057704072,0.056893313,0.066351742,0.08619437,0.046346425,0.002531646,0.026902919,0.091322575,0.565752937,5.3,8,1.509433962,0.211277651,0.198187743,0.1,0,0.1,0,0.15,0,0.2,0.1,0.166666667,0,0,0,0.816666667,0.816666667,0,0.511111111,0.511111111,0,0.4,0.4,0.2,0.6,0.2,0,GRADUAL,10,0.9,0.3,10,10,0.164810249,0.424770642
NLA06608-1129,1,0.539698167,0.16022883,0.152225064,0.065611423,0.053461943,0,0,0.028774572000000002,0,4.8,6,1.25,0.4919947,0.093106866,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0.1,0,0,0.6,0.4,STEEP,10,0.75,1.8,10,10,-0.204119983,0.095454545
NLA06608-1130,1,0,0.005405405,0,0,0.005128205,0.054609929,0,0.053527668,0.881328792,1.9,4,2.105263158,-0.028037635,0.234658808,0.35,0.05,0.15,0.2,0.2,0,0,0.55,0.1,0,0,0,1.6,1.6,0,1.1,1.1,0,0.7,0.6,0.6,0.2,0,0.2,FLAT,10,0.01,0.04,10,10,-0.012711966,0.607692308
NLA06608-1131,1,0,0,0.204217189,0.032265385,0.269300965,0.189483281,0.161361957,0.011398176,0.131973047,4.3,6,1.395348837,-0.046766004,0.228391469,0.65,0.1,0.35,0.55,0.6,0.35,0,0.8,0.1,0.05,0,0,3.55,3.5,0.05,2.1,2.1,0,1,0.7,0.4,0.1,0.1,0.4,"FLAT, NEAR_VERTICAL",10,0.2,0.22,10,10,-0.007178585,0.74010989
NLA06608-1134,1,0,0,0,0,0.4,0,0,0,0.6,1,1,1,-0.030693958,0.03962573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0,FLAT,10,257.9,0.5,10,10,2.237040791,0
NLA06608-1141,1,0.104328061,0.052668053,0.066117216,0.037560638,0.266227025,0.177366296,0.092508711,0.011579818,0.191644183,3.6,8,2.222222222,0.033649961,0.30754927,0.2,0.1,0.45,0.25,0.5,0.05,0,0,0.15,0,0,0,1.7,1.7,0,1,1,0,0.9,0.5,0.1,0.6,0.2,0.1,GRADUAL,10,0.78,0.28,10,10,0.143210033,0.564814815
NLA06608-1143,1,0,0,0,0,0,0.045403377,0.050808783,0.014634146,0.889153694,3.2,3,0.9375,-0.316638656,0.111255483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0,FLAT,10,0,0,10,10,0,0
NLA06608-1145,1,0,0.085365854,0.019803422,0,0.089357747,0.158200227,0.037127629,0.031441999,0.578703122,3.7,6,1.621621622,-0.086682308,0.245384145,0.15,0,0.05,0.1,0.05,0.05,0.5,0.1,0.05,0.05,0,0.2,1.3,1.05,0.25,0.9,0.7,0.2,0.7,0.5,0.4,0,0.5,0.1,STEEP,10,0.17,0.22,10,10,-0.018173969,0.532608696
NLA06608-1147,1,0,0.197007768,0.063242266,0.036001386,0.127777778,0.255751906,0.0877772,0.114906027,0.11753567,3.9,7,1.794871795,0.016588039,0.327317079,0.35,0.1,0.45,0.1,0.05,0.3,0.05,0.25,0.7,0,0,0,2.35,2.35,0,1,1,0,1,0.5,0.1,0.6,0.3,0,GRADUAL,10,0.3,0.12,10,10,0.06472533,0.600746269
NLA06608-1148,1,0,0,0,0,0.475102375,0,0,0,0.524897625,2,1,0.5,-0.076734896,0,0,0,0.1,0,0,0.05,0.05,0,0,0,0,0.2,0.4,0.2,0.2,0,0,0,0.7,0,0.7,0.3,0,0,FLAT,10,19.88,0.03,10,10,1.30689327,0.142857143
NLA06608-1150,1,0.051111111,0.079436318,0.110398908,0.008103855,0.011437189,0.27462245,0.076214312,0.012258368,0.376417489,3.9,8,2.051282051,-0.001183613,0.353456022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0,FLAT,10,31.7,1,10,10,1.213517757,0
NLA06608-1151,1,0,0.175160576,0.19971523,0.286964286,0,0.266879064,0.028384019,0.004444444,0.038452381,3.1,6,1.935483871,0.115681322,0.259643564,0,0,0,0.1,0,0,0.4,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0.4,0.4,0,0.9,0.1,0,GRADUAL,10,51.95,2.75,10,10,1.149834697,0.366666667
