SITE_ID,VISIT_NO,IRT,PRT,ORT,MRT,Lake_Vol,ELEV_PT,Max_WSelev,Mean_WSelev,Stdev_WSelev,DOM_GEOL,GEOL_PT,Precip_WS,Precip_PT,P_WY,E,RH_WS,RH_PT,RH_COLMO,RH_FW,T_FW,TMAX_WS,TMEAN_WS,TMIN_WS,TMAX_PT,TMEAN_PT,TMIN_PT,POP_DEN,FarmFert,LvStckCon,LvStckUnC,NnFarmFert,ATM_N,Hum_N,Fert,manure,largest_source,AN
NLA06608-1271,1,0.55,0.1,0.55,0.46,127047.4635,437.09,462,446,6,Sedimentary,Sedimentary,742,742,0.8,0.63,69,69,0.57,0.6,19.47,29,7.4,-15.1,29,7.4,-15.1,18.80734752,5460.312,927.96,927.96,31.56,2036.6528,161.6742083,5491.872,1855.92,Fertilizer,12.88614055
NLA06608-1273,1,0.08,0.03,0.08,0.05,197593.7312,55.92,138,85,21,Sedimentary,Sedimentary,1300.88,1302,1.37,0.67,65,65,0.42,0.54,19.55,29.21,10.56,-6.73,29.2,10.6,-6.8,3166.89057,0,0,30.6,7.344,8763.237757,89269.18686,7.344,30.6,Sewage,16.90889127
NLA06608-1274,1,1.65,0.84,1.65,2.08,1345027.811,592.67,667,596,24,Mafic_UltraMaf*,Mafic_UltraMafic,873.5,873,0.81,0.45,67,67,0.36,0.48,15.83,25.5,3.3,-18.55,25.4,3.3,-18.5,1.7,0,0,0.312,0.576,880.5911319,18.19493115,0.576,0.312,Atmospheric,4.474987959
NLA06608-1278,1,2.22,0.12,2.22,1.77,493523031.8,434.35,672,467,24,Sedimentary,Sedimentary,459.17,468,0.55,0.56,66.83,67,0.45,0.58,16.79,27,3.41,-21.31,27.3,4,-20.4,7.061673943,24227533.27,160344.906,1397832.169,50221.448,3850163.083,292172.4094,24277754.72,1558177.075,Fertilizer,5.061353182
NLA06608-1279,1,0.26,0.02,0.26,0.04,165096.7939,2868.2,3138,3033,78,Sedimentary,Sedimentary,951.67,868,0.94,0.47,51,51,0.3,0.36,12.05,22.3,5.2,-8.68,23.4,5.6,-8.9,1.8,0,0,37.125,0,2930.112172,84.81150903,0,37.125,Atmospheric,3.382369269
NLA06608-1281,1,1.58,0.31,1.58,0.52,197076.4911,839,1293,973,103,Gneiss,Gneiss,983,983,0.81,0.52,68,68,0.25,0.46,16.4,26,6.4,-7.6,26,6.4,-7.6,3.7,0,0,66.502,0,298.1659659,15.7758214,0,66.502,Atmospheric,3.803530223
NLA06608-1283,1,0.52,0.01,0.52,0.1,113664.7193,300.96,330,313,5,Sedimentary,Sedimentary,731.94,730,0.69,0.57,70,70,0.39,0.53,17.88,27.73,5.41,-18.55,27.8,5.5,-18.5,72.33983595,32139.2,9029.675,11040.836,79.54,13004.04642,5679.106716,32218.74,20070.511,Fertilizer,9.009383214
NLA06608-1284,1,1.59,0.24,1.59,3.38,641754515.7,1855,4283,2490,479,Sedimentary,Sedimentary,625.36,328,0.32,0.61,52.35,57,0.3,0.37,19.39,26.15,5.66,-13.15,31.5,9.8,-9.6,7.47383783,454780.745,112840.452,1349657.645,4013.725,1790904.302,337680.1664,458794.47,1462498.097,Atmospheric,2.15590468
NLA06608-1288,1,0.15,0.02,0.15,0.05,285061491.5,80.44,818,222,112,Sedimentary,Quaternary,1397.23,1317,1.26,0.92,66.31,69,0.45,0.62,24,33.88,16.6,-0.81,34.3,17.8,0.5,19.20214924,3425378.84,12846983.24,6471126.381,4114923.448,10516821.65,1116168.372,7540302.288,19318109.62,Manure,9.840647973
NLA06608-1292,1,0.68,0.17,0.68,0.62,2880104.856,350.58,366,330,14,Sedimentary,Sedimentary,926,916,0.95,0.76,68,66,0.49,0.6,21.49,32.08,12.48,-7.9,32.1,12,-8.6,355.1303048,38442.8,120126.3,9713.802,6352.8022,17125.62589,35373.06289,44795.6022,129840.102,Manure,9.351484952
NLA06608-1295,1,0.1,0.01,0.1,0.14,20743.67505,1296.36,1429,1341,29,Sedimentary,Sedimentary,272.64,273,0.28,0.83,39,39,0.22,0.28,24.45,34.79,15.89,-2.87,34.9,16,-2.8,1.1,999.168,1584.096,542.88,71.036,1769.016349,51.46074759,1070.204,2126.976,Manure,2.056683669
NLA06608-1297,1,0.49,0.44,0.49,4.83,2681899.756,149.07,269,193,33,Quaternary,Quaternary,189.69,191,0.15,0.73,61,61,0.29,0.43,20.68,32.19,11.39,-4.51,32.3,11.5,-4.5,17.2,80685.362,8273.911,18733.104,37.014,11358.14125,3694.430687,80722.376,27007.015,Fertilizer,2.876121628
NLA06608-1300,1,2.91,0.06,2.91,0.84,265437217.3,1280.5,4167,2143,384,Sedimentary,Sedimentary,486.77,399,0.3,0.78,50.28,53,0.29,0.4,23.24,28.02,8.7,-9.64,34.2,14.7,-5,4.36568453,325532.733,20383.306,3907476.398,2893.914,3762507.309,377460.1758,328426.647,3927859.704,Manure,2.366887538
NLA06608-1303,1,0.56,0.01,0.56,0.08,4157301.54,304.59,362,325,10,Sedimentary,Sedimentary,803.86,815,0.88,0.62,69.35,70,0.56,0.59,18.8,28.62,7.08,-15.83,28.7,7.1,-15.8,35.90619672,1746783.562,489306.483,125312.002,3082.57,488709.4432,73654.37937,1749866.132,614618.485,Fertilizer,12.95807894
NLA06608-1312,1,1.08,0.16,1.08,0.4,415280.6432,256.36,332,292,18,Sedimentary,Sedimentary,1081.33,1081,0.99,0.74,66,66,0.4,0.52,21.91,31.73,12.7,-6.57,31.8,12.6,-6.7,9.2,55.664,25.62,242.88,114.075,2568.831601,135.3751329,169.739,268.5,Atmospheric,9.495189256
NLA06608-1316,1,0.26,0.02,0.26,0.04,331915.7786,176.78,244,205,15,Sedimentary,Sedimentary,1292.73,1297,0.92,0.78,68,68,0.34,0.53,23.2,31.94,14.04,-3.48,32.1,14.1,-3.5,47.85810355,70344.928,4265.02,12991.99,692.124,27507.7479,5016.190434,71037.052,17257.01,Fertilizer,14.27432445
NLA06608-1319,1,1.38,0.04,1.38,0.2,619697.5861,531.23,577,545,8,Sedimentary,Sedimentary,562.32,561,0.69,0.6,68,68,0.51,0.59,17.98,28.68,6.08,-17.48,28.7,6.1,-17.5,2.339187921,32030.518,7671.333,15767.204,1.69,16587.00552,288.0886167,32032.208,23438.537,Fertilizer,7.325310911
NLA06608-1321,1,0.4,0.39,0.4,0.61,44411084.35,2131,3439,2780,311,Sedimentary,Sedimentary,670.06,409,0.3,0.43,50.22,48,0.21,0.29,15.33,22.18,3.17,-12.36,26,5.4,-11.8,3.047826293,125.476,20.956,47782.875,3.648,106179.6864,6309.373091,129.124,47803.831,Atmospheric,2.789744946
NLA06608-1323,1,0.4,0,0.4,0.02,117959920,75.03,1283,270,124,Sedimentary,Granitic,1436.57,1388,0.92,0.9,68.71,69,0.38,0.54,24.36,31.76,15.69,-0.74,32.8,17.7,1.3,145.988304,12617355.24,21168774.15,10271261.87,344.334,28440716.65,20716200.12,12617699.57,31440036.02,Manure,10.90103063
NLA06608-1326,1,1.12,0.25,1.12,0.69,412392.3991,415.2,440,423,6,Gneiss,Gneiss,633.33,633,0.64,0.57,69,69,0.47,0.58,17.68,27.2,4.5,-20.4,27.2,4.5,-20.4,15.7,3890.445,1275.586,537.758,13.57,1948.195352,216.4561573,3904.015,1813.344,Fertilizer,7.685661801
NLA06608-1329,1,0.24,0.08,0.24,0.11,1632867.623,1939.1,2580,2143,152,Granitic,Granitic,1357.76,1283,1.16,0.37,62.33,62,0.26,0.44,12.86,21.81,2.04,-11.89,23.3,2.8,-12,1.881142444,0,0,5105.264,0,3911.214328,182.9753005,0,5105.264,Manure,2.187055919
NLA06608-1332,1,0.12,0,0.12,0,57125.4724,134.72,263,200,23,Sedimentary,Sedimentary,1302.53,1289,0.93,0.78,68,68,0.35,0.53,23.02,31.6,14.03,-3.66,31.7,14.1,-3.6,19.6621341,220854.492,31114.476,29367.063,1.65,87740.00602,6493.951915,220856.142,60481.539,Fertilizer,14.44901706
NLA06608-1333,1,0.45,0.38,0.45,0.66,780259.6725,279.34,419,325,39,Sedimentary,Gneiss,1152,1144,1.18,0.57,68,68,0.47,0.62,15.99,26.55,6.65,-13.3,26.7,6.8,-13.2,14.4,0,0,0,2.613,1464.250849,136.0077503,2.613,0,Atmospheric,8.432053982
NLA06608-1334,1,0.25,0.33,0.33,0.95,66737652.5,181.95,404,241,47,Sedimentary,Sedimentary,806.27,800,0.76,0.54,72.34,72,0.47,0.59,16.28,26.49,6.26,-12.7,26.2,6.3,-12.5,71.0190531,35743.06,23962.025,31028.43,4741.071,214058.672,102897.4546,40484.131,54990.455,Atmospheric,8.035670707
NLA06608-1336,1,0.09,0.01,0.09,0.02,81850.49346,277.48,329,303,9,Sedimentary,Sedimentary,998.46,1001,1.36,0.87,63,63,0.49,0.61,23.16,34.3,15.4,-4.21,34.3,15.4,-4.3,6,12548.592,0.0138768,15837.408,45.212,9536.84277,370.2775577,12593.804,15837.42188,Manure,8.405190119
NLA06608-1338,1,0.11,0.02,0.11,0.3,946016.7649,1216.38,1440,1290,64,Sedimentary,Sedimentary,388.92,381,0.4,0.57,53,53,0.29,0.37,18.05,29.31,7.07,-11.19,29.8,7.3,-11.2,1,87476.688,4311.684,85581.36,235.098,23318.41389,686.1972291,87711.786,89893.044,Manure,1.848285708
NLA06608-1339,1,1,0.13,1,1.98,1537257.682,1487.14,1591,1525,21,Sedimentary,Sedimentary,363.54,350,0.39,0.63,51.8,52,0.26,0.37,19.95,31.05,9.33,-10.49,31.3,9.4,-10.7,85.25893348,154444.672,151809.648,20624.25,279.144,19084.86885,14338.30991,154723.816,172433.898,Manure,6.172344695
NLA06608-1342,1,0.22,0,0.22,0.01,402117.2272,444.62,573,475,27,Granitic,Gneiss,726.17,724,0.77,0.51,69.28,69,0.39,0.53,14.92,25.38,3.23,-20.68,25.6,3.1,-21.2,5.76969429,639.158,401.388,5338.78,591.24,120898.1798,7884.396778,1230.398,5740.168,Atmospheric,4.811972667
NLA06608-1344,1,0.53,1.35,1.35,3.14,70130.36092,1187,1202,1193,4,Sedimentary,Sedimentary,340,340,0.25,0.51,59,59,0.2,0.4,16.1,26.4,5.4,-13.5,26.4,5.4,-13.5,0.8,0,0,47.25,0,44.77172871,0.886634154,0,47.25,Manure,2.197194243
NLA06608-1346,1,0.33,0.16,0.33,0.3,984612.7264,782.59,945,824,34,Sedimentary,Sedimentary,1360,1348,1.24,0.57,75,75,0.56,0.65,16.5,25.2,8.64,-7.94,25.2,8.6,-8,115.2954188,330.447,147.247,824.171,76.656,6052.447502,3056.531894,407.103,971.418,Atmospheric,12.41747257
NLA06608-1347,1,0.6,0.14,0.6,0.66,737604.6407,428.28,464,444,8,Mafic_UltraMaf*,Mafic_UltraMafic,766.13,765,0.73,0.5,69,69,0.42,0.56,15.15,25.13,3.4,-19.58,25.2,3.4,-19.5,7,80.093,50.298,201.84,39.038,3978.339188,274.2678542,119.131,252.138,Atmospheric,5.522605205
NLA06608-1348,1,0.69,0.16,0.69,0.34,224567998.2,526.88,1745,783,184,Sedimentary,Sedimentary,1207.69,1093,0.76,0.71,70.43,69,0.45,0.58,19.47,27.41,11.01,-5.16,29.5,12.6,-4.1,87.57551588,1706471.95,688124.997,2146504.976,48677.26,1674119.764,867025.9268,1755149.21,2834629.973,Manure,9.197212106
NLA06608-1349,1,0.33,0.12,0.33,0.83,497455.4529,19.8,30,26,3,Sedimentary,Sedimentary,1311.25,1310,1.05,1.09,74,74,0.51,0.59,26.13,33.1,22.18,9.23,33.1,22.2,9.2,3237.64909,0,0,0,7345.513,5660.346554,70471.58975,7345.513,0,Sewage,14.14418044
NLA06608-1354,1,1.53,0.02,1.53,1.03,480361315.6,1109,4207,1956,585,Sedimentary,Sedimentary,395.43,517,0.55,0.6,54.34,55,0.21,0.37,18.62,26.9,5.05,-13.29,29.7,8.4,-8.4,7.230084577,48405226.95,1155943.859,14367686.33,87538.68,9265270.001,1998187.67,48492765.63,15523630.19,Fertilizer,1.823409618
NLA06608-1355,1,2.22,1.8,2.22,3.47,72437341.29,223.18,261,234,8,Sedimentary,Sedimentary,990.5,993,1.12,0.65,70,70,0.43,0.57,19.19,29.36,9.85,-8.86,29.4,9.9,-8.9,97.92673175,123851.682,8999.194,8016.12,7.312,45391.89493,19062.34471,123858.994,17015.314,Fertilizer,12.68300938
NLA06608-1356,1,0.22,0.06,0.22,0.17,98052.85878,174.34,257,210,21,Sedimentary,Sedimentary,1191,1192,1.3,0.86,68,68,0.48,0.63,23.47,34.1,16.1,-2.3,34.1,16.1,-2.3,28.7,1.603,1.59e-5,898.53,13.392,1266.284248,208.3892279,14.995,898.5300159,Atmospheric,9.48542718
NLA06608-1358,1,0.23,0.18,0.23,0.5,62241193.39,395,551,440,36,Sedimentary,Sedimentary,857.78,941,0.84,0.5,68.85,68,0.39,0.54,15.88,25.76,4.38,-17.07,25.7,4.1,-17.4,4.267204959,29.355,47.483,347.385,806.26,312419.3919,9727.520308,835.615,394.868,Atmospheric,7.454154645
NLA06608-1359,1,0.3,0.1,0.3,0.18,2355913.17,325.75,373,353,13,Sedimentary,Sedimentary,985.89,984,1.11,0.65,68,68,0.44,0.56,19.31,28.75,10.04,-7.91,28.9,10.1,-7.9,86.64937566,99099.875,10407.4,5430.54,30.832,30378.04007,10333.88666,99130.707,15837.94,Fertilizer,13.8541713
NLA06608-1360,1,1.52,0.01,1.52,0.34,24318344.37,948.55,1373,1136,90,Sedimentary,Sedimentary,459.51,498,0.62,0.66,57.89,60,0.38,0.49,20.15,32.19,9.97,-10.43,32.3,10.1,-10.9,5.852620003,18030009.84,2035225.315,1507444.454,1966.13104,1709453.631,90446.39662,18031975.97,3542669.769,Fertilizer,6.016382536
NLA06608-1364,1,0.14,0.05,0.14,0.15,104149.5148,266.37,356,306,24,Sedimentary,Sedimentary,1488.33,1486,0.91,0.8,71,71,0.38,0.54,22.66,31.1,14.87,-1,31.2,14.9,-1.1,30.3,1761.697,3050.3,3017.872,29.5,2738.753361,391.3217997,1791.197,6068.172,Manure,11.53401651
NLA06608-1365,1,0.11,0.02,0.11,0.03,1776078.045,347.24,611,373,86,Sedimentary,Sedimentary,1046.6,1040,1.05,0.56,70,70,0.5,0.61,16.36,25.78,7.05,-10.82,26.4,7.5,-10.4,114.4582306,97165.33,83189.19,28496.974,5965.29,175621.4269,70266.80945,103130.62,111686.164,Atmospheric,15.5594182
NLA06608-1367,1,0.34,0.05,0.34,0.18,181899.1474,510.14,568,525,12,Sedimentary,Sedimentary,631.71,631,0.64,0.6,69,69,0.58,0.63,17.89,28.31,6.29,-16.69,28.3,6.3,-16.7,3.5,6225.792,1482.048,4953.88,18.2,5585.587006,115.8484998,6243.992,6435.928,Manure,9.178368926
NLA06608-1368,1,0.1,0.33,0.33,0.37,53113.89469,188.09,192,191,0,Sedimentary,Sedimentary,1051,1051,1.27,0.94,65,65,0.48,0.62,23.62,35,17.6,-0.4,35,17.6,-0.4,58.7,0,0,34.034,1.35,160.788445,40.91434119,1.35,34.034,Atmospheric,12.54689989
NLA06608-1369,1,0.14,0.01,0.14,0.04,2359096.065,226.2,319,265,17,Granitic,Granitic,1142.8,1151,0.88,0.79,68.58,68,0.44,0.52,22.47,31.12,14.67,-1.79,31.3,14.6,-2,686.9579085,134368.998,30726.46,54815.974,61739.862,201985.4288,676258.7665,196108.86,85542.434,Sewage,11.15979763
NLA06608-1370,1,0.41,0.06,0.41,0.14,343891.7031,202.9,249,221,11,Sedimentary,Sedimentary,912.88,911,0.85,0.59,69,69,0.48,0.56,17.54,27.06,7.89,-9.03,27,8,-8.9,57.93388696,25931.28,4233.764,1683.504,125.628,8096.574064,2220.986401,26056.908,5917.268,Fertilizer,11.48701319
NLA06608-1372,1,0.34,0.04,0.34,0.18,41689319.38,408.86,564,467,30,Sedimentary,Sedimentary,798.1,805,1.23,0.9,61.83,62,0.48,0.62,23.21,35.42,15.85,-3.75,35.6,16.2,-3.4,11.20492176,3149641.728,87098.903,1399594.728,2556.222,695298.5712,48575.68387,3152197.95,1486693.631,Fertilizer,8.7232898
NLA06608-1375,1,0.73,0.01,0.73,0.02,3001442.835,277.83,433,337,38,Sedimentary,Sedimentary,991.28,953,1.04,0.65,68.75,67,0.39,0.55,19.57,28.73,9.83,-8.01,29.6,10.4,-7.5,100.1358987,1259087.823,114388.258,84513.238,3849.622,386166.3758,147073.6645,1262937.445,198901.496,Fertilizer,14.30040712
NLA06608-1376,1,0.35,0.02,0.35,0.06,1372800.249,257.54,397,322,28,Sedimentary,Sedimentary,1081.8,1081,0.98,0.73,67,67,0.42,0.55,21.65,31.08,12.71,-6.2,31.4,12.6,-6.8,26.67870379,9761.08,4492.65,19083.79,725.85,65156.33986,10019.96222,10486.93,23576.44,Atmospheric,9.435705546
NLA06608-1377,1,1.33,0.52,1.33,0.75,375439.2873,2412.81,2643,2482,51,Granitic,Granitic,1018,1018,1,0.37,64,64,0.22,0.39,10.43,20,1.3,-11.9,20,1.3,-11.9,0.4,0,0,3.105,0,131.7166236,1.577386772,0,3.105,Atmospheric,1.816692592
NLA06608-1380,1,0.45,0.41,0.45,3.93,8718558.648,1868,2278,1929,77,Sedimentary,Sedimentary,419.06,407,0.36,0.58,49.42,49,0.29,0.37,18.6,29.81,9.49,-10.5,30.2,9.5,-11,1.109475634,0,0,18835.824,17.134,10997.62223,352.3807765,17.134,18835.824,Manure,1.883316958
NLA06608-1383,1,2.37,0.34,2.37,1.86,22672684.59,365.04,419,377,8,Sedimentary,Sedimentary,687.5,694,0.6,0.61,72,72,0.52,0.58,18.81,28.36,6.17,-17.41,28.5,6.2,-17.4,15.97756685,457574.924,151903.038,9476.463,509.521,117852.372,9782.562037,458084.445,161379.501,Fertilizer,10.46924636
NLA06608-1387,1,0.96,0.35,0.96,0.65,1300442.569,260.47,273,263,3,Sedimentary,Sedimentary,947,947,0.93,0.65,71,71,0.39,0.56,19.39,29.23,9.4,-8.7,29.2,9.4,-8.7,1297.281959,0,0,0,2452.733,5300.146989,28118.66565,2452.733,0,Sewage,13.29984696
NLA06608-1389,1,0.03,0,0.03,0,241472.6806,2.91,25,13,2,Quaternary,Quaternary,1153.69,1153,1.03,0.77,71,71,0.49,0.58,21.56,30.42,13.45,-2.76,30.5,13.5,-2.7,452.4253633,457894.782,522976.72,7332.824,19331.634,180423.9049,245440.8722,477226.416,530309.544,Manure,18.0889432
NLA06608-1390,1,3.87,0.96,3.87,4.3,22216988.88,413.52,442,422,6,Gneiss,Gneiss,654.8,655,0.61,0.59,72,72,0.47,0.61,18.23,27.47,5.38,-18.6,27.5,5.4,-18.6,444.0389081,29554.327,11279.136,4223.276,1332.672,33552.37461,91033.93217,30886.999,15502.412,Sewage,8.901435403
NLA06608-1391,1,0.31,0.1,0.31,0.22,1982431.777,306.74,354,316,11,Sedimentary,Sedimentary,1019.22,1018,0.98,0.62,70,70,0.46,0.58,18.18,28.19,9.65,-7.56,28.3,9.8,-7.4,804.2592371,193.508,34.351,363.867,6540.548,44779.36195,84697.31088,6734.056,398.218,Sewage,23.12721809
NLA06608-1396,1,0.01,0.02,0.02,0.08,243447.5606,187.46,270,231,15,Sedimentary,Sedimentary,1386.53,1380,0.84,0.79,68,68,0.39,0.5,23.19,31.95,14.67,-2.43,31.9,14.6,-2.6,144.2689889,8160.626,1255.686,10768.919,46.125,16144.98968,9813.972304,8206.751,12024.605,Atmospheric,12.9087738
NLA06608-1397,1,0.91,0.08,0.91,1.51,10482117.28,818.28,1988,1180,260,Granitic,Granitic,574.16,683,0.24,0.71,44.9,47,0.19,0.28,21.97,31.76,13.96,0.56,33.6,14.2,-0.4,5.767128667,13196.628,3678.936,52335.576,31216.185,402543.1718,16325.70575,44412.813,56014.512,Atmospheric,7.734267688
NLA06608-1398,1,0.33,0.03,0.33,0.09,135681.4064,253.05,333,281,29,Sedimentary,Sedimentary,840.57,839,0.76,0.52,72,72,0.42,0.58,15.88,25.91,5.37,-13.4,25.7,5.4,-13.2,9.6,0,0,18.308,1.323,4224.199565,299.5029861,1.323,18.308,Atmospheric,7.36433545
NLA06608-1401,1,0.27,0.03,0.27,0.06,1284235.382,189.37,641,287,107,Sedimentary,Sedimentary,1173.64,1174,0.92,0.66,66.22,66,0.42,0.56,19,29.1,9.86,-7.83,29.2,10,-7.7,62.65421169,44272.056,95842.008,20079.6,878.652,63061.0296,16307.81765,45150.708,115921.608,Manure,13.17754596
NLA06608-1403,1,2.23,1.19,2.23,8.5,27591165.02,1510.61,1711,1540,27,Sedimentary,Sedimentary,380.57,369,0.38,0.62,52,52,0.25,0.37,19.78,30.15,9.06,-10.48,30.5,9.1,-10.6,1242.915267,130834.56,61371.392,20601.854,4404.467,29709.9582,408915.0038,135239.027,81973.246,Sewage,4.911674479
NLA06608-1413,1,0.66,0.15,0.66,0.98,23771699.08,17.71,57,25,7,Sedimentary,Sedimentary,1293.97,1275,1,1.06,73,73,0.55,0.61,25.57,33.09,21.52,7.79,32.8,21.6,8.2,204.8164044,114447.012,13869.292,74180.722,9568.684,128474.2947,180948.354,124015.696,88050.014,Sewage,7.909433916
NLA06608-1414,1,0.31,0.01,0.31,0.02,146961.0163,205.1,366,277,31,Sedimentary,Sedimentary,1265.9,1271,1.19,0.59,66,66,0.49,0.58,16.94,26.55,8.12,-9.56,26.7,8.1,-9.6,91.09204352,415.727,578.931,157.179,532.388,12530.48867,5127.17927,948.115,736.11,Atmospheric,12.10846273
NLA06608-1417,1,0.5,1.45,1.45,6.5,2224481.975,73.86,99,84,6,Sedimentary,Sedimentary,537.57,531,0.33,0.83,64,64,0.26,0.41,22.86,34.37,15.91,2.93,34.3,15.9,2.9,19.7,0,0,3892.688,80.29,4257.560371,497.0499968,80.29,3892.688,Atmospheric,9.177957123
NLA06608-1420,1,0.41,0.01,0.41,0.03,187129.9687,235.12,312,266,17,Sedimentary,Sedimentary,1090.68,1087,1.34,0.9,64,64,0.48,0.62,23.63,34.43,16.31,-2.22,34.5,16.3,-2.3,4.9,4295.178,2829.08,14219.888,55.888,15437.84475,446.9649479,4351.066,17048.968,Manure,9.205096418
NLA06608-1421,1,0.13,0.04,0.13,0.08,411156.3273,13.46,35,20,3,Sedimentary,Sedimentary,1129.85,1124,1.01,0.74,66.33,66,0.42,0.54,21.03,30.4,12.59,-4.12,30.4,12.6,-4.1,651.5796707,17008.581,1475.397,330.924,5797.845,15197.48671,35747.89815,22806.426,1806.321,Sewage,15.06634281
NLA06608-1425,1,0.69,0.13,0.69,0.18,412189.3969,30.04,74,48,13,Quaternary,Quaternary,1379,1393,1.73,0.61,79,79,0.47,0.64,15.42,25,10.7,0.7,24.9,10.7,0.7,164.6234177,0,0,56.826,6.12,933.9147951,1579.013354,6.12,56.826,Sewage,5.295806705
NLA06608-1426,1,0.38,0.04,0.38,0.06,578634.5228,7.51,41,12,5,Sedimentary,Sedimentary,1656.5,1647,1.68,0.56,79,79,0.59,0.68,13.73,20.07,11.19,3.21,20,11.2,3.2,57.0784682,0,0,1614.874,13.185,1305.027536,2389.520387,13.185,1614.874,Sewage,1.695509796
NLA06608-1432,1,0.03,0.03,0.03,0.09,172509.3182,364.54,403,377,7,Sedimentary,Sedimentary,1055.83,1056,1.28,0.88,63,64,0.59,0.63,23.03,34.67,16.3,-2.53,34.7,16.3,-2.5,6.655985858,8594.802,4252.999,8184.213,11.22,4858.576291,185.5182919,8606.022,12437.212,Manure,9.480991099
NLA06608-1434,1,0.59,0.22,0.59,0.51,3378539.162,214.79,349,244,27,Sedimentary,Sedimentary,829.5,829,0.87,0.57,71,71,0.39,0.52,18.18,27.5,6.88,-12.17,27.5,6.9,-12.2,42.74587887,2333.643,1120.314,1157.175,0.452,14314.66122,4016.90293,2334.095,2277.489,Atmospheric,8.285200961
NLA06608-1435,1,0.45,0.17,0.45,0.3,696965.5551,257.23,272,262,4,Sedimentary,Sedimentary,921.8,921,1.15,0.62,69,69,0.54,0.58,18.61,28.44,8.66,-11.02,28.4,8.6,-11.1,1476.680356,357.765,20.706,33.033,4665.97,6128.601402,29424.88681,5023.735,53.739,Sewage,16.72831245
NLA06608-1436,1,1.64,0.03,1.64,0.26,22788035.74,523.04,720,601,31,Sedimentary,Sedimentary,653.07,673,0.94,0.94,57.74,58,0.49,0.57,23.37,34.8,17.75,-0.64,35.2,18,-0.3,5.412683449,189811.314,43808.15,810995.928,4248.347,504963.5353,23254.59945,194059.661,854804.078,Manure,6.392678183
NLA06608-1439,1,1.57,0.76,1.57,12.3,10788634.56,1794,2170,1942,86,Sedimentary,Sedimentary,241.56,213,0.18,0.56,50.93,50,0.19,0.32,18.37,28.65,6.65,-13.88,29.8,7.3,-14.1,14.86999973,138041.67,35621.989,43222.95,9.86,12832.89383,6179.859291,138051.53,78844.939,Fertilizer,1.679484631
NLA06608-1445,1,0.33,0.28,0.33,1.29,1025622.202,1267.15,1473,1335,54,Sedimentary,Sedimentary,311.41,294,0.25,0.56,63.5,64,0.16,0.34,17.87,30.06,8.61,-6.82,30.4,8.5,-7.3,0.1,862.204,1804.915,3395.399,0,1757.264008,7.823550014,862.204,5200.314,Manure,1.221665219
NLA06608-1446,1,1.32,0.03,1.32,0.03,374617.4792,1612.46,1779,1678,36,Volcanic,Volcanic,1904.67,1891,1.83,0.41,71,71,0.37,0.55,10.69,21.21,4.02,-6.66,21.2,4.2,-6.5,1.3,0,0,234.654,2.43,1533.121291,54.44437798,2.43,234.654,Atmospheric,1.991067051
NLA06608-1447,1,1.62,0.45,1.62,1.55,1482023.229,270.25,309,281,10,Sedimentary,Sedimentary,805.8,806,0.78,0.64,68,68,0.41,0.55,19.36,29.02,7.22,-15.96,29.1,7.2,-16,2386.563193,0,0,0,3259.278,6761.158904,54103.36618,3259.278,0,Sewage,16.22141942
NLA06608-1450,1,1.02,0.07,1.02,0.15,5285565.935,292.17,363,318,12,Sedimentary,Sedimentary,863.63,862,0.89,0.57,71,71,0.42,0.58,17.42,27.64,7.14,-11.22,27.8,7.3,-11.1,65.08829474,66637.566,30409.398,19033.44,1863.312,85566.53521,29993.58825,68500.878,49442.838,Atmospheric,10.0994442
NLA06608-1454,1,1.98,0.39,1.98,1.49,4832748.563,395.84,438,407,10,Gneiss,Gneiss,627.46,626,0.61,0.59,71,71,0.45,0.59,18.31,27.72,5.47,-18.68,27.8,5.4,-18.7,14.9,37050.13,14139.84,4900.398,83.136,17868.38538,1668.353964,37133.266,19040.238,Fertilizer,8.679654544
NLA06608-1455,1,0.68,0.1,0.68,0.15,74531.48071,3113.97,3221,3148,29,Sedimentary,Sedimentary,1077,1077,1.03,0.35,56,56,0.3,0.36,9.69,19.4,0.7,-15.4,19.4,0.7,-15.4,14.6,0,0,135.648,0,180.676393,59.15542423,0,135.648,Atmospheric,2.425374199
NLA06608-1460,1,3.43,0.67,3.43,1.74,1446342.034,298.78,330,318,7,Sedimentary,Sedimentary,936,936,1.04,0.7,68,68,0.46,0.61,20.25,30.4,10.2,-10.7,30.4,10.2,-10.7,44.98439462,6607.744,609.024,2334.95,21.51,1995.987846,507.9676733,6629.254,2943.974,Fertilizer,9.613969864
NLA06608-1461,1,1.22,0.39,1.22,5.64,71446629.64,2063.39,4003,2482,400,Granitic,Granitic,609.12,429,0.19,0.52,55.82,51,0.24,0.29,16.06,24.63,5.55,-9.9,27.7,7.4,-9.1,18.71971871,2490.792,1002.588,36552.485,948.377,135564.0039,95669.9734,3439.169,37555.073,Atmospheric,1.442736807
NLA06608-1462,1,0.39,0.01,0.39,0.13,48113.5809,796.17,909,840,25,Sedimentary,Sedimentary,332.04,334,0.32,0.62,59,60,0.23,0.41,20.07,31.01,7.23,-14.31,31.5,7.4,-14.3,0.5,0,0,8795.127,20.124,5869.804039,60.59966748,20.124,8795.127,Manure,2.634161662
