SITE_ID,VISIT_NO,RES_PIPES,AGR_CROPLAND,AGR_PASTURE,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_POULTRY,AGR_FEEDLOT,AGR_WITHDRAWL,IND_INDUSTRIAL,IND_MINES,IND_OIL,IND_POWER,IND_LOGGING,IND_FIRE,IND_ODORS,IND_COMMERCIAL,MAN_LEVEL_FLUCTUATIONS,RES_SCORE,REC_SCORE,AGR_SCORE,IND_SCORE,MAN_SCORE,HYDRO_TYPE,OUTLET_DAMS,SWIMMABILITY,LAKE_LEVEL,LEVEL_CHANGES,TROPHIC_STATE
NLA06608-1339,1,L,H,M,M,NA,NA,M,L,L,NA,M,L,NA,NA,L,L,L,11,1,15,7,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NA,NA,MESOTROPHIC
NLA06608-1342,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,DRAINAGE,NATURAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1344,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA06608-1346,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,9,11,0,0,4,RESERVOIR,ARTIFICIAL,GOOD,YES,0.5,MESOTROPHIC
NLA06608-1347,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,1,DRAINAGE,NATURAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1348,1,L,NA,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,12,7,2,0,10,RESERVOIR,ARTIFICIAL,FAIR,YES,4,OLIGOTROPHIC
NLA06608-1349,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,0,0,4,DRAINAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1354,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,RESERVOIR,ARTIFICIAL,GOOD,YES,4,MESOTROPHIC
NLA06608-1355,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,0,0,0,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1355,2,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,1,0,1,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1356,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,0,0,0,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,MESOTROPHIC
NLA06608-1358,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,4,3,0,0,5,DRAINAGE,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1358,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,DRAINAGE,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1359,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,0,2,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1360,1,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,M,NA,NA,NA,NA,NA,6,6,3,3,3,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1364,1,NA,NA,M,M,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,H,3,1,7,0,5,DRAINAGE,NONE,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1365,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,0,0,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1367,1,NA,H,H,M,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,14,0,0,DRAINAGE,NATURAL,FAIR,NO,NA,HYPEREUTROPHIC
NLA06608-1368,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,NA,NA,NA,NA,NA,NA,5,0,0,5,0,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.5,EUTROPHIC
NLA06608-1369,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,5,3,0,0,2,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.2,MESOTROPHIC
NLA06608-1370,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,DRAINAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,RESERVOIR,ARTIFICIAL,FAIR,NA,NA,MESOTROPHIC
NLA06608-1375,1,NA,H,M,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,H,3,9,11,0,15,RESERVOIR,ARTIFICIAL,GOOD,YES,5,EUTROPHIC
NLA06608-1376,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,0,0,3,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1377,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,DRAINAGE,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1380,1,NA,NA,H,M,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,M,4,3,11,0,4,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,2,EUTROPHIC
NLA06608-1383,1,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,1,2,1,1,0,DRAINAGE,NONE,UNSWIMMABLE,NA,1,HYPEREUTROPHIC
NLA06608-1387,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,0,0,0,DRAINAGE,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1389,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,M,NA,6,3,0,4,2,DRAINAGE,ARTIFICIAL,FAIR,YES,0.1,EUTROPHIC
NLA06608-1389,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,L,NA,8,5,0,2,2,DRAINAGE,ARTIFICIAL,FAIR,YES,NA,EUTROPHIC
NLA06608-1390,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,10,0,0,5,DRAINAGE,NONE,GOOD,NA,NA,MESOTROPHIC
NLA06608-1391,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,15,8,0,0,4,DRAINAGE,ARTIFICIAL,FAIR,YES,0.3,HYPEREUTROPHIC
NLA06608-1396,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,3,7,0,0,5,DRAINAGE,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1397,1,L,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,L,H,5,5,1,1,13,RESERVOIR,ARTIFICIAL,FAIR,NA,9.5,MESOTROPHIC
NLA06608-1398,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,1,0,0,0,1,DRAINAGE,NATURAL,UNSWIMMABLE,YES,0.5,NA
NLA06608-1401,1,NA,M,M,M,NA,L,L,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,2,1,11,1,8,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1403,1,NA,L,L,NA,NA,NA,NA,L,L,NA,NA,L,NA,NA,M,NA,NA,14,9,3,5,1,RESERVOIR,ARTIFICIAL,GOOD,YES,0.3,MESOTROPHIC
NLA06608-1413,1,L,NA,NA,NA,H,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,L,NA,8,9,6,1,2,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1414,1,NA,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,5,1,6,0,2,RESERVOIR,ARTIFICIAL,FAIR,YES,0.2,EUTROPHIC
NLA06608-1417,1,M,NA,NA,NA,NA,NA,NA,L,M,NA,NA,H,NA,NA,NA,NA,L,24,17,1,8,4,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1420,1,NA,NA,H,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,6,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1421,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,0,3,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1425,1,NA,NA,L,L,L,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,4,3,3,1,0,SEEPAGE,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1426,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,0,0,SEEPAGE,NONE,FAIR,YES,0.5,MESOTROPHIC
NLA06608-1432,1,NA,NA,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,6,0,0,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,DRAINAGE,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,0,0,0,SEEPAGE,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1436,1,NA,NA,H,L,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,L,4,5,7,0,6,RESERVOIR,ARTIFICIAL,GOOD,YES,1,MESOTROPHIC
NLA06608-1439,1,L,L,L,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,M,3,3,5,0,7,RESERVOIR,ARTIFICIAL,GOOD,YES,25,MESOTROPHIC
NLA06608-1445,1,L,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,H,7,3,1,1,5,DRAINAGE,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1446,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,NA,NA,NA,0,4,0,5,0,SEEPAGE,NONE,GOOD,NO,NA,OLIGOTROPHIC
NLA06608-1447,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,0,0,1,NA,NONE,GOOD,NA,0.6,MESOTROPHIC
NLA06608-1450,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,DRAINAGE,NONE,GOOD,YES,0.1,MESOTROPHIC
NLA06608-1454,1,L,M,L,L,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,6,0,2,SEEPAGE,NONE,FAIR,YES,0.3,EUTROPHIC
NLA06608-1455,1,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,L,NA,NA,NA,M,1,4,1,1,5,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,MESOTROPHIC
NLA06608-1460,1,NA,M,M,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,7,0,1,RESERVOIR,ARTIFICIAL,GOOD,YES,0.3,EUTROPHIC
NLA06608-1461,1,NA,NA,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,2,4,6,0,5,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NA,3,MESOTROPHIC
NLA06608-1462,1,NA,NA,H,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2,1,10,0,3,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.5,EUTROPHIC
NLA06608-1465,1,NA,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,4,7,6,0,11,RESERVOIR,ARTIFICIAL,GOOD,YES,1,OLIGOTROPHIC
NLA06608-1469,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,DRAINAGE,NATURAL,UNSWIMMABLE,YES,0.8,EUTROPHIC
NLA06608-1473,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,9,5,0,1,4,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1476,1,L,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,L,M,L,18,13,1,4,8,SEEPAGE,NONE,UNSWIMMABLE,YES,0.3,EUTROPHIC
NLA06608-1481,1,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,3,SEEPAGE,NONE,GOOD,YES,0.5,MESOTROPHIC
NLA06608-1482,1,L,M,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,5,0,5,0,6,RESERVOIR,ARTIFICIAL,FAIR,NA,1,EUTROPHIC
NLA06608-1483,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NA,0,MESOTROPHIC
NLA06608-1484,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,2,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,MESOTROPHIC
NLA06608-1487,1,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,20,5,0,0,3,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1488,1,NA,NA,H,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-1489,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,0,0,3,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1492,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,6,3,0,0,4,RESERVOIR,ARTIFICIAL,FAIR,YES,NA,MESOTROPHIC
NLA06608-1496,1,NA,NA,H,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,RESERVOIR,ARTIFICIAL,FAIR,YES,0.5,EUTROPHIC
NLA06608-1499,1,L,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,3,0,0,DRAINAGE,NONE,GOOD,YES,0.2,MESOTROPHIC
NLA06608-1504,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,0,0,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1508,1,NA,NA,H,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,1,1,10,0,3,RESERVOIR,NONE,UNSWIMMABLE,NA,NA,EUTROPHIC
NLA06608-1510,1,NA,NA,H,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2,0,8,0,3,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.5,EUTROPHIC
NLA06608-1511,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,14,0,0,3,RESERVOIR,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1515,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0,0,1,DRAINAGE,ARTIFICIAL,FAIR,NA,0,EUTROPHIC
NLA06608-1517,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,RESERVOIR,ARTIFICIAL,GOOD,YES,0.2,MESOTROPHIC
NLA06608-1521,1,NA,M,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,M,NA,NA,4,9,5,4,1,RESERVOIR,ARTIFICIAL,FAIR,NA,NA,EUTROPHIC
NLA06608-1524,1,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1527,1,L,L,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,0,1,DRAINAGE,ARTIFICIAL,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-1529,1,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0,5,1,0,1,RESERVOIR,ARTIFICIAL,GOOD,YES,2,MESOTROPHIC
NLA06608-1532,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,0,2,RESERVOIR,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1537,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,2,DRAINAGE,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1538,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,9,15,0,0,5,RESERVOIR,ARTIFICIAL,GOOD,YES,0.3,MESOTROPHIC
NLA06608-1544,1,NA,H,L,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,6,4,9,0,2,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1556,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,0,5,0,1,0,SEEPAGE,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1558,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,DRAINAGE,NONE,GOOD,NO,NA,OLIGOTROPHIC
NLA06608-1560,1,NA,NA,M,NA,NA,H,NA,M,L,NA,NA,NA,L,NA,NA,NA,M,5,6,11,2,12,RESERVOIR,ARTIFICIAL,GOOD,YES,2,EUTROPHIC
NLA06608-1561,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.5,MESOTROPHIC
NLA06608-1562,1,NA,NA,L,H,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,L,0,1,7,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.7,EUTROPHIC
NLA06608-1564,1,NA,L,M,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,7,0,0,RESERVOIR,ARTIFICIAL,NA,NO,NA,EUTROPHIC
NLA06608-1568,1,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1569,1,M,NA,NA,NA,M,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,15,0,3,1,0,DRAINAGE,NONE,GOOD,NO,NA,EUTROPHIC
NLA06608-1572,1,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,L,7,1,3,0,2,RESERVOIR,ARTIFICIAL,FAIR,YES,0.4,EUTROPHIC
NLA06608-1575,1,NA,M,L,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,5,0,0,SEEPAGE,NONE,FAIR,YES,2,HYPEREUTROPHIC
NLA06608-1576,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,2,3,0,3,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,HYPEREUTROPHIC
NLA06608-1577,1,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,L,L,NA,NA,NA,L,2,2,1,2,3,RESERVOIR,ARTIFICIAL,FAIR,YES,1,EUTROPHIC
NLA06608-1578,1,L,NA,H,M,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,M,3,0,9,0,3,RESERVOIR,ARTIFICIAL,FAIR,YES,0.5,EUTROPHIC
NLA06608-1579,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,10,12,0,1,2,SEEPAGE,NONE,GOOD,YES,0.2,OLIGOTROPHIC
NLA06608-1586,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,DRAINAGE,NONE,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1593,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,H,0,4,0,3,7,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,1,EUTROPHIC
NLA06608-1595,1,NA,M,L,NA,NA,NA,NA,NA,L,NA,NA,L,NA,NA,NA,L,NA,5,6,4,3,0,RESERVOIR,NONE,FAIR,NO,NA,EUTROPHIC
NLA06608-1596,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,SEEPAGE,NONE,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1600,1,NA,NA,H,L,NA,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,7,0,0,RESERVOIR,NONE,UNSWIMMABLE,NO,NA,HYPEREUTROPHIC
NLA06608-1602,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2,16,0,0,13,RESERVOIR,ARTIFICIAL,GOOD,YES,2,OLIGOTROPHIC
NLA06608-1608,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,0,0,5,NA,ARTIFICIAL,GOOD,NO,NA,EUTROPHIC
NLA06608-1610,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,DRAINAGE,NONE,GOOD,NO,NA,OLIGOTROPHIC
NLA06608-1617,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,14,2,0,1,6,DRAINAGE,NONE,UNSWIMMABLE,NO,NA,MESOTROPHIC
NLA06608-1623,1,NA,NA,M,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,4,0,1,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,MESOTROPHIC
NLA06608-1626,1,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,L,M,L,5,10,0,7,5,DRAINAGE,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1630,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,4,RESERVOIR,NONE,GOOD,NO,NA,MESOTROPHIC
NLA06608-1631,1,NA,NA,M,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,M,1,3,6,0,9,RESERVOIR,ARTIFICIAL,FAIR,NA,1.2,EUTROPHIC
NLA06608-1633,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,2,3,0,0,6,RESERVOIR,ARTIFICIAL,GOOD,YES,3,EUTROPHIC
NLA06608-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,1,DRAINAGE,ARTIFICIAL,FAIR,YES,1,EUTROPHIC
NLA06608-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,L,NA,4,9,0,2,1,SEEPAGE,NONE,GOOD,YES,1,OLIGOTROPHIC
NLA06608-1640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,17,0,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,NO,NA,EUTROPHIC
NLA06608-1641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,NA,NA,NA,M,0,2,0,1,9,RESERVOIR,NATURAL,FAIR,YES,2,MESOTROPHIC
NLA06608-1643,1,NA,NA,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,0,0,SEEPAGE,NONE,FAIR,NO,NA,MESOTROPHIC
NLA06608-1652,1,M,M,M,M,NA,NA,NA,NA,H,NA,M,L,NA,NA,NA,H,H,25,19,9,14,8,RESERVOIR,ARTIFICIAL,FAIR,NO,NA,EUTROPHIC
NLA06608-1654,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,1,RESERVOIR,ARTIFICIAL,UNSWIMMABLE,YES,0.2,MESOTROPHIC
NLA06608-1655,1,NA,H,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,1,3,8,3,0,RESERVOIR,NONE,UNSWIMMABLE,YES,3,HYPEREUTROPHIC
NLA06608-1668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,M,13,12,0,1,6,RESERVOIR,ARTIFICIAL,GOOD,YES,5,EUTROPHIC
NLA06608-1672,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,13,4,0,0,2,RESERVOIR,ARTIFICIAL,FAIR,YES,0.3,MESOTROPHIC
NLA06608-1674,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,SEEPAGE,NONE,FAIR,YES,NA,MESOTROPHIC
NLA06608-1675,1,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,2,NA,NONE,UNSWIMMABLE,NO,NA,EUTROPHIC
