"SITE_ID","VISIT_NO","YEAR","DATE_COL","ECOREG_5","E_I","VertDD_m","HorizDD_m","LkArea_km2","DpthMx_m","SLD","bffFlat_grad","inflow","BFIWs","Temp_degC_avg_yr","Precip_mm_total_yr","Precip_mm_total_yr_sc","PHDI","Precip8110Ws","Precip8110Ws_grp_sc","HydrAP","hydrap_bin","hydrap_phdi","OUTLET_DAMS","damht_zmax","PctDEVELOPED_Cat","PCT_AG_URB_CAT","PctAgDrainageCat","PctIrrigated.AgLandCat"
"NLA06608-1953",1,2007,"8/25/2007","West",0.02,0.89,1.43,2.564082239,12.5,2.672624631,0.7,29.3050762186493,75.2076627833614,8.518055556,483.95,0.48395,-1.3,878.035705115,0.0481369649710722,1,"Low",-1.3,"NONE",NA,1.10316239887678,1.10316239887678,0,0
"NLA06608-1958",1,2007,"8/27/2007","West",0.01,22.5,15.9,10.62111112,91,4.15877188,0,62.9194914359167,71.4813211452687,11.72527778,1183.14,1.18314,-0.11,1682.85188442,1.54789934937804,5,"Moderate",-0.55,"DAM",1.14216263736264,0.019868506610794,0.019868506610794,0,0
"NLA06608-1959",1,2007,"6/11/2007","Midwest",0.35,0,0,21.55092669,1.4,3.443192446,0.7,14.9972382246547,27.8712425410216,8.5475,632.92,0.63292,2.456923077,507.166182876,-1.9918370385308,7,"High",17.198461539,"DAM",2.39485714285714,0.0800356385107331,64.9104129385915,0.613858246,0.3012662
"NLA06608-1960",1,2007,"8/23/2007","Midwest",0.08,2.8125,10.125,11.46982243,5.1,3.95910748,0.5,50.1966612462979,14.4605710506038,16.83388889,1220.73,1.22073,-0.196153846,1064.60966641,1.26429045230274,7,"High",-1.373076922,"DAM",2.81205687203792,0.554931160438325,17.8420904748525,0.017561113,0
"NLA06608-1968",1,2007,"8/23/2007","Great Plains",0.46,0.5,1.45,0.877673097,1.8,1.538165265,0.9,1.4517673677196,38.978677707909,10.13166667,352.71,0.35271,-2.512307692,342.691626313,-1.13149612546856,NA,NA,NA,"DAM",NA,0,0,0,0
"NLA06608-1975",1,2007,"8/8/2007","Midwest",0.53,0.05,0.09,23.59151035,32,3.794866291,0.7,1.48184558244699,58.1391678333144,10.35055556,793.66,0.79366,0.439230769,752.025925854,-0.56156730884533,2,"Low",0.878461538,"NONE",NA,9.248316177405,36.9710255432711,9.920786207,0.1440251
"NLA06608-1985",1,2007,"7/21/2007","West",0.03,NA,NA,124.898239,48.8,5.760495848,NA,71.4631347642428,63.7803472286948,10.73055556,573.62,0.57362,-1.33,1091.85723447,0.446590046493271,2,"Low",-2.66,"DAM",0.193622950819672,2.153924226009,3.58168439452095,0,0.1002856
"NLA06608-1989",1,2007,"8/2/2007","West",0.04,2.85,49.2,3.930365949,11.3,2.490432375,0.888888889,1.83923822676085,72.2769632729083,11.25222222,290.83,0.29083,-1.412307692,452.223259056,-0.745357879979844,6,"High",-8.473846152,"DAM",1.80941342756184,1.03109200207015,1.03109200207015,0,0
"NLA06608-1992",1,2007,"9/20/2007","Coastal Plains",0.17,0,0,0.0486993,4,1.478302664,0.8,21.5096476456335,9,19.94611111,1431.66,1.43166,1.410769231,1068.50714646,-1.22267568128149,NA,NA,NA,"DAM",NA,3.50140056022409,89.7759103641457,0,0
"NLA06608-1998",1,2007,"8/6/2007","Midwest",0.27,0.4,1.863636364,0.525907937,7,1.951859163,0.727272728,0.435560969084785,59,6.418333333,696.61,0.69661,-3.916153846,822.108026131,-0.152205176059049,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-2005",1,2007,"7/12/2007","West",0.21,1.65,58.7,0.566404114,2.6,1.84245187,1,1.48740272334604,56.300053359317,11.40166667,250.02,0.25002,-1.412307692,381.305483553,-0.877512047378745,6,"High",-8.473846152,"DAM",2.22324705882353,0,0,0,0
"NLA06608-2007",1,2007,"6/24/2007","Midwest",0.48,0.07,0,0.541151203,2.2,2.039578074,0.6,0.309955782876639,31,8.175277778,657.47,0.65747,2.456923077,620.232185902,-1.33139821090717,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-2010",1,2007,"7/19/2007","Coastal Plains",0.32,0.18,0.1,0.307481443,4.6,1.601483038,0.7,6.3363040328785,38.4997564539698,21.11527778,1358.3,1.3583,-2.556923077,1544.52953275,1.66954857066299,4,"Moderate",-10.227692308,"DAM",1.27531380753138,0.808843354003775,14.6670261526018,0,0
"NLA06608-2027",1,2007,"6/20/2007","West",0.07,0.24,4.39,0.150139492,5,1.405791398,1,10.316372687719,53.0104796453043,6.468055556,624.56,0.62456,-3.914615385,581.786987107,-0.503917895656685,7,"High",-27.402307695,"DAM",2.5012213740458,0,0,0,0
"NLA06608-2036",1,2007,"7/11/2007","Midwest",0.48,0.3,0.08,0.066183844,5.8,1.765269574,0,0.758900947852168,31,12.37583333,971.31,0.97131,1.407692308,912.553932502,0.376105604974606,0,"Low",0,"NONE",NA,0,1.56739811912226,0,0
"NLA06608-2037",1,2007,"6/14/2007","West",0.2,0.55,2.26,0.297043234,2,1.831599873,1,0.030667418139206,51,15.40638889,61.22,0.06122,-2.944615385,124.360813565,-1.35632442818182,NA,NA,NA,"DAM",NA,0,0,0,0
"NLA06608-2039",1,2007,"8/9/2007","Midwest",0.79,0.09,0.09,0.834518289,1.5,2.026538623,0.6,0.81985703046707,54.6134775374376,10.38222222,832.79,0.83279,0.439230769,794.591359574,-0.312934966753396,4,"Moderate",1.756923076,"NONE",NA,0,67.4209650582363,20.53244592,0
"NLA06608-2049",1,2007,"9/17/2007","West",0.17,0.5,0.8,0.820171474,26,2.054039526,0.9,14.2104842685372,72.0055150755712,7.668888889,444.21,0.44421,-1.3,576.983813122,-0.512868535384984,1,"Low",-1.3,"NONE",NA,4.16756795731488,4.21804023361454,0,0
"NLA06608-2056",1,2007,"8/22/2007","Midwest",0.32,0.1,0.1,0.93282221,6.4,2.996901438,0.6,11.4527996571372,41.5831056288547,12.11833333,975.14,0.97514,1.407692308,889.026144002,0.238675567318252,6,"High",8.446153848,"DAM",2.15704615384615,0.357753927515943,55.6229584694353,7.326178255,0
"NLA06608-2072",1,2007,"8/30/2007","Coastal Plains",0.18,0,0,0.043806625,2.9,1.273395413,1,12.1812373961655,15.5320145757418,20.11472222,1489.09,1.48909,1.410769231,1085.40809789,-1.11998861652441,NA,NA,NA,"DAM",NA,0.884955752212389,65.799062988027,0,0
"NLA06608-2074",1,2007,"6/13/2007","Coastal Plains",0.18,0.26,1.76,33.60424755,3.5,6.484774355,0.3,17.6523991875932,45.3462947879443,22.06333333,1008.16,1.00816,-4.047692308,1356.24071864,0.525540452088825,7,"High",-28.333846156,"DAM",6.48510638297872,0.466870006175034,1.60176643401134,0.041166894,0
"NLA06608-2076",1,2007,"9/12/2007","Appalachians",0.12,0.04,0.01,0.351052489,11.6,1.864356865,0.5,65.4294922073178,21.8164748761211,18.02638889,1312.98,1.31298,0.444615385,1299.18299652,0.612127016864676,6,"High",2.66769231,"DAM",1.54494845360825,0,0,0,0
"NLA06608-2078",1,2007,"8/24/2007","Midwest",0.64,0.5,2.6,0.433896265,5,1.844477886,0.7,1.3967291849659,61.8889679715302,6.784722222,534.71,0.53471,-3.916153846,757.866582102,-0.527450986858651,1,"Low",-3.916153846,"NONE",NA,0,0,0,0
"NLA06608-2082",1,2007,"9/4/2007","West",0.04,10,25.5,2.564946697,21.8,2.967363512,0.4,13.3568501302856,68.870690452989,13.64083333,486.42,0.48642,-0.876923077,665.121007616,-0.348626249545986,4,"Moderate",-3.507692308,"DAM",0.210867924528302,2.22368517299393,2.94053105113013,0.007314754,0.02194426
"NLA06608-2087",1,2007,"7/25/2007","Midwest",0.78,1.02,6.7,0.245341798,4,1.163857458,0.7,1.46974408518519,32.4285714285714,8.545555556,662.96,0.66296,2.456923077,585.365700071,-1.53505961583263,1,"Low",2.456923077,"NONE",NA,0,0.50125313283208,0,0
"NLA06608-2091",1,2007,"7/2/2007","Coastal Plains",0.07,NA,NA,53.25718765,13.7,20.56542268,NA,161.534675078848,46.5151027611669,20.75222222,987.3,0.9873,-2.833846154,1368.60962708,0.600691659239102,7,"High",-19.836923078,"DAM",2.78102189781022,6.17454029444805,27.6358422515225,0.833382605,0.1147047
"NLA06608-2092",1,2007,"9/15/2007","Coastal Plains",0.49,0.29,1.85,0.501152865,2.5,2.760948081,0.9,3.32926597122716,29,20.39361111,1373.67,1.37367,0.052307692,1420.00502425,0.912960616360867,NA,NA,NA,"DAM",NA,0,36.804008908686,0.167037862,3.786192
"NLA06608-2094",1,2007,"7/11/2007","Coastal Plains",0.11,0,0,0.063413943,3.7,1.079092341,1,2.99996427694143,17,22.41611111,1325.51,1.32551,1.265384615,970.301361376,-1.81935592465171,4,"Moderate",5.06153846,"NONE",NA,0,67.7154582763338,0,0
"NLA06608-2095",1,2007,"7/8/2007","West",0.21,2.22,111,8.682136377,12.5,3.262791778,1,0.866270038273553,57.2731661701834,7.364444444,160.06,0.16006,-3.546923077,357.122066485,-0.922577467505279,6,"High",-21.281538462,"DAM",1.76005434782609,0.157093369854185,0.273906388463707,0,0
"NLA06608-2103",1,2007,"6/13/2007","Great Plains",0.89,0.711111111,12.55555556,1.821478425,2.4,1.466018721,1,0.962818068933207,15.6201895933721,9.671111111,576.35,0.57635,-0.696153846,497.14156226,-0.450342093508758,2,"Low",-1.392307692,"NONE",NA,0.278533488793885,33.2944681953621,0,0.2763743
"NLA06608-2114",1,2007,"7/25/2007","Appalachians",0.09,0.3,0.24,0.127526909,6.1,1.479841124,0.8,15.7817183097451,40.9827930174564,10.64611111,1153.6,1.1536,-1.384615385,1256.16483075,0.305010070994677,4,"Moderate",-5.53846154,"DAM",1.000125,6.80798004987531,21.1970074812968,0,0
"NLA06608-2117",1,2007,"9/25/2007","Coastal Plains",0.49,NA,NA,124.0832607,1.3,1.480251727,NA,0.16967693294733,49.6235907866171,24.16972222,998.4,0.9984,-3.962307692,1262.13800484,-0.046210286668119,2,"Low",-7.924615384,"NONE",NA,4.862866617739,12.0217093877699,0.093778031,0.5794304
"NLA06608-2120",1,2007,"7/25/2007","Great Plains",0.11,0,0,0.138661009,7.7,1.507521116,0.8,11.3959925019037,14,19.81416667,1222.32,1.22232,0.816153846,813.042236726,0.942840861161915,4,"Moderate",3.264615384,"DAM",1.2667012987013,0,0,0,0
"NLA06608-2123",1,2007,"8/13/2007","Midwest",0.49,0.12,1.35,0.208672846,2.5,1.1658486,1,5.42454481879257,28,9.299444444,663,0.663,2.530769231,655.692128111,-1.12427032070725,4,"Moderate",10.123076924,"NONE",NA,2.14311994113319,71.2472406181016,8.42531273,4.221854305
"NLA06608-2131",1,2007,"6/26/2007","Great Plains",0.5,0.42,2.15,0.701921725,2.1,1.198272344,0.8,0.559732226814892,28,8.0725,531.59,0.53159,-0.882307692,524.576458404,-0.329348905584764,2,"Low",-1.764615384,"NONE",NA,0.0724462690171456,18.8118811881188,0.012074378,0
"NLA06608-2134",1,2007,"8/1/2007","West",0.22,NA,NA,0.31811312,3.2,2.358499841,0.4,3.45523137081803,53,13.14305556,1180.75,1.18075,0.690769231,1105.59346371,0.472187295215995,3,"Moderate",2.072307693,"NONE",NA,42.4480628860192,47.5575519371141,0,0
"NLA06608-2135",1,2007,"8/20/2007","Midwest",0.74,0,0,1.454547605,5.3,1.372365201,0.5,0.591527579342444,32.8706004140787,8.950833333,636.43,0.63643,2.530769231,671.887729503,-1.02966890463408,2,"Low",5.061538462,"NONE",NA,0.946465542738835,20.8518189884649,1.197870453,0
"NLA06608-2152",1,2007,"10/2/2007","Appalachians",0.16,1.111111111,4.722222222,33.71814665,10,9.137572733,0.888888889,18.9829103025892,32.8362709555124,15.63055556,1046.61,1.04661,-2.187692308,1135.49256147,-0.556498041429794,7,"High",-15.313846156,"DAM",4.25196000004252,3.20718573070538,10.851815588949,0.025541697,0
"NLA06608-2154",1,2007,"7/23/2007","Coastal Plains",0.57,0.1,2.62,0.2300243,2.1,1.467584,1,2.81483101414416,50,20.85722222,1351.16,1.35116,-2.884615385,1601.7117737,2.01697732363632,NA,NA,NA,"DAM",NA,0,51.8882175226586,0,0
"NLA06608-2155",1,2007,"7/25/2007","Midwest",0.22,0.16,0.25,0.5302914,17.7,1.43013,1,2.43465960861462,53.4863387978142,11.50888889,1068.01,1.06801,1.610769231,975.434664741,0.74340325385754,2,"Low",3.221538462,"NONE",NA,6.24566273421235,24.149895905621,0.034698126,0
"NLA06608-2162",1,2007,"7/9/2007","Appalachians",0.16,0.3,0.44,0.5691062,10.2,1.119834,0.8,7.68441555853705,66.5005055611729,13.00527778,1322.61,1.32261,2.140769231,1301.02651392,0.625288327288122,1,"Low",2.140769231,"NONE",NA,0,0.634249471458774,0,0.7928118
"NLA06608-2170",1,2007,"8/24/2007","Great Plains",0.93,0.41,6.5,0.8323067,2.8,1.130452,1,0.214635269857974,69,8.385833333,440.34,0.44034,-0.236923077,442.497634543,-0.691332362998589,1,"Low",-0.236923077,"NONE",NA,0,2.14920670642512,0,0
"NLA06608-2177",1,2007,"9/14/2007","West",0.49,1,0.9,0.4297236,17,2.277076,0.6,0.562619427896443,74,8.348888889,544.2,0.5442,-1.3,701.381244672,-0.281055863929198,0,"Low",0,"NONE",NA,0,0,0,0
"NLA06608-2185",1,2007,"7/19/2007","West",0.13,2.75,10.6,7.749358,20.6,1.870128,0.5,0.0217268444635026,71.1052631578947,13.60361111,99.27,0.09927,-3.613846154,230.815932051,-1.15794697698451,4,"Moderate",-14.455384616,"DAM",0.261070663811563,1.70830453243804,25.0715907968796,0,24.8346
"NLA06608-2187",1,2007,"7/10/2007","Appalachians",0.08,0.29,0.1,13.01872,20,13.43512,0,200.41858192595,34.0376800736349,19.93694444,1015.84,1.01584,-2.833846154,1451.39694326,1.69881868781008,6,"High",-17.003076924,"DAM",1.80266140956136,0.0837226758537066,0.593757367836058,0,0
"NLA06608-2193",1,2007,"8/22/2007","West",0.85,0.275,0.1,0.1762294,1.5,2.93555,0.6,10.603711608079,45.5715317919075,11.26777778,2041.27,2.04127,1.126153846,1924.26044204,1.99776042735124,1,"Low",1.126153846,"NONE",NA,0,0,0,0
"NLA06608-2196",1,2007,"8/9/2007","Appalachians",0.19,0.14,0.2,0.06928241,3.3,1.533416,0.7,16.3951708120575,26,14.08416667,1176.94,1.17694,2.079230769,1157.17960038,-0.401669097987303,NA,NA,NA,"DAM",NA,0,0,0.102616727,0
"NLA06608-2217",1,2007,"6/5/2007","West",0.11,2,2.090909,0.2413835,9.7,3.003328,0.1818182,7.18327862421417,38.2665086055497,11.94277778,605.03,0.60503,-4.141538462,873.643044716,0.0399513109008677,5,"Moderate",-20.70769231,"DAM",1.51097435897436,0,0,0,0
"NLA06608-2219",1,2007,"7/10/2007","Midwest",0.18,0.12,0.13,0.3125866,3.6,2.265827,0.4,18.3160965671977,59.7391152908394,12.20388889,1138.3,1.1383,2.144615385,1019.57204866,1.00121763934648,5,"Moderate",10.723076925,"DAM",1.96645161290323,1.10663983903421,21.9818913480886,0.352112676,0
"NLA06608-2241",1,2007,"9/6/2007","West",0.03,0.1333333,0.1333333,1.203691,21.5,2.41534,0.5,15.3819158692929,78.0145508153183,10.00972222,528.18,0.52818,-0.894615385,656.487235281,-0.364715149491745,1,"Low",-0.894615385,"NONE",NA,0.550130656030807,0.550130656030807,0,0
"NLA06608-2250",1,2007,"7/29/2007","West",0.03,0.19,0.8,11.47602,25,1.882141,0.9,8.95575294524147,81.6849252952472,5.319444444,801.79,0.80179,-2.567692308,895.170565517,0.0800675098007944,1,"Low",-2.567692308,"NONE",NA,0,0,0,0
"NLA06608-2253",1,2007,"7/12/2007","Coastal Plains",0.07,0.12,0.1,0.2496802,1.7,3.135586,1,100.315806986922,60.3443529600057,15.78666667,958.22,0.95822,0.479230769,1131.27557273,-0.841306296262932,7,"High",3.354615383,"DAM",3.19872527472528,0.0830564784053156,66.6528239202658,0.830564784,8.139535
"NLA06608-2257",1,2007,"8/24/2007","West",0.2,NA,NA,0.0718501,7.4,1.139139,0.3,127.617603841393,52.4759377638403,12.21666667,1649.72,1.64972,0.690769231,1393.04126701,1.00784178869553,1,"Low",0.690769231,"NONE",NA,0,0,0,0
"NLA06608-2266",1,2007,"6/23/2007","Great Plains",0.13,0,0,0.1204274,21,1.22036,0.7,0.0556775455021033,65,10.60638889,312.83,0.31283,-3.198461538,323.632886664,-1.21554884634792,4,"Moderate",-12.793846152,"DAM",0.827314285714286,0,0,0,0
"NLA06608-2267",1,2007,"8/6/2007","Midwest",0.18,0.1,0.1333333,0.3150387,7.6,1.339234,1,60.4699356459952,53.450274459154,11.91194444,1054.12,1.05412,1.610769231,985.880870279,0.804421416293561,4,"Moderate",6.443076924,"NONE",NA,0.846994535519126,57.9098360655737,11.61202186,1.857923
"NLA06608-2283",1,2007,"7/17/2007","Midwest",0.12,0.21,0.18,1.940342,11.9,1.591564,0.3,2.10823809355258,55.3195759488549,12.10138889,1011.34,1.01134,2.144615385,983.968446848,0.793250607607601,4,"Moderate",8.57846154,"DAM",0.176184971098266,2.71254008146286,57.0586705953723,8.501603259,1.629257
"NLA06608-2305",1,2007,"7/16/2007","West",0.33,0.17,0.75,0.3932953,14.3,1.453674,0.7,3.53169428122228,72,10.10694444,729.3,0.7293,-1.33,748.822472734,-0.192649876143388,1,"Low",-1.33,"NONE",NA,0.0247647350173353,0.0247647350173353,0,0
"NLA06608-2322",1,2007,"8/23/2007","West",0.12,7,22.3,0.2596552,12,1.749676,0.2,52.0330412300543,71.6011115167742,7.454166667,439.53,0.43953,-1.07,746.867286562,-0.196293335048266,5,"Moderate",-5.35,"DAM",1.45983157894737,0,0,0,0
"NLA06608-2332",1,2007,"8/9/2007","Great Plains",0.24,NA,NA,53.1203,13.7,3.741424,NA,22.7914362676792,50.2112553468672,13.34861111,800.27,0.80027,2.256923077,501.195298284,-0.432464335124994,6,"High",13.541538462,"DAM",2.38055474452555,2.31264078188829,11.8266330699042,0,2.077845
"NLA06608-2333",1,2007,"7/31/2007","Coastal Plains",0.02,0,0,0.2727603,1.5,2.059339,0.8,292.237952741436,64.7293730532331,16.00111111,961.42,0.96142,0.479230769,1145.97380717,-0.752002533808711,7,"High",3.354615383,"DAM",2.907792,4.47007930785869,30.8579668348955,0.86517664,0
"NLA06608-2345",1,2007,"8/16/2007","West",0.1,5,105.7,0.967005,7.5,1.454451,0.7,0.0216404803617355,56.1163604549431,12.63583333,227.52,0.22752,0.587692308,230.976246331,-1.15764823382674,5,"Moderate",2.93846154,"DAM",1.804416,1.18110236220472,27.7777777777778,0,14.47944
"NLA06608-2354",1,2007,"7/13/2007","Appalachians",0.14,0.1,0.68,0.2167328,14.5,1.127652,0.9,10.636372662244,60.0950307377049,13.04083333,1266.28,1.26628,2.140769231,1213.0204944,-0.00300763673940097,3,"Moderate",6.422307693,"DAM",0.14613698630137,68.9844464775847,68.9844464775847,0,0
"NLA06608-2372",1,2007,"8/28/2007","West",0.26,0.87,29.65,1.051886,5.2,2.167856,1,3.24549665966654,45.391857333723,12.50805556,306.16,0.30616,-4.141538462,491.881189162,-0.671455946413124,7,"High",-28.990769234,"DAM",3.06306425041186,0.328092959671907,0.328092959671907,0,0
"NLA06608-2379",1,2007,"7/31/2007","West",0.51,0.2,0.27,0.5164107,6.1,1.543975,0.6,0.0358671799374025,54.6035694970254,8.216388889,303.31,0.30331,-4.382307692,304.021650365,-1.02152926387933,1,"Low",-4.382307692,"NONE",NA,0.432666306111412,2.65008112493239,0,0.8112493
"NLA06608-2418",1,2007,"7/11/2007","Appalachians",0.06,0.14,25.02,0.6379549,1.4,2.112876,0.8,16.0701095512112,64.8819336155046,12.90944444,1255,1.255,2.140769231,1246.43166728,0.235522695485877,5,"Moderate",10.703846155,"DAM",1.58337662337662,20.1994091580503,26.6063515509602,0.018463811,0
"NLA06608-2426",1,2007,"9/27/2007","Great Plains",0.67,0.15,6.57,0.6818477,1.4,1.588078,0.6,0.370115311890031,64,10.32333333,488.22,0.48822,-2.512307692,451.528373658,-0.651505060241595,2,"Low",-5.024615384,"NONE",NA,0,21.0117773019272,0,0
"NLA06608-2429",1,2007,"8/14/2007","West",0.03,0,0,1.134052,23.8,2.004434,1,10.4116484228589,72.7387352714785,7.253055556,409.4,0.4094,-1.07,782.53077421,-0.129834982636139,6,"High",-6.42,"DAM",2.1003025210084,0,0,0,0
"NLA06608-2438",1,2007,"9/11/2007","West",0.8,1.51,13.05,0.2705486,1.7,2.019904,0.7,2.71433214686751,61.7006226859643,10.60638889,181.58,0.18158,-1.993076923,276.008063426,-1.0737321457594,7,"High",-13.951538461,"DAM",3.7981308411215,0,0,0,0
"NLA06608-2450",1,2007,"7/24/2007","West",0.22,0.07,1,0.144841,10.5,1.404016,0.2,53.1354543038228,42.1330446468568,12.27916667,1732.43,1.73243,-0.363846154,1878.68074356,1.91282337087712,1,"Low",-0.363846154,"NONE",NA,2.49365387486935,2.49365387486935,0,0
"NLA06608-2453",1,2007,"7/10/2007","West",0.15,2.55,10.35,0.4762297,6.1,1.909281,0.9,0.618176085162265,66,11.58583333,299.96,0.29996,-2.947692308,376.58077033,-0.886316476702078,6,"High",-17.686153848,"DAM",2.46658959537572,0,0,0,0
"NLA06608-2457",1,2007,"8/23/2007","West",0.24,3.52,19.8,0.8310156,4.8,2.213996,0.6,2.70501401982827,75.0124009788064,9.403333333,588.01,0.58801,-0.866923077,732.831832661,-0.22244818425492,7,"High",-6.068461539,"DAM",2.74759615384615,0,0,0,0
"NLA06608-2463",1,2007,"7/19/2007","West",0.04,4,28.5,13.31971,25,4.084501,0.6,16.207548304385,74.3428653499336,10.64944444,222.56,0.22256,-0.865384615,523.584705699,-0.612376938338663,6,"High",-5.19230769,"DAM",2.2071724137931,0.21671374306029,2.78562384338171,0,0
"NLA06608-2477",1,2007,"6/26/2007","West",0.31,0,0,0.8185229,1.4,1.480806,0.9,36.4794463294796,53.4832388815892,17.23611111,125.48,0.12548,-3.419230769,266.560062674,-1.09133834764756,NA,NA,NA,"DAM",NA,0.0476758045292014,1.34684147794994,0,0
"NLA06608-2481",1,2007,"8/1/2007","West",0.11,0.24,1.4,0.05932808,5.6,1.219302,0.8,14.2356423874833,58.7060017652251,10.03638889,298.06,0.29806,-1.993076923,483.569784242,-0.686944119714206,6,"High",-11.958461538,"DAM",1.80061643835616,0,0,0,0
"NLA06608-2492",1,2007,"7/24/2007","Coastal Plains",0.06,NA,NA,124.5903,6.1,6.07241,NA,10.8407024214526,27.2129753797944,19.18222222,1036.46,1.03646,-2.053846154,1446.96232523,1.07674820683319,7,"High",-14.376923078,"DAM",5.84616393442623,0.314034776287204,3.15006889322817,0.107355092,0.03550326
"NLA06608-2497",1,2007,"7/17/2007","West",0.1,0.43,2.14,0.5448779,1.2,1.307198,0.9,29.5208441616663,74.1507697708239,10.06666667,745.4,0.7454,-1.33,887.191825608,0.0651992525537566,NA,NA,NA,"DAM",NA,1.22014660676283,2.39300070938756,0.052021755,0.01418775
"NLA06608-2507",1,2007,"7/11/2007","Midwest",0.02,0.18,0.08,5.906273,12.2,6.425013,0.3,58.3056441739368,31.202828153037,13.23555556,1142.32,1.14232,2.760769231,1045.02367876,1.14988518126435,5,"Moderate",13.803846155,"DAM",1.72342487883683,26.779995072678,43.6437546193644,13.48854398,0
"NLA06608-2513",1,2007,"8/21/2007","West",0.22,0.4571429,0.9285714,4.414866,28.9,2.345507,0.9,12.5550410034551,63.1892048554283,12.09194444,1203.48,1.20348,0.696923077,1036.39052761,0.343228704270513,2,"Low",1.393846154,"NONE",NA,24.3294256177596,25.4445964432284,0,0.2372335
"NLA06608-2523",1,2007,"7/31/2007","Midwest",0.28,0.13,0.12,0.259465,6.5,1.864823,0.8,1.92557634872989,47.1553179516038,12.12583333,1051.53,1.05153,1.610769231,972.56325547,0.726630836669229,NA,NA,NA,"DAM",NA,1.23804164321891,47.8897017445132,0.956668542,0
"NLA06608-2524",1,2007,"9/14/2007","Coastal Plains",0.44,0,0,11.15178,10,3.376747,0.6,1.99005494826243,27.8127024416116,20.6125,1381.02,1.38102,0.052307692,1451.01344004,1.10136203348998,2,"Low",0.104615384,"NONE",NA,0.0671645800870453,43.2593627424641,9.913492021,4.951373
"NLA06608-2565",1,2007,"8/22/2007","Coastal Plains",0.72,0.3,4.6,0.6383629,3.5,1.109377,0.9,0.235025266549168,42.0846111719606,24.42222222,956.64,0.95664,-3.326923077,1229.11883057,-0.24682870158589,1,"Low",-3.326923077,"NONE",NA,4.99827645639435,4.99827645639435,0.103412616,0
