SITE_ID,pet_201110,pet_201111,pet_201112,pet_201201,pet_201202,pet_201203,pet_201204,pet_201205,pet_201206,pet_201207,pet_201208,pet_201209,E_avg_11_12,precip_201110,precip_201111,precip_201112,precip_201201,precip_201202,precip_201203,precip_201204,precip_201205,precip_201206,precip_201207,precip_201208,precip_201209,precip_201210,precip_201211,precip_201212,Precip_PT_avg_11_12,Precip_WY_11_12,VP_201110,VP_201111,VP_201112,VP_201201,VP_201202,VP_201203,VP_201204,VP_201205,VP_201206,VP_201207,VP_201208,VP_201209,VP_201210,Vpsat_201110,Vpsat_201111,Vpsat_201112,Vpsat_201201,Vpsat_201202,Vpsat_201203,Vpsat_201204,Vpsat_201205,Vpsat_201206,Vpsat_201207,Vpsat_201208,Vpsat_201209,Vpsat_201210,RH_201110,RH_201111,RH_201112,RH_201201,RH_201202,RH_201203,RH_201204,RH_201205,RH_201206,RH_201207,RH_201208,RH_201209,RH_201210,RH_PT_avg_11_12,tmean_201110,tmean_201111,tmean_201112,tmean_201201,tmean_201202,tmean_201203,tmean_201204,tmean_201205,tmean_201206,tmean_201207,tmean_201208,tmean_201209,tmean_201210,tmean_201211,tmean_201212,TMEAN_PT_avg_11_12,tdmean_201110,tdmean_201111,tdmean_201112,tdmean_201201,tdmean_201202,tdmean_201203,tdmean_201204,tdmean_201205,tdmean_201206,tdmean_201207,tdmean_201208,tdmean_201209,tdmean_201210,tdmean_201211,tdmean_201212,WaterYearPrecip_Avg_Ws,HmaUS_Avg_Ws,HmaUS_PrecipWeighted_Avg_Ws,HmaCIUS_Avg_Ws,OmaUS_Avg_Ws,OmaUS_PrecipWeighted_Avg_Ws,OmCIUS_Avg_Ws,WaterYearPrecip_Site,HmaUs_Site,OmaUS_Site
NLA12_WI-101,36.01609423,16.45319156,11.30983448,9.882938678,13.29355039,37.43406197,43.20001312,92.72638833,126.7867923,171.5087498,107.9021354,61.51013953,60.66865748,35,90.91999817,57.13000107,34.77999878,28.80999947,71.18000031,67.26000214,87.5,9.989999771,77.11000061,58.47000122,43.29999924,124.2900009,24.54000092,88.23999786,60.44153859,785.7400017,7.668649977,5.646714722,4.156947687,3.197097408,3.755765921,7.374340334,6.118730132,10.14380998,12.182289,17.80450695,14.53187832,10.04803134,7.155268454,12.83680587,8.08209634,5.618329673,4.438300142,5.372456333,11.69357897,10.92890867,19.47122699,25.03519745,33.65283136,24.74447188,18.01567933,11.53461468,0.597395493,0.698669563,0.739890311,0.720342768,0.69907798,0.630631593,0.559866526,0.520964087,0.486606468,0.52906416,0.587277772,0.557738132,0.620330081,2.499876596,10.80999947,3.974999905,-1.169999957,-4.404999733,-1.789999843,9.404999733,8.394999504,17.26000023,21.29500008,26.19000053,21.10499954,16.03499985,9.199999809,2.814999819,-1.400000095,10.48499993,3.220000029,-1.100000024,-5.289999962,-8.779999733,-6.650000095,2.660000086,0.02,7.289999962,10.02000046,15.85000038,12.69999981,7.150000095,2.230000019,-2.730000019,-4.380000114,673.3368667,-51.83032647,-51.81925145,1.454569591,-7.550246205,-7.548693426,0.28149238,663.527975,-50.77799606,-7.404337883
NLA12_WI-102,35.8440782,16.57671779,11.31659664,9.753025117,13.28411729,37.1731857,41.68330975,88.26924351,124.2339202,167.6147334,107.6999458,60.92374237,59.53105131,34.09000015,82.33000183,56.88999939,40.15000153,28.62000084,74.97000122,63.02999878,110.2200012,8.859999657,90.5,63.24000168,40.49000168,115.2200012,17.62000084,89.69000244,62.20076994,808.6100092,7.706169138,5.642651848,4.095631757,3.211748267,3.736093395,7.165326975,5.853238324,9.838823525,11.85449864,17.47791755,14.39979266,10.2404046,7.26661175,12.78179152,8.169406371,5.642651848,4.382962594,5.37634404,11.60803951,10.50320724,18.48578958,24.48689908,32.86104704,24.66846737,17.83291385,11.2337549,0.602902115,0.690705247,0.725834566,0.732780214,0.694913377,0.617272793,0.557281047,0.532237126,0.484115959,0.531873422,0.583732765,0.574241803,0.646855109,2.46942762,10.74499989,4.130000114,-1.110000014,-4.574999809,-1.779999971,9.295000076,7.804999828,16.44000053,20.93499947,25.78999901,21.05500031,15.875,8.805000305,2.710000038,-0.870000005,10.26230767,3.289999962,-1.110000014,-5.489999771,-8.720000267,-6.71999979,2.25,-0.600000024,6.840000153,9.609999657,15.56000042,12.56000042,7.429999828,2.450000048,-2.829999924,-4.039999962,675.2649618,-53.32478952,-53.31846979,1.389461967,-7.681962966,-7.681111852,0.309667998,699.8063058,-52.18159485,-7.530732155
NLA12_WI-103,35.32663466,14.13258105,8.768118617,8.043059226,11.53666152,31.60544003,42.96489805,86.35431539,119.0923699,152.7184319,99.13959528,57.37911505,55.58843506,14.82999992,10.72000027,24.29999924,15.93000031,23.09000015,46.40999985,79.66999817,197.2599945,100.1699982,116.5599976,40.95999908,19.12999916,33.04999924,21.90999985,39.54000092,55.54461428,722.0799857,7.457377709,4.740128955,3.394909573,2.845445238,3.356523631,6.574429544,5.844848967,10.28205358,13.8185706,19.33637201,14.52240763,8.729243917,6.255486197,12.77756826,7.145222594,4.485995126,3.698414964,4.691730792,9.765530374,10.67095585,17.53384127,22.62286825,29.0482048,22.19778595,16.65256976,9.558342011,0.583630434,0.663398361,0.756779595,0.769368842,0.715412665,0.673228109,0.547734341,0.586411923,0.610823104,0.665664957,0.654227753,0.524198009,0.654453062,2.307749528,10.73999977,2.210000038,-4.260000229,-6.855000019,-3.650000095,6.729999542,8.039999962,15.60999966,19.65500069,23.73500061,19.35000038,14.80500031,6.414999962,1.039999962,-6.069999695,8.655769275,2.819999933,-3.50999999,-7.989999771,-10.30000019,-8.140000343,1.029999971,-0.620000005,7.489999771,11.93000031,17.14999962,12.68999958,5.090000153,0.330000013,-3.809999943,-9,662.2425443,-66.29511162,-66.28776917,1.018699774,-9.537418005,-9.536398549,0.202387189,695.0770629,-65.34584045,-9.405408859
NLA12_WI-104,30.08260322,12.74874186,7.65500881,6.99159028,9.86344024,27.9956805,35.51552779,74.63754474,105.0187418,129.359197,85.72318849,47.07432401,47.7221324,42.93000031,30.18000031,35.04999924,34.06999969,28.03000069,35.81999969,50.97000122,113.1800003,127.2200012,115.6800003,63.79000092,56.5,105.4599991,36.50999832,19.94000053,64.529231,838.880003,7.215809985,4.831203105,3.23137696,2.613129767,2.889630365,5.794739042,4.698617499,8.509529232,12.03739673,16.26616893,12.82832894,8.663398672,6.233244934,10.80106057,6.447431049,3.901931897,3.18008053,3.928250735,8.550713023,8.609856474,14.92494587,19.69370596,24.41159882,19.02092764,13.50480319,8.904989071,0.66806495,0.749322182,0.828147965,0.821718111,0.735602323,0.677690741,0.545725415,0.57015478,0.611230652,0.66632952,0.674432351,0.641504993,0.699972216,2.086645897,8.220000267,0.754999876,-6.139999866,-8.850000381,-6.049999714,4.789999962,4.889999866,13.10999966,17.44000053,20.88500023,16.88999939,11.57999992,5.380000114,-0.63499999,-5.154999733,6.376923066,2.349999905,-3.25,-8.640000343,-11.39999962,-10.10000038,-0.74000001,-3.630000114,4.71999979,9.840000153,14.43999958,10.80000019,4.980000019,0.280000001,-4.570000172,-7.860000134,732.2136606,-74.85190839,-74.85244024,0.389014938,-10.7452305,-10.74530031,0.046981823,732.9108027,-74.5295105,-10.7023468
NLA12_WI-106,32.09047348,13.49577606,7.988372315,7.270252857,10.50290539,29.6593463,38.48522644,79.43145149,109.9798274,138.3589729,92.12501674,50.90814669,50.85798067,59.77999878,24.37000084,33.49000168,25.90999985,40.29000092,34.04999924,62.91999817,133.1000061,131.5399933,123.5899963,39.09999847,34.59000015,69.26000214,32.04999924,21.95000076,62.46076892,811.9899959,7.405381718,4.884458283,3.359070531,2.660239767,3.060885742,6.215503042,5.043730005,9.146329496,12.85377636,17.35544222,13.3987,8.777412364,6.300182454,11.56161803,6.842418639,4.071333894,3.310976988,4.220652162,9.111943566,9.428844438,15.98550627,20.72963939,26.19666618,20.52251984,14.67937789,9.228067881,0.640514303,0.713849669,0.825054053,0.803460663,0.725216299,0.682127034,0.534925572,0.572163893,0.620067533,0.662505759,0.652877916,0.597941713,0.682719561,2.174724649,9.23500061,1.595000029,-5.570000172,-8.319999695,-5.085000038,5.715000153,6.215000153,14.17000008,18.25500107,22.03499985,18.09500122,12.8550005,5.900000095,0.150000095,-5.514999866,7.315000297,2.720000029,-3.099999905,-8.130000114,-11.17000008,-9.350000381,0.239999995,-2.660000086,5.769999981,10.82999992,15.44999981,11.46000004,5.170000076,0.430000007,-4.360000134,-7.96999979,776.0228386,-72.14865336,-72.15076666,0.717848771,-10.40359984,-10.40387211,0.130329279,756.044874,-71.82233429,-10.36098385
NLA12_WI-107,35.29220798,15.88486565,10.88483068,9.557595036,13.37125947,36.91976144,42.7966282,91.27009581,126.5128243,167.4535257,107.3204616,59.35910022,59.71859634,66.41000366,108.3000031,43.90000153,26.38999939,27.81999969,68.66000366,92.48999786,97.59999847,14.81000042,73.13999939,62.11000061,29.82999992,118.5100021,21.45000076,70.75,63.84384691,829.9700098,7.594102264,5.450693074,3.951779157,3.058543634,3.598250024,7.135189382,5.832285169,10.06166428,12.27974743,17.44443843,14.17585007,9.719144502,6.91763002,12.60966149,7.857896548,5.466462639,4.329846709,5.448724801,11.53076166,10.77202652,19.01490762,24.75208552,32.6170337,24.47182195,17.33880018,11.05439935,0.602244737,0.693658034,0.722913412,0.706386124,0.66038388,0.618796016,0.541428779,0.529146103,0.496109608,0.534826023,0.579272361,0.560543083,0.625780723,2.417645894,10.54000092,3.570000172,-1.550000072,-4.739999771,-1.594999909,9.194999695,8.180000305,16.88500023,21.11000061,25.66500092,20.92499924,15.43499947,8.565000534,2.585000038,-1.924999952,10.1680771,3.079999924,-1.590000033,-5.96999979,-9.359999657,-7.21999979,2.190000057,-0.649999976,7.170000076,10.14000034,15.52999973,12.31999969,6.659999847,1.75,-3.299999952,-5.260000229,733.8183581,-54.60325445,-54.60801172,1.368427808,-7.91461587,-7.915216003,0.269177418,709.6317579,-53.71382904,-7.800753593
NLA12_WI-108,34.97792723,13.9757383,8.524226452,7.77100506,11.34866286,31.51738445,42.05563863,84.60546082,117.8071975,149.3475191,97.4333834,55.5931712,54.57977625,12.11999989,17.27000046,27.34000015,22.44000053,37.70000076,50.45000076,79.98999786,166.0399933,106.8700027,104.1399994,48.65000153,21.47999954,35.99000168,26.04999924,47.29999924,56.19076912,730.4799986,7.358863424,4.688290841,3.331150829,2.795385849,3.27344716,6.500269328,5.724410085,10.08214455,13.6384868,19.03297506,14.35287921,8.657434724,6.166946253,12.64308363,7.055377182,4.337857215,3.547081558,4.601334399,9.735688336,10.42550047,17.1676689,22.37808997,28.42232982,21.81382074,16.11490133,8.947881906,0.582046567,0.664498966,0.767925421,0.788080512,0.711412576,0.667674344,0.549077726,0.587275105,0.609457144,0.669648659,0.657971814,0.537231631,0.689207381,2.236286072,10.57999992,2.029999971,-4.714999676,-7.410000324,-3.914999962,6.684999943,7.695000172,15.28000069,19.47999954,23.375,19.06999969,14.29500008,5.449999809,0.785000086,-6.09499979,8.299999989,2.630000114,-3.660000086,-8.239999771,-10.52999973,-8.470000267,0.870000005,-0.910000026,7.199999809,11.72999954,16.89999962,12.51000023,4.96999979,0.129999995,-4.039999962,-9.100000381,674.8534707,-67.07948908,-67.08651305,1.069848744,-9.653895128,-9.65484352,0.23596797,698.8096503,-65.72523499,-9.468554497
NLA12_WI-109,31.18720728,13.19623634,7.845744864,7.141409294,10.0462218,28.73798771,36.98817868,75.73187531,107.5076755,135.298241,90.19111506,49.73196087,49.46698781,50.15999985,25.52000046,33.74000168,31.12000084,32.95000076,33.08000183,51.81999969,104.7099991,109.5599976,111.4199982,37.27999878,29.73999977,74.55000305,33.38999939,25.17000008,55.81923089,725.6500016,7.276810469,4.817090152,3.226459801,2.586836318,2.918681345,5.886903996,4.84889654,8.874463893,12.53474735,16.86233915,13.11074428,8.765347992,6.282269671,11.20743798,6.663480021,3.978400041,3.235069433,3.999216572,8.798560726,9.028031495,15.21853953,20.27258377,25.64148281,20.09482035,14.32479614,9.158862269,0.649284027,0.722909071,0.810994311,0.799623121,0.729813275,0.669075793,0.537093445,0.583135056,0.6183103,0.657619502,0.652443966,0.611900366,0.685922496,2.147452209,8.770000458,1.220000148,-5.880000114,-8.625,-5.81000042,5.204999924,5.579999924,13.40999985,17.89999962,21.68499947,17.76000023,12.47999954,5.789999962,-0.335000038,-5.300000191,6.88346143,2.470000029,-3.289999962,-8.659999847,-11.52999973,-9.970000267,-0.519999981,-3.200000048,5.329999924,10.44999981,15,11.13000011,5.150000095,0.389999986,-4.590000153,-7.989999771,661.3641178,-73.17643115,-73.19595744,0.534417785,-10.53861409,-10.54099397,0.08602889,647.2599927,-72.28927612,-10.42668629
NLA12_WI-110,33.66794097,14.96075739,9.772023534,8.821536619,12.35050276,33.82263739,41.39611976,87.31801148,121.2407431,158.936236,105.0083988,56.68298268,56.99815754,35.24000168,61.13000107,34.97000122,20.48999977,26.97999954,58.34999847,76.80999756,138.3899994,55.13999939,48.15999985,73.68000031,52.20999908,109.9599991,30.34000015,58.95999908,60.88538434,791.5099964,7.541252325,5.264618946,3.722098302,2.954797496,3.418130248,6.767941414,5.521979358,9.812114888,12.59297924,17.45559178,13.87300749,9.503112237,6.720278235,12.05341903,7.462595264,4.936439048,4.01863413,5.016255938,10.49966381,10.32734434,17.98128552,23.42224594,30.65757351,23.75777607,16.4927948,10.35180572,0.625652548,0.70546757,0.754004712,0.735274076,0.681410656,0.644586487,0.534694998,0.545684839,0.537650372,0.569372908,0.583935443,0.576197809,0.649188984,2.332514795,9.859999657,2.829999924,-2.954999924,-5.744999886,-2.734999895,7.799999714,7.554999828,16.00500107,20.21500015,24.63000107,20.44499969,14.65499973,7.590000153,1.615000129,-3.060000181,9.242307791,2.980000019,-2.069999933,-6.769999981,-9.81000042,-7.900000095,1.440000057,-1.409999967,6.800000191,10.52000046,15.53999996,11.98999977,6.329999924,1.340000033,-3.779999971,-6.170000076,684.2737877,-59.92957306,-59.92957306,1.176233053,-8.714388847,-8.714388847,0.229596153,684.2737877,-59.92957306,-8.714388847
NLA12_WI-111,33.16854415,14.53114036,9.39352285,8.468655325,12.05247949,31.68566472,40.33653815,83.14989743,116.856476,146.4928943,99.40173137,54.36036341,54.15815896,42.34000015,45.79000092,28.86000061,21.81999969,27.85000038,46.11000061,52.65000153,83.29000092,59.09000015,139.25,61.40000153,29.96999931,108.0800018,34.5,46.90999985,57.42307751,746.5000076,7.727682438,5.299066962,3.650081667,2.945730906,3.326096899,6.555818701,5.407537143,9.646650611,12.76912549,17.78180962,14.25014938,9.633521989,6.806289959,11.9059333,7.302363432,4.794235563,3.884474299,4.909490613,9.785471148,9.997054982,16.97082411,22.3711323,28.0883435,22.36417389,15.76511329,10.14724579,0.649061459,0.725664644,0.761348002,0.758334508,0.677483096,0.669954323,0.540913014,0.568425584,0.570785838,0.633067223,0.637186486,0.611065827,0.670752449,2.292426769,9.674999237,2.519999981,-3.355000019,-6.199999809,-3.03000021,6.760000229,7.075000286,15.09999943,19.47500038,23.18000031,19.46999931,13.95499992,7.295000076,1.200000048,-3.279999971,8.609230702,3.329999924,-1.980000019,-7.03000021,-9.850000381,-8.260000229,0.99000001,-1.700000048,6.550000191,10.72999954,15.82999992,12.39999962,6.53000021,1.519999981,-3.569999933,-6.070000172,650.9188263,-64.74174614,-64.74192963,1.2741577,-9.406563188,-9.406590509,0.247191583,652.0871561,-64.72782898,-9.404690742
NLA12_WI-112,30.94446752,13.40726279,8.378017558,7.732725425,11.10486654,28.86658622,36.7826981,78.31749975,110.4238501,136.5914679,94.25385009,50.30870708,50.59266659,40.47999954,29.07999992,29.95000076,26.96999931,25.54999924,39.59999847,26.77000046,83.13999939,71.01000214,107.7099991,28.07999992,72.65000153,91.34999847,32.31000137,33.79999924,51.7184614,672.3399983,7.26661175,4.931038735,3.300931383,2.691374788,2.977574194,5.878471312,4.698617499,8.759321233,12.20658839,16.56186228,13.49593248,9.183973947,6.445142558,11.10644483,6.772724361,4.291581155,3.556457881,4.502548316,8.84099467,8.978633053,15.78040145,20.86003057,25.91775422,21.03063477,14.50348369,9.496633594,0.654269828,0.728073146,0.769164386,0.75675711,0.66130866,0.664910627,0.523311006,0.555075944,0.585166371,0.639016102,0.641727301,0.633225379,0.678676554,2.166053313,8.635000229,1.450000048,-4.860000134,-7.375,-4.210000038,5.275000095,5.5,13.97000027,18.35499954,21.86000061,18.48500061,12.67000008,6.320000172,0.25,-4.235000134,7.390384729,2.450000048,-2.970000029,-8.359999657,-11.02000046,-9.710000038,-0.540000021,-3.630000114,5.139999866,10.05000019,14.72000027,11.56999969,5.829999924,0.75,-4.300000191,-7.190000057,599.4490182,-70.83935938,-70.83958069,0.714689608,-10.22375235,-10.22378022,0.11068684,595.599185,-70.73332977,-10.20974827
NLA12_WI-113,34.56849148,15.25972218,10.28987906,9.157545963,12.94594893,35.90027172,41.96186298,89.75870303,124.5758831,164.8833562,106.0113686,58.13217779,58.62043425,42.16999817,105.2600021,32.29000092,27.18000031,25.36000061,75.68000031,97.87000275,189.0200043,24.35000038,39.16999817,74.83999634,32.18000031,149.0700073,22.10000038,57.88999939,70.34153938,914.440012,7.610021845,5.318292146,3.795391,2.989021761,3.493928695,7.085212417,5.67931243,10.15068263,12.67658569,17.71387445,14.28742924,9.692726817,6.87871915,12.357395,7.554433749,5.164353425,4.146158202,5.266527389,11.19242409,10.52094008,18.621255,24.26161312,31.99966131,24.1050122,16.95451236,10.64940876,0.615827352,0.703996133,0.734920848,0.720913582,0.663421727,0.63303645,0.539810358,0.545112702,0.522495583,0.553564436,0.592716117,0.571690097,0.645924981,2.376490099,10.23499966,3.004999876,-2.335000038,-5.324999809,-2.065000057,8.75,7.829999924,16.55500031,20.78499985,25.34499931,20.68000031,15.08500004,8.010000229,2.065000057,-2.534999847,9.73499997,3.109999895,-1.929999948,-6.510000229,-9.659999847,-7.610000134,2.089999914,-1.019999981,7.300000191,10.61999989,15.77000046,12.43999958,6.619999886,1.669999957,-3.630000114,-5.949999809,773.3001942,-55.61186981,-55.61180965,1.251631674,-8.071275992,-8.071267425,0.22553243,773.8369751,-55.57793045,-8.066371918
NLA12_WI-115,31.15328087,13.11452816,7.791168455,7.139921202,10.23480528,28.76462264,36.00338823,76.02132302,107.0661665,132.1413014,87.9330033,48.30404682,48.80562966,48.58000183,26.20999908,34.63000107,31.61000061,29.26000023,37.83000183,49.91999817,112.3399963,124.0400009,107.5999985,50.18999863,50.66999817,84.04000092,37.43999863,23.93000031,60.5323074,786.9199962,7.348561543,4.85954053,3.283417421,2.660239767,2.982148559,5.959021221,4.810047578,8.693273066,12.36149396,16.4874925,13.24094045,8.868370287,6.381358354,11.21119355,6.646995068,3.973952078,3.254826407,4.101726385,8.81066602,8.747279131,15.23335389,20.1137991,24.9660683,19.53896817,13.88209919,9.093236534,0.655466477,0.731088331,0.82623478,0.817321551,0.72704717,0.676341744,0.549890715,0.570673611,0.614577778,0.660396034,0.677668357,0.63883496,0.701769753,2.121509799,8.774999619,1.184999943,-5.894999981,-8.545000076,-5.470000267,5.224999905,5.119999886,13.42500019,17.77499962,21.25,17.31500053,12,5.68500042,-0.660000086,-5.029999733,6.757307676,2.609999895,-3.170000076,-8.430000305,-11.17000008,-9.68999958,-0.349999994,-3.309999943,5.03000021,10.23999977,14.64999962,11.27999973,5.320000172,0.610000014,-4.269999981,-7.5,698.407589,-73.71482641,-73.71485783,0.435935622,-10.60323308,-10.60323705,0.067206251,698.7035904,-73.73130035,-10.60531521
NLA12_WI-117,33.69867343,14.78507433,9.875475665,8.874896052,12.45616288,34.40797603,41.35042347,88.6178818,123.3450871,163.6184861,106.5310458,57.20067848,57.89682176,35.77999878,88.47000122,30.79000092,18.29999924,27.14999962,75.51999664,87.44000244,158.5099945,27.37000084,21.31999969,65.66000366,36.97999954,160.7599945,25.81999969,49.97999954,64.15769166,834.0499916,7.551795864,5.260803831,3.710936269,2.945730906,3.405212308,7.000971617,5.634533973,10.13694183,12.9389282,17.74781306,14.29676302,9.692726817,6.903015396,12.04140071,7.320298396,4.952671711,4.015641261,5.047403416,10.69254192,10.33782159,18.32788558,23.94191757,31.66644641,24.17201683,16.66326953,10.35530414,0.627152609,0.718659752,0.749279679,0.733564259,0.674646353,0.654752787,0.545040744,0.55308845,0.540429903,0.560461153,0.591459253,0.581682172,0.666616383,2.347693811,9.845000267,2.555000067,-2.910000086,-5.755000114,-2.650000095,8.069999695,7.570000172,16.30500031,20.56999969,25.17000008,20.72500038,14.81499958,7.59499979,1.725000024,-2.819999933,9.377307672,3,-2.079999924,-6.809999943,-9.850000381,-7.949999809,1.919999957,-1.129999995,7.28000021,10.93000031,15.80000019,12.44999981,6.619999886,1.720000029,-3.74000001,-6.289999962,673.9097141,-57.65069652,-57.65071645,1.076471613,-8.368625585,-8.368626531,0.162333784,671.8711688,-57.62324524,-8.365900993
NLA12_WI-120,38.42683025,18.05115147,12.43136425,10.94409341,14.15260872,36.42666401,40.71639425,84.38697769,123.1837231,166.1189774,112.2349797,64.37800896,60.1209811,48.68000031,73.23999786,57.09999847,33.63000107,36.11000061,85.66999817,68.44999695,91.19000244,29.40999985,102.75,83.30000305,63.45999908,96.61000061,13.56999969,96.12999725,66.89230757,869.5999985,8.317760463,5.88268631,4.206593499,3.405212308,3.815344334,7.025654642,6.105639127,9.973345021,12.7269879,19.17807313,15.69901913,11.36617009,7.610021845,13.75079144,8.960170972,6.266633509,5.007127781,5.778121604,11.3547662,10.24733576,17.67999263,24.32900479,32.63649243,25.72803034,18.87689216,11.77183113,0.604893216,0.656537284,0.671268472,0.680072979,0.660308764,0.618740581,0.595826981,0.56410346,0.523119955,0.587626663,0.610191255,0.602120836,0.646460331,2.577999604,11.85499954,5.46999979,0.355000019,-2.75999999,-0.780000091,8.965000153,7.440000057,15.73999977,20.82999992,25.67499924,21.74000168,16.77000046,9.505000114,3.619999886,1.040000081,10.8311539,4.389999866,-0.529999971,-5.130000114,-7.949999809,-6.440000057,1.970000029,-0.01,7.039999962,10.68000031,17.02000046,13.89000034,8.979999542,3.109999895,-2.359999895,-3.059999943,741.1094662,-51.18172228,-51.18170588,1.444728544,-7.377494626,-7.377492627,0.321488087,742.2564223,-51.18211746,-7.377580166
