SITE_ID,VISIT_NO,DATE_COL,JULIAN_DAY,REPEAT,Chir_PCT_C,Chir_d13C,CAT_13C,Chir_PCT_N,Chir_d15N,CAT_15N,Lake_dD,P_dD_K,Lake_d18O,P_d18O_K,d-excess,E_I,BASINAREA_KM2,IRT,PRT,ORT,MRT,LON_DD,LAT_DD,ALBERS_X,ALBERS_Y,ST,STATE_NAME,EPA_REG,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,REF_NUTR,AREA_HA,LAKEAREA,LAKEPERIM,SLD,DEPTH_X,DEPTHMAX,Lake_Vol,ELEV_PT,Max_WSelev,Mean_WSelev,Stdev_WSelev,DOM_GEOL,GEOL_PT,Precip_WS,Precip_PT,P_WY,E,RH_WS,RH_PT,RH_COLMO,RH_FW,T_FW,TMAX_WS,TMEAN_WS,TMIN_WS,TMAX_PT,TMEAN_PT,TMIN_PT,LITRIPCVR_OE,LITRIPCVR_COND,OE5,OE5_COND_R,OE5_COND,LDC_ADJ,LDC_COND,RDis_IX,RDIS_COND,DO2_2M,DO2_COND,PTL_COND,NTL_COND,CHLA_COND,PTL,NTL,CHLA,RT_BUG,ECOBUG,MMI_NLABUG,totlrich,CHIRrich,totlnind,CHIRptax,CHIRpind,POP_DEN,FarmFert,LvStckCon,LvStckUnC,NnFarmFert,ATM_N,Hum_N,Fert,manure,largest_source,AN,AN_CAT,HN,HN_CAT,FertN,FN_CAT,ManureN,MN_CAT,N_CAT,Nload,MaxNload,EN,NEN,nsource,PCT_DEVELOPED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WETLAND_BSN,PCT_BURR,PCT_SPRL,PCT_CLIM,PCT_COLL,PCT_FILT,PCT_PRED,PCT_SHRD
NLA06608-2049,1,9/17/2007,259,N,36.65,-24.76,AVG,8.02,1.35,LOW,-102.92,-118.04,-11.55,-15.24,-10.56,0.167,116.78,3.2,0.14,3.2,0.62,-115.0345388,48.02025253,-1422252.673,1316521.261,MT,Montana,Region_8,0.028208177,35.10944309,7.59453197,MT,NO, Western_Region,WMT,15,II,II,NATURAL,WMTNS NATURAL,F,Fair,N,82.01714736,0.820171474,6.594259876,2.054039526,26,26,7393223.194,1015,2013,1192,168,Gneiss,Gneiss,616.24,488,0.44,0.47,61.95,62,0.29,0.42,14.33,25.59,4.66,-10.35,27,5.5,-10,1.450942716, Good,1.384768, Good,NOT POOR,-4.84619933, Good,0.414285714,Intermediate,8.6,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,5,276,1.415,Fair,WMX,70.30594495,34,19,300,55.88235294,26.66666667,1.336398612,657.6,6.84,4198.652,60,28608.15637,848.863914,717.6,4205.492,Atmospheric,2.449665997,LOW,0.072686721,LOW,0.061446823,LOW,0.360108866,LOW,LOW,2.943908406,2.449665997,0.432795587,2.51111282,not enriched,1.3,79.8,12.9,0.5,0.1,0,0.1,0.7,36.69,47.48,15.83,66.19,5.76,17.99,13.67
NLA06608-2056,1,8/22/2007,233,N,41.97,-22.01,HIGH,12.2,5.18,AVG,-27.77,-49.82,-3.38,-8.08,-0.72,0.318,45.93,0.92,0.04,0.92,0.16,-93.92037248,41.46950026,172368.3872,446651.6938,IA,Iowa,Region_7,0.070577995,14.03232502,6.08408436,IA,NO,Plains,TPL,47,VI,VI,MAN-MADE,PLNLOW MAN-MADE,C,Poor,N,93.28248783,0.932824878,10.26071092,2.996901438,6.4,6.4,1841000.466,278.75,329,307,11,Sedimentary,Sedimentary,879.32,880,0.98,0.68,68,68,0.54,0.59,20.11,30.27,9.76,-11.46,30.3,9.8,-11.4,0.408108987,Poor,0.530244,Poor,POOR,-21.83204412,Poor,0.332608696,Intermediate,5.166666667,HIGH,MOST DISTURBED,INTERMEDIATE DISTURBANCE,MOST DISTURBED,572,2082,92.16,Poor,PLN,46.07491429,32,11,300,34.375,49.33333333,16.02637199,202812.034,42113.867,42806.42,412.602,50786.20363,4003.640824,203224.636,84920.287,Fertilizer,11.05719372,HIGH,0.871674373,LOW,44.24615365,INT,18.48888078,INT,INT,74.66390253,44.24615365,19.36055515,55.30334738,not enriched,3.6,4.5,0.3,0.6,27.8,60.3,88.1,0.2,19.35,73.39,5.24,17.74,6.05,74.19,4.03
NLA06608-2072,1,8/30/2007,241,N,44.55,-22.47,HIGH,12.08,4.16,AVG,-9.66,-24.61,-1.07,-3.90,-1.11,0.183,0.99,0.21,0.03,0.21,0.09,-95.80076799,32.25404093,18676.9007,-586674.0242,TX,Texas,Region_6,0.001312891,754.345388,210.5049403,TX,YES,Plains,CPL,33,IX,IX,MAN-MADE,PLNLOW MAN-MADE,D,Fair,N,4.380662507,0.043806625,0.944796142,1.273395413,2.9,2.9,49875.76467,153.21,174,161,5,Sedimentary,Sedimentary,1082.67,1083,1.49,0.98,67,67,0.5,0.65,24.13,34.9,18.6,1.63,34.9,18.6,1.6,0.434982465,Poor,0.421458,Poor,POOR,3.065749503, Good,0.694736842,Intermediate,4.833333333,MODERATE,INTERMEDIATE DISTURBANCE,INTERMEDIATE DISTURBANCE,MOST DISTURBED,78,1134,105.84,Fair,CPL,36.88921962,36,9,300,25,19,59.09465605,4843.476,234.333,2586.784,5.89,1065.638934,317.2651934,4849.366,2821.117,Fertilizer,10.79580219,HIGH,3.214158343,LOW,49.12808121,INT,28.58024432,INT,INT,91.71828606,49.12808121,31.79440266,59.9238834,not enriched,5.7,3.2,2.3,0,80.9,0.2,81.1,5.3,2.25,68.54,6.74,6.74,6.74,64.04,0
NLA06608-2074,1,6/13/2007,163,N,45.61,-25.02,AVG,12.82,2.99,LOW,-6.56,-21.63,-1.17,-3.95,2.8,0.182,4450.08,0.18,0.01,0.18,0.05,-84.54449705,30.43252366,1095666.573,-723273.7414,FL,Florida,Region_4,0.12642225,7.833853361,2.082890779,FL,YES,Plains,CPL,75,XII,CPL,MAN-MADE,PLNLOW MAN-MADE,D,Fair,N,3360.424496,33.60424496,133.2590988,6.484774355,3.5,3.5,32237510.98,20.82,137,70,22,Sedimentary,Sedimentary,1404.49,1542,1.01,0.98,74.38,75,0.44,0.57,25.35,33.06,19.45,4.13,33,19.6,4.2,0.83538509, Good,0.730368,Fair,NOT POOR,-5.082105101, Good,0.645918367,Intermediate,8.2,HIGH,INTERMEDIATE DISTURBANCE,INTERMEDIATE DISTURBANCE,INTERMEDIATE DISTURBANCE,72,1004,61.091,Fair,CPL,50.53719398,38,12,300,31.57894737,30.66666667,87.1019698,10648220.77,1320522.631,1497991.012,130329.546,3655218.275,2108214.525,10778550.32,2818513.643,Fertilizer,8.213826982,INT,4.737476137,LOW,24.22102889,INT,6.333625428,LOW,INT,43.50595743,24.22102889,11.07110157,32.43485587,not enriched,6.9,43.8,0.2,7.4,5.5,19.9,25.4,15,61.59,9.76,28.66,37.2,70.12,7.32,48.78
NLA06608-2076,1,9/12/2007,254,N,38.56,-24.93,AVG,9.96,0.86,LOW,-19.8,-32.31,-3.09,-5.29,4.9,0.116,44.04,0.54,0.02,0.54,0.06,-93.42662016,35.15138649,232447.954,-259898.8411,AR,Arkansas,Region_6,0.011183655,88.5554301,42.97269703,AR,NO,  Eastern_Highlands,SAP,37,IX,IX,MAN-MADE,EHIGH MAN-MADE,A,Fair,N,35.10524886,0.351052489,3.915795531,1.864356865,11.6,11.6,1424956.992,156.34,421,228,43,Sedimentary,Sedimentary,1270.93,1251,1.31,0.87,67,67,0.5,0.61,23.26,34.03,15.88,-2.07,34.1,16,-2,1.41219972, Good,0.724247,Poor,POOR,20.24731419, Good,0.453921569,Intermediate,6.033333333,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,11,124,3.59,Fair,SAP,47.71130006,46,18,300,39.13043478,73,20.30375051,79.61,0.0245328,802.411,135.486,48017.14645,4863.922212,215.096,802.4355328,Atmospheric,10.90197179,HIGH,1.10432099,LOW,0.048836107,LOW,0.182187618,LOW,INT,12.2373165,10.90197179,1.286508608,10.95080789,not enriched,3,95.5,0.2,0.5,0,0.1,0.1,0,7.77,8.58,76.94,76.68,72.12,8.58,5.09
NLA06608-2078,1,8/24/2007,235,N,,,,,,,-35.39,-75.66,-1.51,-10.86,-23.32,0.638,9.82,1.72,0.11,1.72,0.73,-88.08997243,46.25503439,610549.2676,1003794.909,MI,Michigan,Region_5,0.005801054,170.7230091,93.13153221,MI_UP,NO,Plains,UMW,50,VIII,VIII,NATURAL,PLNLOW NATURAL,C,Fair,N,43.38962652,0.433896265,4.306964981,1.844477886,4.8,5,590117.9147,437.7,476,451,7,Sedimentary,Sedimentary,781.75,778,0.53,0.51,68,68,0.4,0.54,15.36,25.62,4.2,-17.23,25.6,4.2,-17.3,1.279020997, Good,1.004768, Good,NOT POOR,9.214960579, Good,0.407692308,Intermediate,8.4,HIGH,LEAST DISTURBED,LEAST DISTURBED,INTERMEDIATE DISTURBANCE,7,569,8.64,,,,,,,,,6.785634244,103.329,57.405,114.51,107,7134.371631,362.5120617,210.329,171.915,Atmospheric,7.26344701,INT,0.369070647,LOW,0.214134282,LOW,0.175025294,LOW,LOW,8.021677233,7.26344701,0.544095941,7.477581292,not enriched,5,68.2,0.8,2.6,0,0,0,18.3,,,,,,,
NLA06608-2082,1,9/4/2007,246,N,21.22,-17.96,HIGH,5.94,4.49,AVG,-79.23,-80.16,-9.63,-11.15,-2.23,0.038,165.43,0.38,0.2,0.38,0.46,-122.6008217,42.15139597,-2155206.896,824677.964,OR,Oregon,Region_10,0.050250135,19.70886987,4.40366347,OR,NO, Western_Region,WMT,78,II,II,MAN-MADE,WMTNS MAN-MADE,F,Fair,N,256.4942382,2.564942382,16.84668638,2.967363512,21.8,21.8,16029309.67,684.22,1854,1118,265,Volcanic,Volcanic,699.29,559,0.49,0.62,67.25,67,0.25,0.42,17.94,27.67,9.01,-3.66,29.9,10.6,-2.6,0.155550644,Poor,1.06477, Good,NOT POOR,-0.058387791, Good,0.686363636,Intermediate,8.066666667,HIGH,INTERMEDIATE DISTURBANCE,MOST DISTURBED,MOST DISTURBED,17,496,3.568,Fair,WMX,34.69232049,18,6,300,33.33333333,45.66666667,8.324427609,1372.344,242.274,52462.228,626.56,38338.26877,7489.89515,1998.904,52704.502,Manure,2.317555799,LOW,0.452765618,LOW,0.120834135,LOW,3.18599739,LOW,LOW,6.077152942,3.18599739,3.638763008,2.438389934,enriched,2.5,55.2,28.4,11.6,0.1,0.4,0.5,0,4.23,25,73.46,4.23,71.92,23.46,1.92
NLA06608-2086,1,8/29/2007,240,N,45.29,-28.9,AVG,10.91,4.35,AVG,-70.82,-77.85,-9.81,-11.75,7.63,0.08,1.19,0.28,0.12,0.28,0.17,-71.95362413,44.76204445,1879978.253,1051571.784,VT,Vermont,Region_1,0.022570103,43.87987832,0,VT,NO,  Eastern_Highlands,NAP,58,VIII,VIII,NATURAL,EHIGH NATURAL,B,Fair,N,12.54777784,0.125477778,1.737691038,1.383834708,5.3,5.3,201265.6717,594.9,846,649,68,Sedimentary,Sedimentary,1289,1296,1.45,0.46,68,68,0.47,0.61,13.41,23.2,3.8,-17,23.2,3.8,-17,1.162842372, Good,1.048788, Good,NOT POOR,3.147678411, Good,0.455882353,Intermediate,8.3,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,5,276,1.592,Fair,NAP,52.4689625,31,13,135,41.93548387,42.96296296,18.05368062,25.655,92.865,15.626,3.894,984.1238399,117.1846825,29.549,108.491,Atmospheric,8.246387128,INT,0.981939689,LOW,0.247603486,LOW,0.909091671,LOW,LOW,10.38502197,8.246387128,1.89103136,8.493990614,not enriched,3.2,82.1,0,0,0,1.2,1.2,0,46.55,39.66,12.07,31.03,36.21,31.03,36.21
NLA06608-2087,1,7/25/2007,205,N,40.06,-19.04,HIGH,10.89,3.09,AVG,-30.06,-83.02,-2.56,-11.63,-9.61,0.776,2.54,2.13,0.24,2.13,0.82,-97.41707065,45.55715378,-110656.6848,901716.5605,SD,South Dakota,Region_8,0.009388751,105.4851019,53.28692003,SD,NO,Plains,TPL,46,VI,VI,NATURAL,PLNLOW NATURAL,E,Fair,N,24.53417975,0.245341798,2.043574605,1.163857458,4,4,398032.8276,556.59,585,567,6,Sedimentary,Sedimentary,545.25,546,0.66,0.59,68,68,0.47,0.59,17.94,28.3,5.98,-17.6,28.3,6,-17.6,0.580559006,Fair,0.465379,Poor,POOR,-50.3433434,Poor,0.708256881,Intermediate,6.233333333,HIGH,MOST DISTURBED,MOST DISTURBED,MOST DISTURBED,197,2859,64.512,Fair,PLN,27.48427347,22,6,300,27.27272727,29.66666667,2.7,887.672,93.732,1231.684,17.29,1938.676207,37.26507587,904.962,1325.416,Atmospheric,7.639872195,INT,0.146853,LOW,3.566244841,LOW,5.223156301,LOW,LOW,16.57612634,7.639872195,5.370009301,11.20611704,not enriched,6.6,0,0,64.4,0,7.5,7.5,0.6,5.76,43.88,50.36,10.07,2.88,38.13,51.8
NLA06608-2091,1,7/2/2007,182,N,,,,,,,-17.77,-24.51,-3.05,-4.31,6.65,0.07,42006.26,0.16,0,0.16,0.01,-86.4904329,32.35269226,888884.4506,-531185.677,AL,Alabama,Region_4,0.025272812,39.18730405,12.25667095,AL,YES,Plains,CPL,65,IX,IX,MAN-MADE,PLNLOW MAN-MADE,D, Good,N,5325.718765,53.25718765,532.0245664,20.56542268,13.7,13.7,114202863.1,38.12,1283,239,122,Sedimentary,Sedimentary,1423.46,1396,0.99,0.94,68.78,70,0.5,0.55,24.91,31.96,16.17,-0.22,33.3,18.2,2,,NA,,,,,NA,,NA,8.333333333,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,53,401,20.43,,,,,,,,,132.2314734,21930160.75,27780316.27,19118546.41,1113247.419,41710888.81,30211197.15,23043408.17,46898862.68,Manure,9.929683482,INT,7.192069838,LOW,5.485707833,LOW,11.16473121,INT,INT,33.77219236,11.16473121,18.35680105,15.41539131,enriched,8.6,59.7,4.6,4.3,13.8,3.5,17.3,2.9,,,,,,,
NLA06608-2092,1,9/15/2007,257,N,37.74,-22.87,HIGH,9.31,1.9,LOW,3.39,-27.74,1.8,-4.61,-11,0.494,4.03,0.4,0.07,0.4,0.18,-91.70157522,32.71215655,400506.6983,-526549.8832,LA,Louisiana,Region_6,0.007090942,139.6673925,33.07300523,LA,NO,Plains,CPL,73,X,CPL,MAN-MADE,PLNLOW MAN-MADE,D,Poor,N,50.11528775,0.501152878,6.928644617,2.760948081,2.5,2.5,381813.8965,26.76,30,28,1,Quaternary,Quaternary,1449.17,1448,1.37,0.94,72,72,0.53,0.63,24.71,33.7,18.1,1.6,33.7,18.1,1.6,0.377457107,Poor,0.750189,Fair,NOT POOR,12.25868286, Good,0.888888889,Most,6.7,HIGH,MOST DISTURBED,INTERMEDIATE DISTURBANCE,MOST DISTURBED,135,1804,84.96,Poor,CPL,29.56631861,35,13,300,37.14285714,38.66666667,8.602341662,14707.35,28.014,655.698,33.712,4034.444585,188.3345162,14741.062,683.712,Fertilizer,10.02281191,HIGH,0.467881363,LOW,36.62137095,INT,1.698552708,LOW,INT,48.81061692,36.62137095,2.166434071,46.64418285,not enriched,4.4,19.4,2.7,0,0,44.6,44.6,16.2,10.68,19.42,9.71,14.08,10.68,17.96,0.97
NLA06608-2094,1,7/11/2007,191,N,43.8,-17.68,HIGH,12.39,7.95,HIGH,-27.91,-36.96,-4.31,-5.87,6.54,0.11,0.65,0.13,0.09,0.13,0.31,-97.08741125,29.09294251,-105955.9483,-937357.4848,TX,Texas,Region_6,0.001312891,754.345388,210.5049403,TX,NO,Plains,CPL,33,IX,IX,MAN-MADE,PLNLOW MAN-MADE,D,Fair,N,6.341423613,0.063414236,0.963289718,1.079092341,3.7,3.7,78419.16943,67.94,76,72,2,Quaternary,Quaternary,997.5,999,1.33,1.06,73,73,0.58,0.65,25.35,35.5,21,5.3,35.5,21,5.3,0.637641909,Fair,0.684425,Poor,POOR,3.661615949, Good,0.920634921,Most,7.9,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,35,438,20.64,Fair,CPL,39.97528525,38,12,300,31.57894737,32.66666667,19.1,1514.784,128.464,1399.65,1.485,555.2630795,67.6815686,1516.269,1528.114,Manure,8.522770774,INT,1.038849,LOW,23.27331601,INT,23.45512572,INT,INT,56.29006151,23.45512572,24.49397472,31.79608679,not enriched,7.8,3.7,11.5,3.1,67.5,0,67.5,2.8,10.12,76.19,13.69,15.48,8.33,77.38,4.76
NLA06608-2095,1,7/8/2007,188,N,22.29,-18.58,HIGH,6.06,7.29,HIGH,-114.55,-133.62,-14.15,-17.95,-1.33,0.211,1016.36,1.67,0.19,1.67,3.45,-109.4410083,42.2494978,-1098124.843,609817.6594,WY,Wyoming,Region_8,0.12642225,7.833853361,3.108017713,WY,NO, Western_Region,XER,18,III,III,MAN-MADE,WMTNS MAN-MADE,G,Fair,Y,868.2137808,8.682137808,34.08063113,3.262791778,12.5,12.5,30532911.38,2059.87,4011,2345,353,Sedimentary,Sedimentary,378.13,211,0.16,0.44,52.78,52,0.2,0.34,15.61,25.14,1.77,-18.67,28.3,3.1,-19.8,0.120210353,Poor,0.624716,Poor,POOR,0.056323501, Good,0.305882353,Intermediate,6.266666667,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,48,316,2.888,Fair,WMX,23.14122246,25,8,300,32,18.66666667,0.897349383,1307.11,124.211,305612.504,61.88,183574.024,4960.538274,1368.99,305736.715,Manure,1.806188407,LOW,0.048806833,LOW,0.013469519,LOW,3.008149509,LOW,LOW,4.876614268,3.008149509,3.056956342,1.819657926,enriched,0.4,13.6,71.4,12.6,0.1,0,0.1,1.2,6.59,37.36,56.04,75.82,17.58,24.18,4.4
NLA06608-2103,1,6/13/2007,163,N,34.64,-21.73,HIGH,9.47,15.04,HIGH,-25.09,-82.06,-1.19,-11.51,-15.53,0.891,67.97,1.19,0.04,1.19,0.56,-99.90500153,44.8372406,-308149.8623,827151.4315,SD,South Dakota,Region_8,0.091736307,10.79587135,5.45364912,SD,NO,Plains,NPL,42,V,V,NATURAL,PLNLOW NATURAL,E,Fair,N,182.1478425,1.821478425,7.013849845,1.466018721,2.4,2.4,1541087.652,557.78,604,566,11,Sedimentary,Sedimentary,487.9,485,0.58,0.63,63,63,0.44,0.53,19.01,30.98,7.2,-15.99,31,7.2,-16,0.046096927,Poor,0.430799,Poor,POOR,-29.50077444,Poor,0.442702891,Intermediate,6.65,HIGH,MOST DISTURBED,MOST DISTURBED,LEAST DISTURBED,170,3503,8.133,Fair,PLN,16.82260038,15,9,300,60,57.33333333,0.7,136379.776,3518.24,31033.501,35.604,29453.61302,258.8008249,136415.38,34551.741,Fertilizer,4.333013269,INT,0.038073,LOW,20.06849385,INT,5.083014845,LOW,INT,29.52259496,20.06849385,5.121087845,24.40150712,not enriched,2.6,0,0,46.4,0.9,41.4,42.3,1.3,19.59,5.41,73.65,72.97,57.43,5.41,20.27
NLA06608-2114,1,7/25/2007,205,N,40.02,-30.65,LOW,11.37,3.99,AVG,-54.4,-63.30,-7.92,-9.76,8.93,0.09,3.63,0.32,0.06,0.32,0.12,-79.23033272,39.68531765,1417930.131,370360.1796,MD,Maryland,Region_3,0.054429962,18.19537143,6.811259453,MD,NO,  Eastern_Highlands,SAP,69,XI,XI,MAN-MADE,EHIGH MAN-MADE,A,Fair,N,12.75262776,0.127526278,1.873354058,1.479841124,6.1,6.1,255053.748,779.28,901,830,32,Sedimentary,Sedimentary,1243.5,1238,1.15,0.57,74,74,0.52,0.63,16.22,24.8,8.25,-8.4,24.8,8.2,-8.4,0.879572989, Good,1.221908, Good,NOT POOR,4.255165191, Good,0.4,Intermediate,7.575,HIGH,LEAST DISTURBED,INTERMEDIATE DISTURBANCE,LEAST DISTURBED,1,402,3.408,Fair,SAP,40.93834698,39,20,300,51.28205128,45,73.58626458,3378,1249.2,1215.6,180.972,5313.869791,1453.205586,3558.972,2464.8,Atmospheric,14.63523385,HIGH,4.002356931,LOW,9.8019691,LOW,6.78844718,LOW,INT,35.22800706,14.63523385,10.79080411,24.43720295,not enriched,22.3,56.1,0,0,13.7,2.4,16.1,0.1,57.31,24.9,17.79,54.15,18.18,24.11,5.93
NLA06608-2117,1,9/25/2007,267,N,,,,,,,10.49,-26.66,2.14,-4.58,-6.66,0.494,417.74,0.22,0.14,0.22,0.43,-81.62199477,28.62097337,1403538.616,-883820.1297,FL,Florida,Region_4,0.12642225,7.833853361,2.082890779,FL,YES,Plains,CPL,75,XII,CPL,NATURAL,PLNLOW NATURAL,D,Fair,N,12408.32568,124.0832568,58.45169377,1.480251727,1.3,1.3,59618670.24,19.85,94,29,11,Sedimentary,Sedimentary,1298.38,1297,1,1.09,73,73,0.54,0.6,25.97,33.03,22.13,9.11,33.1,22.1,9,,NA,,,,-15.63308652,Fair,,NA,8.94,HIGH,MOST DISTURBED,MOST DISTURBED,MOST DISTURBED,169,5572,149.6,,,,,,,,,287.0055988,1217521.845,22821.09,246233.72,173915.859,481497.0791,652101.0419,1391437.704,269054.81,Fertilizer,11.52625413,HIGH,15.61023452,INT,33.30874739,INT,6.440732973,LOW,INT,66.88596901,33.30874739,22.05096749,44.83500152,not enriched,18.6,3.1,1.6,2.3,4.9,24.2,29.1,15,,,,,,,
NLA06608-2120,1,7/25/2007,205,N,42.64,-29.7,LOW,11.43,2.78,LOW,-15.64,-23.30,-1.91,-4.12,-0.36,0.105,5.28,0.25,0.05,0.25,0.19,-98.31569017,32.59300712,-216140.9919,-546265.6164,TX,Texas,Region_6,0.004600466,215.2767308,60.07435861,TX,NO,Plains,SPL,29,IX,IX,MAN-MADE,PLNLOW MAN-MADE,C,Fair,Y,13.86616164,0.138661616,1.989969708,1.507521116,7.7,7.7,323859.729,273.8,378,342,33,Sedimentary,Sedimentary,783.17,782,1.22,0.98,62,62,0.53,0.59,24.15,35.68,18.2,-0.15,35.7,18.2,-0.2,1.387211394, Good,0.688103,Poor,POOR,-3.034087001, Good,0.266666667,Intermediate,4.366666667,MODERATE,LEAST DISTURBED,INTERMEDIATE DISTURBANCE,LEAST DISTURBED,28,869,13.472, Good,PLN,65.32222141,45,20,300,44.44444444,49.33333333,14.69596375,576.672,60.032,4516.087,0.986,4881.864263,422.1453916,577.658,4576.119,Atmospheric,9.243592217,INT,0.799313468,LOW,1.093769655,LOW,8.6646772,LOW,LOW,19.80135254,9.243592217,9.463990668,10.33736187,not enriched,0.1,43.9,22.5,30.4,0.5,0,0.5,0.3,29.33,31.11,36.89,48.89,42.22,23.56,18.67
NLA06608-2123,1,8/13/2007,224,N,,,,,,,-30.93,-63.62,-3.1,-8.85,-6.16,0.49,10.80,0.76,0.03,0.76,0.16,-97.1167168,44.32794024,-88811.24368,764614.0491,SD,South Dakota,Region_8,0.009388751,105.4851019,53.28692003,SD,NO,Plains,TPL,46,VI,VI,NATURAL,PLNLOW NATURAL,E,Poor,N,20.86737608,0.208673761,1.887908793,1.1658486,2.5,2.5,198540.2728,536.68,568,552,7,Sedimentary,Sedimentary,643.23,642,0.66,0.62,68,68,0.54,0.6,18.59,29.39,6.9,-16.39,29.4,6.9,-16.4,0.26038428,Poor,0.874601,Fair,NOT POOR,-40.26288733,Poor,0.523417722,Intermediate,7.493333333,HIGH,MOST DISTURBED,MOST DISTURBED,MOST DISTURBED,613,3009,166.629,Poor,PLN,19.49034815,17,2,300,11.76470588,1,35.15076732,30993.068,5490.531,5490.531,459.239,8606.336923,2065.008421,31452.307,10981.062,Fertilizer,7.968019452,INT,1.911850235,LOW,29.11954252,INT,10.16661518,INT,INT,49.16602739,29.11954252,12.07846542,37.08756197,not enriched,8.8,0.3,0,16,4,62.9,66.9,1.9,40,0,60,0,40,0,100
NLA06608-2131,1,6/26/2007,176,N,40.18,-21.88,HIGH,9.73,6.72,AVG,-38.83,-76.65,-4.12,-10.83,-5.89,0.505,7.28,0.68,0.14,0.68,0.76,-99.10161914,45.89624924,-240937.1782,942488.839,SD,South Dakota,Region_8,0.101012673,9.804446727,4.952820439,SD,NO,Plains,NPL,42,V,V,NATURAL,PLNLOW NATURAL,E,Fair,N,70.19217253,0.701921725,3.558810067,1.198272344,2.1,2.1,554827.1328,593.51,642,610,12,Sedimentary,Sedimentary,489.56,489,0.53,0.59,66,66,0.46,0.54,17.73,28.7,5.21,-18.27,28.8,5.3,-18.3,0.266712656,Poor,0.491884,Poor,POOR,-27.52903337,Poor,0.513013699,Intermediate,7.84,HIGH,LEAST DISTURBED,MOST DISTURBED,LEAST DISTURBED,14,1820,13.44,Fair,PLN,25.32144772,19,4,300,21.05263158,10,1,2562.683,1635.001,5372.48,6.919,3785.59852,39.57257362,2569.602,7007.481,Manure,5.203065776,INT,0.05439,LOW,3.531755456,LOW,9.631339505,LOW,LOW,18.42055074,9.631339505,9.685729505,8.734821232,enriched,2.3,0.2,1,60.5,6.7,12.3,19,1.9,0,4,94,86,6,4,6
NLA06608-2134,1,8/1/2007,212,N,31.75,-21.71,HIGH,8.43,1.96,LOW,-70.72,-87.71,-9.26,-12.21,3.4,0.221,1.53,0.31,0.16,0.31,0.23,-122.7435687,45.89266323,-2050632.458,1228615.193,WA,Washington,Region_10,0.013743443,72.06151606,21.49824829,WA,YES, Western_Region,WMT,3,I,II,MAN-MADE,WMTNS MAN-MADE,F,Fair,N,31.81131198,0.31811312,4.715541527,2.358499841,3.2,3.2,285725.925,4.11,14,8,2,Volcanic,Volcanic,1193,1193,1.18,0.63,68,68,0.38,0.57,16.88,26.7,11.4,0.7,26.7,11.4,0.7,0.896821256, Good,0.32046,Poor,POOR,,NA,0.768421053,Most,9.25,HIGH,MOST DISTURBED,LEAST DISTURBED,MOST DISTURBED,21,211,6.149,Fair,WMX,68.5466535,44,18,300,40.90909091,50.33333333,358.6198828,269.886,316.124,232.508,163.744,1089.504121,2990.984357,433.63,548.632,Sewage,7.105066692,INT,19.50533543,INT,2.827864539,LOW,3.577835892,LOW,INT,33.01610255,19.50533543,23.08317132,9.932931231,enriched,43.7,0,0,6.1,5.9,0,5.9,17.4,9.09,28.03,59.09,50.38,33.33,9.85,22.35
NLA06608-2135,1,8/20/2007,231,N,44.93,-23.69,AVG,12.82,8.88,HIGH,-25.67,-63.50,-1.77,-8.95,-11.51,0.737,7.28,2.69,0.69,2.69,1.97,-96.47788918,44.70838784,-37793.58915,806568.5069,SD,South Dakota,Region_8,0.12642225,7.833853361,3.957354262,SD,NO,Plains,TPL,46,VI,VI,NATURAL,PLNLOW NATURAL,E,Fair,N,145.4547605,1.454547605,5.867304112,1.372365201,5.3,5.3,3180395.267,512.94,550,521,9,Sedimentary,Sedimentary,641.18,642,0.64,0.6,69,69,0.58,0.62,18.07,28.44,6.36,-16.6,28.5,6.4,-16.6,0.496908282,Poor,0.67835,Poor,POOR,-42.32172271,Poor,0.802941176,Most,6.3,HIGH,LEAST DISTURBED,LEAST DISTURBED,LEAST DISTURBED,24,1117,15.216,Fair,PLN,43.57798404,35,15,300,42.85714286,17,5,5871.198,1397.637,4125.796,52.208,7044.48505,197.9586686,5923.406,5523.433,Atmospheric,9.677513611,INT,0.27195,LOW,8.137407033,LOW,7.587935478,LOW,LOW,25.67480612,9.677513611,7.859885478,17.81492064,not enriched,6.2,0.1,0,33.1,10.9,11.4,22.3,5.2,37.18,35.9,26.92,70.51,12.82,15.38,23.08
