SITE_ID,pet_200610,pet_200611,pet_200612,pet_200701,pet_200702,pet_200703,pet_200704,pet_200705,pet_200706,pet_200707,pet_200708,pet_200709,E_avg_06_07,precip_200610,precip_200611,precip_200612,precip_200701,precip_200702,precip_200703,precip_200704,precip_200705,precip_200706,precip_200707,precip_200708,precip_200709,Precip_PT_avg_06_07,Precip_WY_06_07,RH_200610,RH_200611,RH_200612,RH_200701,RH_200702,RH_200703,RH_200704,RH_200705,RH_200706,RH_200707,RH_200708,RH_200709,RH_PT_avg_06_07,tmean_200610,tmean_200611,tmean_200612,tmean_200701,tmean_200702,tmean_200703,tmean_200704,tmean_200705,tmean_200706,tmean_200707,tmean_200708,tmean_200709,TMEAN_PT_avg_06_07,tdmean_200610,tdmean_200611,tdmean_200612,tdmean_200701,tdmean_200702,tdmean_200703,tdmean_200704,tdmean_200705,tdmean_200706,tdmean_200707,tdmean_200708,tdmean_200709
NLA06608-1387,34.41,17.89,10.29,9.69,12.11,23.68,41.95,79.81,115.57,130.84,106.39,65.16,53.98,109.83,73.76,80.12,79.69,20.27,52.67,84.9,69.88,49.49,38.29,227.57,39.81,77.19,926.28,63.31,67.12,71.92,77.00,70.50,57.19,53.72,46.97,52.50,51.67,62.12,58.37,61.03,10.91,7.25,3.12,-0.88,-6.46,6.50,9.91,19.98,23.99,24.30,24.75,20.93,12.02472222,375.4588347,129.768393,32.15091869,-8.52306136,-78.23931572,153.9083715,415.5432172,1594.911858,2772.489515,3179.058718,2632.681805,1363.881264
NLA06608-1389,45.04,25.84,17.27,16.07,19.38,32.44,52.49,86.44,123.79,149.62,123.81,77.75,64.16,163.92,146.25,54.22,104.51,62.55,84.18,126,25.44,70.65,76.17,80.33,34.02,85.68666667,1028.24,63.16,68.57,61.18,58.18,52.69,49.46,55.04,53.27,60.08,56.36,62.40,59.45,58.32,15.88,12.82,9.14,7.16,1.41,10.84,13.58,20.72,24.98,27.21,27.25,23.90,16.24027778,715.1863214,331.2269867,157.8792807,115.0054219,27.25909281,351.7798104,712.8048977,1790.780177,3091.90128,4070.792875,3374.284256,1858.382578
NLA06608-1390,27.91,11.53,6.04,5.09,8.00,17.27,38.02,78.78,108.57,130.11,103.86,54.68,49.16,25.89,11.28,28.04,5.34,36.71,65.03,81.01,84.29,71.22,22.7,71.59,109.32,51.035,612.42,59.01,61.56,72.20,71.89,70.80,71.55,55.82,53.95,58.75,59.66,66.06,61.80,63.59,7.95,2.36,-2.36,-7.64,-11.52,1.87,7.11,17.89,22.54,24.82,21.82,18.20,8.587777778,221.9519236,27.25717177,-14.2554948,-38.91288873,-92.18715072,32.35975581,270.3386099,1409.643474,2447.172308,3228.869202,2266.228037,995.3755598
NLA06608-1391,34.57,19.28,11.87,10.47,12.98,23.70,41.71,74.30,107.32,121.47,99.25,65.03,51.83,131.73,54.86,94.26,119.34,18.45,87.65,60.99,35.51,61.54,72.08,189.27,58.89,82.0475,984.57,64.91,62.83,58.73,65.50,66.21,56.72,56.27,48.11,54.31,56.24,64.83,59.67,59.53,10.78,7.97,4.41,1.00,-6.65,5.76,9.11,18.69,22.42,22.78,24.04,20.59,11.74194444,372.810307,153.6637918,52.35309009,10.50687657,-86.38220271,136.6103533,379.830898,1388.333281,2406.468321,2767.043774,2385.53665,1339.166839
NLA06608-1396,45.56,26.66,18.05,16.70,21.03,36.83,58.65,89.73,127.72,145.41,121.47,82.29,65.84,82.3,91.9,83.09,99.67,50,65.28,92.51,53.47,61.64,61.3,21.31,79.4,70.15583333,841.87,54.53,55.59,56.83,57.82,48.39,44.83,46.19,47.91,51.26,55.29,43.24,53.00,51.24,16.03,11.57,8.44,6.54,3.79,16.53,15.64,23.47,26.63,27.32,31.85,25.18,17.74861111,730.2116344,308.5618249,152.259898,109.2382151,79.71820433,608.7410367,917.0448878,2105.688077,3400.780766,3972.647644,3869.097942,2072.287921
NLA06608-1397,49.13,29.39,24.30,25.31,27.58,36.95,51.03,68.04,96.16,116.78,111.65,76.88,59.43,9.77,5.7,49.39,19.74,98.2,9.35,27.39,0.37,0,0.18,10.61,13.98,20.39,244.68,28.67,27.58,26.06,26.42,37.03,27.24,33.33,28.31,21.69,28.29,25.15,29.20,28.25,18.34,16.40,11.35,9.18,11.63,15.73,16.45,20.52,23.84,28.62,28.66,23.48,18.68472222,901.2157442,481.8787836,275.9320491,232.4361542,320.8272542,581.2853381,839.5634996,1396.421248,2292.563992,3341.934746,3199.888713,1805.080718
NLA06608-1398,27.80,12.92,7.62,6.85,9.00,17.26,31.69,61.95,91.01,108.91,92.29,51.48,43.23,72.89,41.01,63.33,55.19,31.76,51.99,104.13,58,60.9,53.65,27,144.08,63.66083333,763.93,64.49,72.85,80.66,71.53,64.03,60.75,57.05,50.23,52.79,59.06,54.91,65.37,62.81,7.59,3.69,-1.76,-5.04,-9.31,0.89,4.79,14.43,20.25,21.02,22.12,17.02,7.973888889,211.1251007,47.70656507,-13.40617784,-34.5305353,-83.81021667,15.36108583,151.6744126,893.6752166,1843.2777,2289.695382,2041.135047,875.9974779
NLA06608-1401,36.91,19.46,12.03,11.27,13.89,25.24,47.05,78.50,113.20,128.27,105.03,64.93,54.65,102.08,99.36,61.67,67.05,49.97,79.38,82.83,60.67,101.27,65.51,116.73,31.88,76.53333333,918.4,61.17,65.12,57.62,64.90,56.71,51.42,52.19,46.89,54.34,55.70,61.90,59.57,57.29,12.24,8.60,5.41,1.39,-4.27,5.51,10.08,19.26,23.48,24.09,24.50,21.16,12.62166667,451.8556188,167.3367016,65.04198914,15.7037793,-59.28002133,139.0661572,474.1441783,1512.169605,2658.209302,3090.114397,2573.12867,1373.96514
NLA06608-1403,32.67,16.25,11.40,11.35,15.79,26.87,41.47,69.04,105.81,127.62,104.67,60.97,51.99,53.18,15.08,37.95,22.88,7.75,39.89,47.96,38.91,7.03,27.45,48.81,37.22,32.00916667,384.11,39.58,38.92,51.60,50.32,50.28,38.58,41.70,39.39,31.39,35.40,38.34,34.94,40.87,12.17,6.39,0.12,-3.77,0.68,9.84,10.56,17.37,23.21,27.55,26.15,20.61,12.57333333,397.71137,103.8303432,1.36817448,-42.79913612,10.68150069,264.3645298,437.7739877,1199.228535,2455.752386,3516.342899,2737.041789,1256.613114
NLA06608-1413,77.27,50.67,40.13,38.97,43.94,64.85,82.01,121.42,141.06,151.87,138.62,110.59,88.45,28.05,53.97,81.45,41.82,66.78,40.82,48.28,24.61,116.37,228.98,118.76,148.54,83.2025,998.43,56.36,61.52,67.39,62.19,57.51,53.99,51.59,55.44,63.44,66.57,64.25,67.43,60.64,24.47,19.27,19.72,18.10,16.29,20.89,22.33,25.34,28.18,29.49,30.29,28.48,23.57111111,1890.831158,976.2753313,791.3573685,705.5386393,715.7119641,1354.57233,1831.601356,3076.873771,3975.573975,4478.691125,4198.872193,3149.854197
NLA06608-1414,32.39,17.96,11.02,9.74,12.14,22.26,39.34,70.29,101.70,115.04,99.75,57.53,49.10,170.24,151.06,50.61,79.03,49.91,122.16,202.65,69.19,87.45,106.7,46.2,55.54,99.22833333,1190.74,60.13,68.60,58.94,58.80,52.53,50.41,53.84,46.51,61.06,61.71,61.49,58.13,57.68,11.63,8.76,4.04,-0.20,-4.74,2.36,7.53,16.72,19.89,22.43,22.25,19.36,10.83638889,376.7275429,157.4254489,44.51089392,-1.94705048,-57.48500137,52.464719,296.0882433,1175.460908,2023.150806,2580.291349,2219.156078,1113.905763
NLA06608-1417,54.26,29.27,20.81,21.93,29.92,44.23,59.40,91.93,123.72,140.55,123.77,88.00,68.98,7.67,34.61,78.57,11.68,124.1,17.2,44.99,7.27,0.13,0.29,0,4.68,27.59916667,331.19,44.43,67.59,62.85,52.49,65.73,51.03,46.44,35.89,32.53,36.24,33.09,40.64,47.41,18.81,14.11,10.43,9.38,12.30,17.25,17.96,22.26,25.89,28.40,28.56,23.81,19.09666667,1020.541873,413.1319431,217.1637507,205.6648857,367.9211484,763.193574,1067.097536,2046.013769,3202.708237,3991.284964,3534.38867,2095.592408
NLA06608-1420,55.12,28.70,19.52,18.03,23.99,41.73,66.04,100.62,142.88,162.73,145.22,92.97,74.80,101.27,106.2,107.4,50.03,36.16,63.89,81.24,187.91,259.17,151.75,109.15,82.64,111.4008333,1336.81,52.49,56.65,62.67,66.42,58.00,54.51,57.98,67.56,67.65,65.30,58.13,61.82,60.76,18.93,13.50,8.06,3.98,6.88,17.54,15.70,23.25,26.40,28.39,30.72,26.05,18.28333333,1043.430459,387.402125,157.3592004,71.70910248,164.9883356,731.8522561,1037.077734,2339.362455,3772.559225,4620.414197,4461.753685,2421.756641
NLA06608-1421,42.07,23.88,15.84,13.90,16.94,30.45,49.68,87.58,125.84,142.78,117.56,77.96,62.04,133.26,124.18,46.89,81.65,51.26,103.41,179.67,38.31,85.13,60.95,86.11,15.46,83.85666667,1006.28,55.64,61.87,55.53,55.64,49.00,44.62,48.32,47.85,55.41,53.30,57.92,54.73,53.32,15.35,12.04,8.08,5.64,-0.50,9.21,12.42,20.70,24.86,26.30,26.34,23.56,15.33388889,645.7380131,287.4758386,128.0034166,78.39658092,-8.411408593,280.5204238,616.8419586,1813.248367,3128.262326,3755.211573,3096.891972,1836.813605
NLA06608-1425,33.31,18.45,13.84,15.03,19.97,32.05,46.24,75.42,92.26,110.36,93.06,58.41,50.70,43.64,596.48,278.03,213.84,155.79,186.56,65.68,43.7,36.33,49.49,18.94,45.81,144.5241667,1734.29,69.48,80.95,78.23,79.31,80.04,72.61,65.26,57.04,59.02,58.57,60.36,65.52,68.87,12.05,7.80,5.61,4.30,7.17,9.56,11.02,14.84,16.69,20.96,19.36,16.48,12.15305556,401.5293787,143.8717808,77.57304946,64.6318423,143.102538,306.4765163,509.4602307,1119.441822,1540.086719,2312.878116,1801.678636,962.6265958
NLA06608-1426,38.66,23.87,18.53,19.83,25.13,36.48,45.00,63.30,76.42,86.33,74.27,54.29,46.84,20.65,452.63,355.5,170.54,255.77,150.54,82.75,50.94,29.38,28.54,39.75,46.68,140.3058333,1683.67,67.17,79.15,71.89,74.52,75.19,71.02,64.53,63.13,63.62,68.83,63.89,68.89,69.32,13.01,10.67,9.15,6.86,8.93,10.99,10.82,12.53,14.62,17.54,17.30,15.32,12.31166667,502.9113595,254.7336904,169.6473033,136.0804356,224.3113778,401.0407796,486.9332282,792.9376994,1117.446711,1514.026889,1284.538524,831.5953038
NLA06608-1432,51.95,28.91,19.73,18.20,24.11,41.76,65.84,100.02,133.30,161.61,144.56,87.27,73.10,123.99,69.56,99.13,69.16,24.44,111.06,64.36,204.97,255.4,147.75,74.11,33.6,106.4608333,1277.53,49.88,54.47,60.89,63.46,56.47,54.01,58.54,70.57,71.25,67.75,59.52,62.42,60.77,19.00,13.42,7.61,3.89,6.88,17.10,15.68,22.39,25.52,27.52,30.02,26.00,17.91805556,986.8876424,388.0355558,150.1757484,70.78326079,165.7720418,713.9683232,1032.29338,2239.16477,3401.876482,4447.104983,4339.106977,2269.26399
NLA06608-1434,31.76,15.01,8.96,8.01,9.73,19.58,37.80,68.84,100.66,120.75,96.80,54.55,47.70,155.98,46.96,90.26,49.12,33.76,64.96,74.11,59.94,70.22,41.95,89.41,92.81,72.45666667,869.48,62.48,70.07,76.79,71.09,65.85,53.51,53.96,42.55,47.30,51.50,51.19,52.94,58.27,9.23,5.14,1.04,-2.88,-7.31,3.57,6.78,17.94,23.47,23.08,23.75,20.34,10.345,293.1205251,77.07571929,9.291553662,-23.07201955,-71.1354989,69.82616343,256.3070113,1234.792904,2362.449362,2787.347125,2299.302619,1109.407975
NLA06608-1435,34.41,16.82,9.67,8.04,11.38,22.25,39.42,75.01,108.62,130.84,106.39,61.25,52.01,125.26,69.76,75.5,32.06,62.68,87.1,107.42,42.59,90.69,109.54,317.41,26.56,95.5475,1146.57,60.73,64.12,71.66,67.20,63.08,63.92,54.85,49.10,56.42,58.47,65.40,54.46,60.78,10.02,6.66,0.75,-1.85,-8.05,6.05,8.90,18.48,22.49,23.56,24.34,20.70,11.00694444,344.9449178,112.046049,7.288463539,-14.84986973,-91.5499844,134.6412073,351.0064023,1386.259145,2443.246111,3083.106884,2589.773063,1268.00627
NLA06608-1436,59.49,33.73,23.28,22.74,29.61,47.41,73.56,110.47,137.54,167.12,141.82,92.38,78.26,63.2,11.76,19.3,50.7,11.01,168.39,52.22,153.82,229.11,69.37,56.47,51.97,78.11,937.32,46.33,42.05,46.31,61.50,47.01,49.37,54.02,66.71,61.04,62.36,55.30,56.87,54.07,21.32,16.39,10.62,6.02,10.72,18.06,17.87,22.54,26.50,27.01,29.16,26.71,19.41027778,1268.427759,552.7989862,247.2639307,136.8082362,317.2710212,856.1525406,1314.849908,2490.080579,3644.470238,4514.014918,4136.076627,2467.650898
NLA06608-1439,30.73,14.38,8.92,8.88,11.59,23.74,38.95,64.80,93.30,112.55,92.36,57.29,46.46,69.55,7.18,7.63,8.01,11.75,2.2,3.91,15,0.06,7.65,14.55,37.47,15.41333333,184.96,56.30,48.43,59.04,50.83,50.08,37.27,35.74,31.32,20.81,26.15,31.50,34.81,40.19,9.26,3.89,-3.86,-9.91,0.34,7.79,11.14,16.23,22.31,26.39,24.41,18.20,10.51416667,284.4383627,55.89546314,-34.46760956,-88.03297251,3.90256526,184.9112144,433.8557107,1051.40857,2081.753203,2969.710884,2254.411327,1042.636777
NLA06608-1445,32.20,15.61,10.75,11.48,15.39,25.17,39.61,62.87,85.76,109.75,94.66,54.21,46.46,8.31,35.87,21.89,7.29,68.62,19.72,27.21,7.91,25.43,1.52,5.5,21.75,20.91833333,251.02,40.74,62.75,71.30,63.93,62.91,45.61,46.94,32.93,27.65,23.78,26.81,32.94,44.86,11.48,5.76,0.10,-1.10,4.09,9.23,9.74,16.33,20.08,26.58,23.31,17.72,11.94444444,369.7749085,89.95287908,1.075369,-12.6688926,62.94977487,232.3741551,385.929575,1026.604605,1722.071422,2917.635939,2206.560078,960.6524285
NLA06608-1446,24.99,13.57,10.51,10.58,13.46,20.87,29.22,43.85,59.99,76.65,65.85,42.41,34.33,85.04,478.88,302.29,198.4,277.78,126.3,139.5,66.59,65.09,13.5,30.93,50.45,152.8958333,1834.75,50.76,77.11,69.12,62.31,65.70,64.24,68.64,51.98,53.06,50.08,50.28,53.94,59.77,6.75,1.52,-0.26,-1.45,1.14,4.80,4.67,9.27,11.68,18.08,15.30,11.30,6.899444444,168.6651053,20.67242394,-2.766536287,-15.3373634,15.30231589,100.2387555,136.3819007,406.465259,700.5302436,1385.792441,1007.731371,479.1228347
NLA06608-1447,31.77,13.27,7.00,6.26,9.74,19.58,42.77,82.87,121.15,136.51,109.53,61.75,53.52,23.88,27.69,45.21,20.89,30.67,76.28,53.51,81.77,51.28,59.73,177.07,135.99,65.33083333,783.97,55.41,64.38,71.70,68.60,64.83,63.99,45.47,50.22,52.16,52.61,60.53,58.29,59.02,9.41,3.83,-0.84,-5.61,-9.35,4.21,9.78,19.37,23.72,25.45,23.33,19.54,10.23694444,298.9181729,50.80678457,-5.858705707,-35.10615422,-90.9986569,82.42602809,418.1327426,1605.152192,2874.063092,3473.818619,2555.344232,1206.522468
NLA06608-1450,30.14,15.43,9.34,8.30,10.53,19.62,37.41,71.77,104.40,118.00,95.29,54.31,47.88,140.1,66.43,84.18,46.14,26.3,85.32,104.62,53.7,63.98,72.71,111.84,33.16,74.04,888.48,67.86,70.69,80.11,75.58,68.99,60.86,56.40,48.70,53.34,56.24,59.94,59.84,63.21,8.74,5.60,1.30,-2.85,-7.27,3.87,7.29,17.23,22.25,22.44,22.76,18.83,10.01527778,263.3419958,86.4061576,12.14313958,-23.68360056,-76.61943897,75.99850291,272.575466,1236.624117,2322.820123,2648.015594,2168.712911,1022.882121
NLA06608-1454,27.92,11.55,6.06,5.10,8.01,17.28,38.01,78.69,108.41,130.02,103.77,54.67,49.12,25.29,8.67,28.98,4.59,36.46,55.95,88.35,86.12,86.45,27.05,60.66,101.04,50.80083333,609.61,56.59,59.97,69.79,70.45,69.35,70.29,55.57,52.62,57.43,58.70,64.83,58.86,62.04,8.25,2.31,-2.33,-7.79,-11.59,1.91,7.16,18.12,22.66,24.79,21.82,18.48,8.648611111,230.2669892,26.64678172,-14.08832567,-39.74192595,-92.89328408,32.93969155,272.0292298,1425.850406,2456.618186,3223.226044,2264.545104,1010.431969
NLA06608-1455,20.04,10.75,7.61,8.03,9.74,15.40,23.54,36.56,55.81,71.72,55.62,34.78,29.13,210.9,104.45,52.52,51.63,112.85,68.36,65.83,62.01,20.57,56.97,71.09,152.52,85.80833333,1029.7,54.54,43.16,52.36,43.57,54.81,46.54,35.57,37.50,22.68,28.61,36.71,39.07,41.26,2.33,-0.41,-4.15,-6.63,-4.05,0.42,2.93,6.68,13.44,16.98,15.07,9.84,4.371666667,46.77092,-4.40573003,-31.57186163,-53.25764365,-39.40811451,6.46966908,68.88412801,244.3320469,750.2266588,1218.03108,838.3756798,342.1144172
NLA06608-1460,36.91,17.20,10.00,9.37,13.06,26.85,47.05,83.48,120.36,145.21,118.85,69.08,58.12,60,52.92,38.83,18.65,48.38,61.49,117.98,166.78,74.58,54.45,298.04,47.27,86.61416667,1039.37,57.16,60.82,67.16,73.97,67.76,64.24,56.72,61.16,62.72,59.26,64.09,56.88,62.66,11.77,7.40,2.74,-2.72,-5.60,9.46,10.83,20.17,23.21,25.78,26.94,20.90,12.57333333,434.3654763,127.2777874,27.42644208,-25.50486281,-73.1574536,254.1346938,509.7481242,1684.066861,2793.195244,3742.976151,3201.2965,1443.962906
NLA06608-1461,31.17,18.00,12.85,13.52,16.20,23.82,36.03,55.55,79.39,96.02,79.71,53.50,42.98,3.82,8.23,31.37,12.68,64.41,13.8,11.46,0.15,4.53,16.07,19.72,8.73,16.2475,194.97,32.42,36.83,39.16,37.59,44.68,33.60,31.79,25.72,22.14,28.73,25.85,33.25,32.65,10.24,6.65,2.32,-0.57,3.24,8.43,10.26,14.59,19.99,22.97,22.10,15.63,11.32055556,319.2542466,119.6592222,29.78022643,-7.74981088,52.47987084,200.7720834,369.5087965,810.629152,1586.952547,2206.001399,1761.834088,836.0406213
NLA06608-1462,29.57,12.12,7.14,7.27,10.83,22.11,40.64,74.70,109.78,139.86,111.26,58.29,51.96,27.55,2.55,2.51,1.37,11.47,32.05,35,125.61,48.65,5.63,10.84,14.13,26.44666667,317.36,51.90,47.82,50.00,53.66,59.94,48.23,47.66,52.40,45.28,30.35,31.93,36.26,46.29,8.22,3.36,-0.76,-2.33,-4.34,8.12,9.25,16.47,22.36,29.64,25.42,18.65,11.17111111,243.0278182,40.68319944,-5.403516021,-16.96119483,-47.04406795,179.4977133,375.8189864,1230.267232,2455.033763,4145.77283,2827.788692,1087.29948
NLA06608-1465,34.67,18.26,11.29,10.58,13.05,23.72,41.59,73.85,100.12,120.70,98.79,61.04,50.64,141.5,133.95,60.84,61.35,76.78,94.99,127.94,32.72,139.42,106.34,155.86,30.74,96.86916667,1162.43,61.03,67.93,60.39,66.17,57.67,52.39,53.89,47.79,57.42,61.01,65.22,60.60,59.29,11.80,8.75,4.79,0.58,-4.91,3.84,8.67,17.76,22.37,22.72,23.34,20.53,11.68694444,409.2367694,159.8737686,54.02039097,6.098766117,-64.02134272,91.0018583,360.429836,1311.391982,2239.975177,2742.71315,2305.697192,1253.386966
NLA06608-1469,55.60,35.36,24.27,23.76,29.32,47.34,69.60,105.10,139.64,159.38,134.56,92.61,76.38,55.75,71.65,118.7,91.54,72.33,61.88,61.71,25.25,136.13,124.31,58.02,52.13,77.45,929.4,54.20,54.49,56.15,54.36,45.55,46.64,43.04,48.71,58.48,59.66,54.37,57.14,52.73,19.61,15.01,13.10,11.46,10.11,17.89,19.19,23.94,27.58,28.23,31.68,26.87,20.38944444,1090.408072,530.8904886,317.9406025,272.2094606,296.4578856,847.0802234,1335.421394,2516.126558,3851.328015,4498.647864,4263.28462,2488.393619
NLA06608-1473,27.53,13.34,8.77,9.56,13.65,24.98,41.07,67.28,93.41,118.78,93.77,51.71,46.99,44.31,200.67,60.05,40.74,79.78,51.29,16.91,34.99,25.76,11.17,23.21,17.39,50.5225,606.27,52.14,70.60,75.60,75.01,73.49,61.20,49.15,47.39,49.03,35.49,34.33,41.74,55.43,9.79,3.01,-0.93,-2.78,1.68,6.49,9.02,14.14,17.44,25.17,21.11,16.29,10.035,269.4833777,40.12241823,-8.188953827,-26.58429627,22.92751776,162.0478893,370.5466122,951.5626888,1628.794744,2989.670954,1979.525062,842.1937125
NLA06608-1476,34.89,17.46,13.09,13.01,16.90,26.89,41.30,72.89,104.79,126.48,104.04,64.76,53.04,64.04,15.96,74.01,28.36,14.3,41.91,68.42,90.71,9.52,32.6,54.36,21.16,42.94583333,515.35,43.36,38.00,50.61,51.24,52.07,42.57,47.86,43.99,34.36,35.18,41.19,37.08,43.13,13.06,8.54,3.04,-0.98,3.42,10.31,10.68,17.96,23.60,27.66,26.53,21.30,13.76138889,455.6393304,149.1928964,39.80859936,-12.75381506,57.8629841,277.3187781,441.2119235,1309.365725,2472.68007,3498.47829,2760.567269,1379.468642
NLA06608-1481,28.85,14.34,11.39,12.07,14.83,20.96,28.59,47.62,64.47,82.73,72.18,47.58,37.14,8.04,103.32,122.25,23.52,248.32,35.65,67.48,21.64,10.68,17.04,2.39,23.07,56.95,683.4,38.36,61.57,63.24,47.62,58.42,52.38,47.63,31.00,26.55,26.53,25.12,31.04,42.45,9.54,3.71,0.48,0.37,2.34,4.96,6.03,11.28,15.51,20.64,19.72,14.24,9.068055556,275.2667212,53.17132899,5.505635983,4.425316867,34.70339808,104.0526204,172.3278145,537.1127551,1000.159415,1707.333694,1423.147797,677.7593312
NLA06608-1482,63.60,41.15,30.37,29.60,35.96,53.73,73.17,109.30,135.73,155.22,132.20,98.07,79.84,67.68,63.08,110.31,93.97,84.75,28.86,15.24,5.29,129.63,160.01,129.23,86.18,81.18583333,974.23,54.82,58.89,57.12,56.02,48.39,49.91,47.88,47.46,59.19,62.12,64.26,64.07,55.85,22.08,16.33,15.59,14.00,12.66,19.32,20.20,25.41,28.28,29.53,30.52,27.45,21.78027778,1404.362255,671.770545,473.3625621,414.2743198,455.3331213,1038.060799,1478.232382,2777.692327,3837.898088,4584.11084,4034.318287,2691.617118
NLA06608-1483,19.94,10.59,7.45,7.89,9.65,15.39,23.69,36.96,53.17,68.34,56.09,34.86,28.67,84.46,60.44,99.04,53.92,85.4,76.08,103.4,64.95,17.01,48.97,68.4,71.85,69.49333333,833.92,49.85,44.10,46.42,44.68,42.27,43.02,44.11,43.49,30.68,34.33,39.68,35.09,41.48,3.72,-0.67,-4.22,-6.04,-3.50,1.94,3.84,7.71,13.35,16.86,16.04,11.51,5.045555556,74.11424698,-7.063070667,-31.45880995,-47.64402676,-33.74730033,29.89869832,90.87517924,285.0873531,709.8596034,1152.507434,899.7438783,401.1313637
NLA06608-1484,48.59,25.22,17.12,15.83,21.12,36.85,62.21,89.27,126.90,153.71,128.72,82.20,67.31,173.75,200.53,128.82,152.49,73.8,28.99,93.27,107.68,87.73,104.55,28.47,120.22,108.3583333,1300.3,58.77,57.09,59.37,61.19,55.02,51.55,50.66,61.30,64.78,65.60,51.24,61.44,58.17,16.90,12.76,7.99,4.64,5.65,16.93,15.41,22.84,26.05,26.97,31.23,25.05,17.7025,821.2515961,321.827297,136.7733873,73.37625152,119.4087908,623.9593989,958.9024316,2038.529323,3306.050499,4145.984752,4020.198812,2058.787384
NLA06608-1487,34.41,17.88,10.94,9.68,12.10,23.68,41.93,79.85,115.64,130.77,106.43,65.17,54.04,119.84,64.33,92.89,98.92,16.36,77.67,70.33,82.09,60.64,54.65,159.17,30.49,77.28166667,927.38,58.80,64.47,65.53,70.35,62.90,55.10,52.09,47.88,50.87,51.60,60.20,55.70,57.96,11.29,7.20,3.66,-0.55,-5.92,5.87,9.77,18.96,23.50,23.62,24.33,20.88,11.885,388.5556033,128.7260136,40.04504454,-5.322317495,-71.5911105,138.9043157,409.8385957,1514.01398,2717.991746,3088.68111,2589.384725,1360.773466
NLA06608-1488,55.23,27.12,18.49,18.15,24.07,41.75,65.91,106.60,151.22,172.37,144.75,92.88,76.54,114.53,17.47,64.3,29.81,11.28,104.94,50.94,130.86,139.09,32.31,92.64,64.76,71.0775,852.93,48.54,49.33,57.92,65.08,55.12,52.59,56.07,66.08,60.98,56.52,50.87,53.57,56.06,18.91,12.89,6.68,3.32,6.55,16.43,15.40,22.35,26.19,28.81,30.66,26.64,17.9025,1044.582019,349.4858974,123.5449121,60.25670188,157.7651564,685.8578167,1014.991146,2382.503742,3959.900597,4966.06008,4437.429567,2474.710785
NLA06608-1489,33.36,18.53,13.93,15.11,20.02,32.06,46.17,70.67,91.91,103.36,87.26,54.86,48.94,42.95,402.07,174.8,155.95,112,142.86,55.65,43.44,43.43,38.6,21.75,34.91,105.7008333,1268.41,70.38,78.79,78.52,75.57,78.58,71.84,65.00,57.79,58.94,59.03,61.14,65.67,68.44,11.20,7.70,5.44,4.10,7.12,9.63,10.65,14.05,16.48,20.63,18.73,15.55,11.77388889,373.763254,142.6403607,75.7604048,62.01918334,142.544714,308.7138598,491.5595065,992.6699829,1514.916574,2132.418506,1634.728028,853.3194176
NLA06608-1492,37.25,19.95,13.27,11.63,15.02,28.63,46.59,81.93,117.57,133.54,110.09,68.80,57.02,124.36,54.91,106.24,126.1,74.53,79.21,110.66,39.17,75.36,104.89,27.55,50.11,81.09083333,973.09,59.88,63.77,61.40,66.48,64.14,56.57,53.68,49.28,52.56,55.42,50.93,47.04,56.76,12.83,8.54,5.19,2.50,-4.93,10.52,11.95,21.36,24.39,24.32,28.13,23.74,14.04444444,477.9781288,170.3173843,68.82147544,29.11189417,-74.09314133,301.3028593,556.5533628,1749.999873,2867.623031,3248.111907,3096.372478,1633.122758
NLA06608-1496,59.06,31.11,21.32,20.89,27.49,44.48,69.72,105.45,140.22,170.22,152.71,98.60,78.44,80.61,50.16,84.1,64.41,12.51,155.09,53.79,213.1,258.26,118.65,27.74,65.15,98.63083333,1183.57,51.90,54.38,60.14,65.02,56.70,54.05,61.92,69.25,69.71,67.18,58.30,62.11,60.89,20.49,14.96,9.33,5.75,8.77,18.38,16.46,23.04,26.03,27.62,30.02,26.69,18.96055556,1209.958431,465.4398434,198.8452795,120.023225,241.0753903,817.3564795,1147.402641,2429.520538,3650.29273,4700.843272,4584.93589,2631.62642
NLA06608-1499,34.60,18.16,11.19,9.27,12.22,23.71,41.69,78.93,113.97,129.09,105.47,65.01,53.61,117.8,56.4,98.8,109.67,28.69,75.01,95.67,34.1,67.64,87.13,231.32,52.5,87.89416667,1054.73,59.35,65.68,68.61,71.69,68.43,56.51,53.91,47.22,51.60,53.17,62.71,54.79,59.47,11.12,7.10,3.26,-0.38,-7.36,7.57,9.88,20.01,23.81,23.87,25.03,21.36,12.10527778,384.7248783,128.9762746,36.47897294,-3.524037806,-89.96530975,179.3851383,411.7281194,1579.107594,2714.010363,3080.895016,2639.937628,1388.791889
NLA06608-1504,45.36,24.77,15.68,14.54,19.62,34.58,58.92,96.36,129.20,156.30,130.17,82.45,67.33,172.11,119.21,110.84,145.54,118.07,49.3,90.2,144.5,71.84,71.65,9.11,77.03,98.28333333,1179.4,60.44,63.02,66.35,66.65,56.52,54.07,50.18,53.29,57.92,60.96,52.96,56.67,58.25,15.44,10.49,6.70,3.67,2.52,15.48,15.41,23.65,26.86,27.25,31.26,25.32,17.00305556,700.5856121,259.7493222,105.1303542,53.330343,49.38315073,535.1307293,907.9778032,2278.534724,3470.811437,4258.616672,4068.990098,2087.330685
