"","COMID","X.x","SITE_ID","VISIT_NO","LONdd_use","LATdd_use","X.y","CatAreaSqKm","WsAreaSqKm","CatPctFull","WsPctFull","inStreamCat","BFICat","BFIWs","X.x","ElevWs","ElevCat","X.y","PctCarbResidWs","PctNonCarbResidWs","PctAlkIntruVolWs","PctSilicicWs","PctExtruVolWs","PctColluvSedWs","PctGlacTilClayWs","PctGlacTilLoamWs","PctGlacTilCrsWs","PctGlacLakeCrsWs","PctGlacLakeFineWs","PctHydricWs","PctEolCrsWs","PctEolFineWs","PctSalLakeWs","PctAlluvCoastWs","PctCoastCrsWs","PctWaterWs","PctCarbResidCat","PctNonCarbResidCat","PctAlkIntruVolCat","PctSilicicCat","PctExtruVolCat","PctColluvSedCat","PctGlacTilClayCat","PctGlacTilLoamCat","PctGlacTilCrsCat","PctGlacLakeCrsCat","PctGlacLakeFineCat","PctHydricCat","PctEolCrsCat","PctEolFineCat","PctSalLakeCat","PctAlluvCoastCat","PctCoastCrsCat","PctWaterCat","X.x","OmWs","PermWs","RckdepWs","WtDepWs","OmCat","PermCat","RckdepCat","WtDepCat","X.y","AvgWetIndxWs","AvgWetIndxCat","X.x","CanalDensWs","CanalDensCat","X.y","DamDensWs","DamNIDStorWs","DamNrmStorWs","DamDensCat","DamNIDStorCat","DamNrmStorCat","X.x","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","NABD_DensCat","NABD_NIDStorCat","NABD_NrmStorCat","X.y","RdDensWs","RdDensCat","X","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","Precip8110Cat","Tmax8110Cat","Tmean8110Cat","Tmin8110Cat","PctNoDataCat_2002","PctIrrigated.AgLandCat_2002","PctNoDataCat_2007","PctIrrigated.AgLandCat_2007","PctNoDataCat_2012","PctIrrigated.AgLandCat_2012","PctNoDataWs_2002","PctIrrigated.AgLandWs_2002","PctNoDataWs_2007","PctIrrigated.AgLandWs_2007","PctNoDataWs_2012","PctIrrigated.AgLandWs_2012"
"668",16793645,943,"NLA06608-2593",1,-81.70722,28.09205,228113,15.2514,18.2394,100,100,0,53.8818600259648,53.618178229547,228113,41.9867911773,41.7926006137,228113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,228113,13.3612202704036,28.1848702259943,121.955343925787,79.1676092963584,14.9511176678862,27.0903918328809,118.017594122507,68.0069084149652,228113,840.710796407777,823.4773397852,228113,0.0427645646238,0.049175813368,228113,0,0,0,0,0,0,228113,0,0,0,0,0,0,228113,3.71822007034935,3.81250760633778,228113,1280.70200195,28.6345646215,22.7163018515,16.7924250831,1280.50090392,28.6360429707,22.7156184638,16.7896791969,89.43704,10.56296,87.89685,12.10315,91.17196,8.828042,90.0227,9.977302,88.62627,11.37373,92.24317,7.756834
"669",16794081,450,"NLA06608-0865",1,-81.9096937,28.0262635,227154,2.2977,2.2977,100,100,0,45.707794751273,45.707794751273,227154,44.1279905993,44.1279905993,227154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,227154,0.437912260086173,32.9628789659224,151.834524089307,146.343732863298,0.437912260086173,32.9628789659224,151.834524089307,146.343732863298,227154,582.790834312573,582.790834312573,227154,0,0,227154,0,0,0,0,0,0,227154,0,0,0,0,0,0,227154,9.63997270583627,9.63997270583627,227154,1311.62517357,28.6742075335,22.7347178775,16.7875922487,1311.62517357,28.6742075335,22.7347178775,16.7875922487,100,0,100,0,100,0,100,0,100,0,100,0
"670",16798939,834,"NLA06608-1825",1,-81.6512677,27.9401884,226611,7.0767,15.228,100,100,0,55.4456314383823,55.2468676122931,226611,38.4706920804,37.1033867481,226611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,226611,0.797050236406619,30.1347050827423,144.463007092199,65.689341607565,0.458649370469287,28.3813506295307,145.876779855017,30.0781724532621,226611,870.410047281324,854.653694518632,226611,0.0295508274232,0.0635889609564,226611,0,0,0,0,0,0,226611,0,0,0,0,0,0,226611,3.49846497940307,1.95812841814829,226611,1258.38285584,28.7610229176,22.7211592683,16.6756877378,1255.67339519,28.7708006341,22.7110946536,16.6451614723,84.17907,15.82093,87.32036,12.67964,91.65713,8.342872,89.62766,10.37234,93.85934,6.140662,96.12293,3.877069
"671",16905639,323,"NLA06608-0609",1,-82.2772918,28.0612687,362773,7.3746,149.805,100,100,1,40.7010007322431,40.5694202463202,362773,24.8256910183,14.8751440078,362773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,362773,0.60675271564714,31.2566426628358,145.281078766391,90.037226151542,0.52994562160135,31.5513135672734,143.548247325952,113.358652655282,362773,681.968056473415,1062.39968269465,362773,0.128967657955,0.00406801724839,362773,0,0,0,0,0,0,362773,0,0,0,0,0,0,362773,5.40786519229799,1.6828928566146,362773,1332.31352376,32.9944951275,22.4848789875,9.4363478483,1330.5615213,32.9753848033,22.2766125947,9.43483025253,87.53966,12.46034,99.63388,0.3661216,95.69197,4.30803,93.43767,6.562331,97.19916,2.800841,97.01832,2.981676
"672",16915600,93,"NLA06608-0161",1,-82.7211452,28.1024337,362781,33.5304,140.7456,100,100,1,30.6926401116599,31.9049391242071,362781,8.54160457592,4.42828403479,362781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.280642520974,47.5611315735625,9.15822590546347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.747691646983,12.4597380287739,37.7925703242431,362781,3.5278341316231,30.5568009821694,146.468108579778,43.1842112205417,1.50945869935072,30.8465594643353,148.258802733833,55.8699753677491,362781,853.763102363413,921.857257891346,362781,0.0991149989769,0.203993987546,362781,0,0,0,0,0,0,362781,0,0,0,0,0,0,362781,3.77792174971864,5.7902614559534,362781,1326.8117106,32.6150908606,22.4950013197,9.87993338187,1338.02151357,32.5889507577,22.6670599052,9.99668507161,100,0,100,0,100,0,96.79187,3.208129,98.0356,1.964395,99.40595,0.5940505
"673",16933868,602,"NLA06608-1185",1,-82.778673,27.8472898,362873,11.8755,38.3688,100,100,1,31.2990526714665,31.653124413586,362873,7.22135273973,6.47383327018,362873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5936385813473,68.4063614186527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04774535809018,93.9522546419098,0,362873,0.492388815962195,28.7303293153707,145.896226003834,56.7731489797526,0.511177759833891,29.6662257617729,145.257689289012,83.407310710988,362873,839.603466879339,880.428874573702,362873,0,0,362873,0,0,0,0,0,0,362873,0,0,0,0,0,0,362873,11.4862905252158,10.3674480300114,362873,1316.79378033,32.3945970112,22.9165680024,10.5314669758,1315.50367526,32.3912404311,22.9255187723,10.6255931315,100,0,100,0,100,0,100,0,100,0,100,0
"674",16952318,949,"NLA06608-2657",1,-81.83447,28.17019,228099,1.4121,1.4121,100,100,0,47.0924155513066,47.0924155513066,228099,45.7872402804,45.7872402804,228099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,228099,0.4,34.15,140.97,150.26,0.4,34.15,140.97,150.26,228099,753.743148502231,753.743148502231,228099,0.38240917782,0.38240917782,228099,0,0,0,0,0,0,228099,0,0,0,0,0,0,228099,5.57557596121096,5.57557596121096,228099,1278.51095544,28.6493584528,22.7197830657,16.7815488921,1278.51095544,28.6493584528,22.7197830657,16.7815488921,93.56278,6.437221,85.9146,14.0854,85.72339,14.27661,93.56278,6.437221,85.9146,14.0854,85.72339,14.27661
"675",17054708,904,"NLA06608-2185",1,-119.5264,38.66087,124826,9.1143,9.1143,100,100,0,71.1052631578947,71.1052631578947,124826,1578.75971561,1578.75971561,124826,0,42.6681149402587,0,2.49827194628222,0,0,0,0,0,0,0,0,0,0,0,54.8336131134591,0,0,0,42.6681149402587,0,2.49827194628222,0,0,0,0,0,0,0,0,0,0,0,54.8336131134591,0,0,124826,0.332453836279254,14.77191369606,123.744481090155,137.02,0.332453836279254,14.77191369606,123.744481090155,137.02,124826,742.105164411968,742.105164411968,124826,0.799842006517,0.799842006517,124826,0.109717696367,2030018.76173,2030018.76173,0.109717696367,2030018.76173,2030018.76173,124826,0,0,0,0,0,0,124826,0.45452735279451,0.45452735279451,124826,230.815932051,18.8931897066,10.0066733177,1.11446724358,230.815932051,18.8931897066,10.0066733177,1.11446724358,75.1654,24.8346,75.1654,24.8346,75.1654,24.8346,75.1654,24.8346,75.1654,24.8346,75.1654,24.8346
"676",17114573,367,"NLA06608-0693",1,-119.5111573,37.14922318,376431,7.6311,3784.3749,100,100,1,56.5277745017101,64.130428806089,376431,2339.68530821,458.582456658,376431,0,0,0,91.1152354382226,0.570577719453747,0,0,0,8.31418684232368,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376431,1.30176828832579,20.9946729329853,115.530735818056,175.255043691902,0.64,7.95,95.61,182.88,376431,323.009468327253,383.979360773676,376431,0.00362279117748,0,376431,0.00581337752769,210415.274322,199999.854486,0.393128120454,709593.269647,709269.992531,376431,0.00607762196076,214044.618708,199761.592183,0.131042706818,687287.148642,686963.871526,376431,0.495594036380751,1.22871404136101,376431,1078.48770019,23.5212561581,6.84894271918,-6.58213645928,653.804229301,35.7525296373,16.5539988455,0.544533560392,100,0,100,0,100,0,100,0,100,0,100,0
"677",17243772,471,"NLA06608-0904",1,-96.3316497,42.3071251,61854,29.511,29.511,100,100,0,42.7670631290027,42.7670631290027,61854,330.034902714,330.034902714,61854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,61854,0.824098505641964,9.42104788045136,152.4,105.588992985666,0.824098505641964,9.42104788045136,152.4,105.588992985666,61854,740.917566331198,740.917566331198,61854,0,0,61854,0,0,0,0,0,0,61854,0,0,0,0,0,0,61854,3.34194706965538,3.34194706965538,61854,720.334722406,15.5165125754,9.37849767521,3.23570020171,720.334722406,15.5165125754,9.37849767521,3.23570020171,94.57762,5.422385,97.94754,2.052455,98.71607,1.283928,94.57762,5.422385,97.94754,2.052455,98.71607,1.283928
"678",17259081,1001,"NLA06608-3608",1,-97.2361,41.97536,278939,2.7378,24.3792,100,100,1,52,52.722090962788,278939,512.541120053,485.251709402,278939,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,278939,0.829126550502067,4.51861783815712,152.4,182.88,0.85,3.29,152.4,182.88,278939,397.781083874779,398.611111111111,278939,0,0,278939,0.0820371464199,235826.043513,47458.6631227,0.365256775513,1739973.61385,418098.268683,278939,0.0820371464199,235826.043513,47458.6631227,0.365256775513,1739973.61385,418098.268683,278939,1.66228730434879,2.08522721774162,278939,739.443782262,30.8093505216,9.37870160761,-12.4389949726,747.866704053,30.8999996185,9.30007699162,-12.5162393782,100,0,100,0,100,0,98.7596,1.240402,98.96633,1.033668,98.78175,1.218252
"679",17283415,1004,"NLA06608-3656",1,-99.29106,42.41647,62795,18.3663,36.0936,100,100,0,75.2066447787524,75.411355475763,62795,725.866412079,721.793628657,62795,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,62795,0.476642479553162,30.9463966187911,148.261669658887,118.982647616198,0.489898074190229,31.8103498799432,152.4,122.307134806684,62795,650.216861160981,653.08546087127,62795,0,0,62795,0,0,0,0,0,0,62795,0,0,0,0,0,0,62795,0.510058114928685,0.303791959343363,62795,623.008938358,15.8024926461,8.99948939403,2.19256187103,624.687712525,15.787415626,9.00302389141,2.21503431195,100,0,100,0,100,0,100,0,100,0,100,0
"680",17283615,343,"NLA06608-0648",1,-99.24832415,42.26770048,62834,0.3906,0.3906,100,100,0,75,75,62834,737.101889401,737.101889401,62834,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,62834,0.484608294930876,31.8546543778802,152.4,123.210599078341,0.484608294930876,31.8546543778802,152.4,123.210599078341,62834,634.958525345622,634.958525345622,62834,0,0,62834,0,0,0,0,0,0,62834,0,0,0,0,0,0,62834,0,0,62834,616.408183014,15.8055601406,8.91943366846,2.02499089318,616.408183014,15.8055601406,8.91943366846,2.02499089318,100,0,100,0,100,0,100,0,100,0,100,0
"681",17296632,969,"NLA06608-2824",1,-98.65979,41.76432,279030,22.0257,1276.9776,100,100,1,60.1601356597066,65.9015127595034,279030,688.891668363,643.154153557,279030,0,0,0,0,0,0,0,0,0,0,0,0,88.999650424565,1.51071561474532,0,9.48963396068968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6893719609365,0,0,26.3106280390635,0,0,279030,0.353339363979747,31.9424372799832,152.4,157.841485826099,0.348321824050995,32.336842234299,152.4,163.107431046459,279030,509.012383145953,455.919952600825,279030,0,0,279030,0.000783099092733,935.027082699,432.739806869,0.0454015082381,54209.7931053,25088.8298669,279030,0,0,0,0,0,0,279030,0.362906542579839,0.439301459821027,279030,646.669620513,30.860876506,8.94506203491,-12.8141660765,668.874279553,31.1774080052,9.15389581269,-12.724557685,100,0,100,0,100,0,98.28757,1.712426,97.66898,2.33102,97.56094,2.439064
"682",17332477,980,"NLA06608-2972",1,-100.648,42.45261,63296,3.7602,14.8275,100,100,0,80,80,63296,921.969990288,922.200706079,63296,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,63296,0.438308952959029,29.8249389984825,142.326336874052,119.436328983308,0.48564384873145,31.8395404499761,152.4,123.611498324557,63296,627.101122913505,679.99712781235,63296,0,0,63296,0,0,0,0,0,0,63296,0,0,0,0,0,0,63296,0.163856612922003,0.288066436539014,63296,554.444684488,16.164085313,8.90673223363,1.64463480558,552.413110641,16.1643702734,8.89257402544,1.61690869541,100,0,100,0,100,0,100,0,100,0,100,0
"683",17373390,959,"NLA06608-2740",1,-98.90067,41.32199,279129,39.4263,104.8653,100,100,1,34.5651151642432,36.9583751727216,279129,681.568114181,668.597007099,279129,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4537706944051,0,0,0,15.5462293055949,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5994247494693,0,0,0,36.4005752505307,279129,0.243714470526474,3.3010530559436,152.4,182.88,0.25166686296449,3.30330829725192,152.4,182.88,279129,484.056738501678,662.746296254023,279129,0.00457730059419,0,279129,0,0,0,0,0,0,279129,0.00953604290456,1475925.49642,812790.007753,0.0253637800149,3925637.70782,2161842.93226,279129,1.32052703356592,1.09414521593581,279129,668.108961171,31.210768123,9.32240119785,-12.2131928079,672.507100221,31.2272014801,9.35450543938,-12.2154768449,98.05739,1.942612,96.80873,3.191271,95.73128,4.268724,94.38709,5.612915,91.61753,8.382468,92.13162,7.86838
"684",17392990,584,"NLA06608-1148",1,-101.8384538,42.1499431,63538,10.4166,26.3934,100,100,0,79.9022809745982,79.7267271363295,63538,1166.35087772,1154.17964144,63538,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,63538,0.439488508490759,29.5853508831753,141.325717793085,117.268945645502,0.398977017452912,25.9531562121998,124.340176257128,99.7821755659236,63538,611.449089545114,809.611975116641,63538,0,0,63538,0,0,0,0,0,0,63538,0,0,0,0,0,0,63538,0.375891945369297,0.523680246276136,63538,482.941359497,15.893189533,8.46031445093,1.02185870225,488.763528874,15.8967095035,8.47334967579,1.04628919421,100,0,100,0,100,0,100,0,100,0,100,0
"685",17393002,72,"NLA06608-0124",1,-101.8094915,42.1400191,63550,1.9674,1.9674,100,100,0,80,80,63550,1156.10830284,1156.10830284,63550,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,63550,0.49,31.81,152.4,122.3,0.49,31.81,152.4,122.3,63550,682.564958828911,682.564958828911,63550,0,0,63550,0,0,0,0,0,0,63550,0,0,0,0,0,0,63550,0.993675074387008,0.993675074387008,63550,494.284187786,15.8678164513,8.44082500384,1.01119969053,494.284187786,15.8678164513,8.44082500384,1.01119969053,100,0,100,0,100,0,100,0,100,0,100,0
"686",17397621,991,"NLA06608-3160",1,-96.83773,41.03542,279209,1.1412,20.3247,100,100,1,37.0165615141956,37.3929947305495,279209,434.07087898,408.235417981,279209,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,279209,1.8837749634681,1.58792011690209,152.4,127.067350662002,2.85029968454259,2.09463722397476,152.4,93.9049211356467,279209,385.002435460302,418.102523659306,279209,0,0,279209,0.147603654666,203671.339798,57957.7263133,0.876270592359,3424171.60883,972776.025237,279209,0.0984024364443,201304.479771,56683.2632216,0.876270592359,3424171.60883,972776.025237,279209,1.17184550669973,0.68697837294795,279209,737.478483532,31.4499665983,10.40051088,-10.9753663321,739.130808304,31.5,10.4766081349,-11,100,0,100,0,100,0,98.26861,1.731391,94.26117,5.73883,98.91069,1.089315
"687",17404931,196,"NLA06608-0344",1,-96.8765715,40.9644058,279219,27.7344,215.0091,100,100,1,36.4958138629284,36.5453978459516,279219,443.512612192,407.580758048,279219,0,3.23400265384116,0,0,0,0,0,0,0,0,0,0,0,96.7659973461588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,279219,1.5915580252099,1.5987607202095,152.4,134.50018978146,1.70516245344322,1.77854980584832,152.4,131.415256755686,279219,427.823661882218,674.594431464174,279219,0,0,279219,0.111623182461,755469.934603,159295.191748,0.0721126110534,5440905.25701,1156431.97473,279219,0.0837173868455,49411.6911331,9184.73441357,0,0,0,279219,1.43426490281667,1.58266983598455,279219,745.575223006,31.5124525902,10.4572311587,-10.9600185391,749.646799134,31.5928936565,10.5659352837,-10.955675454,100,0,100,0,100,0,98.7321,1.2679,95.79111,4.208892,99.44537,0.5546277
"688",17432752,14,"NLA06608-0016",1,-100.7757749,41.03740677,57308,26.3898,27.4563,100,100,0,60.1235932064661,60.1187924082997,57308,925.424846429,925.511768979,57308,0,0,0,0,0,0,0,0,0,0,0,0,57.9932474514046,42.0067525485954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0178705408908,41.9821294591092,0,0,0,0,57308,0.240855869144786,24.7460245189629,119.054538302685,140.483529353919,0.242486528886161,24.8599716936089,119.718354818907,141.271208307755,57308,796.882944897892,805.161687470159,57308,0,0,57308,0,0,0,0,0,0,57308,0,0,0,0,0,0,57308,1.14079708890091,1.00685647313962,57308,525.898591107,17.0283906434,9.50541671452,1.97857720112,525.913773048,17.0278485337,9.50502617332,1.97835914324,99.53618443,0.463815565,99.97271673,0.027283269,99.07236887,0.92763113,99.55420068,0.445799325,99.97377651,0.02622349,99.10840135,0.891598649
"689",17448259,466,"NLA06608-0891",1,-103.8250886,41.2273976,279326,4.6746,2984.5836,100,100,1,70.1033885252214,63.2811711824725,279326,1781.0529138,1475.9303427,279326,0,80.8647176108587,0,5.06006264994554,0,0,0,0,0,0,0,0,0,0,0,14.0752197391958,0,0,0,47.3238351944551,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6761648055449,0,0,279326,0.733496752116539,14.2688648697076,137.107702536468,182.507284471395,0.865939545629573,6.3479168271082,116.575535232961,182.88,279326,533.660858318728,711.50269541779,279326,0.00456345066025,0,279326,0.00335055114556,5164.80743243,2241.65123738,0.213922046806,2223884.27673,706640.020537,279326,0.00234538580189,3900.57234115,1294.81809121,0.213922046806,2223884.27673,706640.020537,279326,1.01675887713181,2.38897374907586,279326,406.90023728,29.1147223377,7.83449705721,-10.2235329049,417.851788462,30.820388422,8.65819537203,-10.5599347685,79.80362,20.19638,81.20909,18.79091,79.26454,20.73546,95.04515,4.954852,95.73699,4.263007,95.56668,4.433322
"690",17461640,399,"NLA06608-0764",1,-101.6522363,41.2144338,279393,12.1095,73750.3488,100,100,1,76.7935340022296,59.938278060049,279393,1893.89212213,981.590809365,279393,0.51131473428367,56.940141142763,0,14.8387100238365,0,0.235171633520464,0,0,1.17837327435121,0,0,0,9.98178140141894,6.65345314271924,0,9.13258934986895,0,0.528465297238025,0,0,0,0,0,20.0594574507618,0,0,0,0,0,0,23.240431066518,0,0,20.4533630620587,0,36.2467484206615,279393,0.593179121283584,11.0752591215215,122.180224831139,176.292377137801,0.473327313381493,18.265828959821,143.216852791878,157.709606814076,279393,478.647849506849,641.059234485321,279393,0.0708289531507,0,279393,0.00614234383119,126335.615256,108065.879259,0,0,0,279393,0.004447436593,84264.4155375,70433.1427357,0,0,0,279393,1.04313836878694,2.79172142419918,279393,416.924488139,28.2479972842,6.47616684505,-11.8368166145,479.287218374,32.1264728996,9.94532087967,-10.5986993944,99.18989,0.8101078,98.72166,1.278335,96.45485,3.545151,95.41981,4.580195,95.06498,4.935019,95.21137,4.788628
"691",17481797,874,"NLA06608-2027",1,-105.6303731,42.2397974,279422,1.5255,6.6987,100,100,1,52.8955752212389,53.0104796453043,279422,2445.1773559,2408.77271386,279422,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279422,1.16434233507994,10.6739338976219,71.7041112454655,182.664300685208,1.15153392330383,9.22434808259587,79.3851327433628,182.860466076696,279422,352.39527072417,391.281415929204,279422,0,0,279422,0.149282696643,121714.702853,97592.726947,0.655522779417,534467.571288,428544.346116,279422,0,0,0,0,0,0,279422,0.721228431386538,1.16100423786431,279422,581.786987107,25.5453449082,3.8880696131,-12.3515248172,561.633604373,25.5715636948,4.06038630325,-12.358642941,100,0,100,0,100,0,100,0,100,0,100,0
"692",17493677,635,"NLA06608-1259",1,-106.250251,41.3719689,279504,1.9071,2.3733,100,100,1,55,55,279504,3292.45430413,3290.50784804,279504,0,0,0,64.8084945013273,0,0,0,0,35.1915054986727,0,0,0,0,0,0,0,0,0,0,0,0,63.6149126946673,0,0,0,0,36.3850873053327,0,0,0,0,0,0,0,0,0,279504,3.96365187713311,12.2055821008722,115.835005688282,171.388797876375,3.93765455403492,12.1922793770647,115.865563945257,171.478952336008,279504,392.158892681077,403.000943841435,279504,0,0,279504,0,0,0,0,0,0,279504,0,0,0,0,0,0,279504,1.33630065957148,1.3062207818924,279504,1033.06254532,18.6759954054,-0.436138559287,-16.0329162455,1033.40508005,18.6822085693,-0.431412324568,-16.0349221758,100,0,100,0,100,0,100,0,100,0,100,0
"693",17494541,924,"NLA06608-2379",1,-105.7229,41.24777,60374,1.6641,1.6641,100,100,0,54.6035694970254,54.6035694970254,60374,2195.25306652,2195.25306652,60374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,60374,0.73,24.57,152.4,111.63,0.73,24.57,152.4,111.63,60374,811.760411032991,811.760411032991,60374,0.0180277627546,0.0180277627546,60374,0,0,0,0,0,0,60374,0,0,0,0,0,0,60374,2.91739963904813,2.91739963904813,60374,304.021650365,12.7832309461,5.44419712271,-1.89959678623,304.021650365,12.7832309461,5.44419712271,-1.89959678623,100,0,99.18875,0.8112493,99.18875,0.8112493,100,0,99.18875,0.8112493,99.18875,0.8112493
"694",17508452,957,"NLA06608-2715",1,-103.6142,41.99076,279584,65.934,99.5337,100,100,1,74.0489352989353,74.329487399745,279584,1326.37767924,1358.86173737,279584,0,66.8875968641777,0,0,0,0,0,0,0,0,0,0,0.208873979365783,32.9035291564566,0,0,0,0,0,94.9221949221949,0,0,0,0,0,0,0,0,0,0,0.315315315315315,4.76248976248976,0,0,0,0,279584,0.588044693768338,10.5415198095625,134.740896920153,182.88,0.72021878769179,12.3947201256979,132.295609831374,182.88,279584,498.774334722812,488.965233415233,279584,0.120260775998,0.0600600600601,279584,0.0100468484543,166060.660862,136318.452946,0.0151666818333,250684.502685,205785.785786,279584,0,0,0,0,0,0,279584,1.29331976405378,0.473231802918373,279584,374.039626601,30.8337435229,8.78152656204,-11.2354434421,382.076515534,30.6578923758,8.63601925478,-11.2386267909,96.66257,3.337428,96.48785,3.512149,96.56429,3.435708,82.44193,17.55807,84.83991,15.16009,80.62988,19.37012
"695",17508458,491,"NLA06608-0940",1,-103.5261925,41.95667791,58365,7.8723,7.8723,100,100,0,74,74,58365,1285.4180782,1285.4180782,58365,0,67.7146450211501,0,0,0,0,0,0,0,0,0,0,0,32.2853549788499,0,0,0,0,0,67.7146450211501,0,0,0,0,0,0,0,0,0,0,0,32.2853549788499,0,0,0,0,58365,0.662548302275066,14.7280781982394,135.681151251858,182.88,0.662548302275066,14.7280781982394,135.681151251858,182.88,58365,583.604092831828,583.604092831828,58365,0.522083762052,0.522083762052,58365,0,0,0,0,0,0,58365,0,0,0,0,0,0,58365,1.47036211520521,1.47036211520521,58365,388.929810993,17.096100333,9.12627718437,1.15130958955,388.929810993,17.096100333,9.12627718437,1.15130958955,94.67245913,5.327540871,99.95427004,0.045729965,94.27232194,5.727678061,94.67245913,5.327540871,99.95427004,0.045729965,94.27232194,5.727678061
"696",17510880,1003,"NLA06608-3644",1,-102.5219,41.78762,57741,9.5292,27.1512,100,100,0,76.6575368341519,76.303599840891,57741,1181.22591554,1177.92818285,57741,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,57741,0.415577101564572,31.3840857862636,146.731980906921,118.578367143994,0.419825273894975,29.0400226671704,136.250321118247,103.794165092558,57741,578.196864226995,593.805912353608,57741,0,0,57741,0,0,0,0,0,0,57741,0,0,0,0,0,0,57741,0.40048787868271,0.190986418148848,57741,443.194454733,16.7737670112,9.00397118191,1.22829268568,443.885016499,16.8156558875,9.04055275195,1.25851742082,100,0,100,0,100,0,100,0,100,0,100,0
