SITE_ID,VISIT_NO,UID,DATE_COL,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,BORD_LAKE,CAT_UNIQUE,CH0712_CAT,CH0712_USE,CH0712_WGT,COMID2007,COMID2012,COMIDS2007,ELEVATION,EPA_REG,EVALSTAT,HUC2,HUC8,LAKE_ORIGIN,LAKE_ORIGIN12,LAT_DD83,LON_DD83,EVAL_NAME,NARS_NAME,PERIM_KM,RCHCODE,EVALSTAT,STATUS,RT_NLA12,SITEID_07,SITETYPE,SIZE_CLASS,STATE,STRATUM,WGT_ALL,WGT_CAT,XCOORD,YCOORD,REF_NLA12_NUTR,RT_NLA12_BENT,RT_NLA12_ZOOP,TNT
NLA12_ND-166,NA,NA,NA,PLNLOW,NPL,22.8120731,No,NLA12NEW,NLA12_BASE,Include,14.22247897,4303975,4303975,4303975,631.01,Region_8,Nontarget-TooShallow,10,10060007,NA,NA,48.88026095,-104.0422874,Unnamed,NA,2.362263526,1.01E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(20,50]",ND,ND_NLA12NEW,14.22247897,ND_>4,-596229.121,1293524.174,NA,NA,NA,NonTarget
NLA12_ND-167,1,6853,6/28/2012,PLNLOW,NPL,43.28055482,No,NLA12NEW,NLA12_BASE,Include,14.22247897,14520261,14520261,14520261,553.3,Region_8,TargetSampleable,10,10130101,NATURAL,NATURAL,47.3986724,-100.8114446,Fisher Lake,NA,3.783848465,1.01E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(20,50]",ND,ND_NLA12NEW,14.22247897,ND_>4,-365242.096,1114240.19,NA,S,S,Target
NLA12_ND-168,NA,NA,NA,PLNLOW,TPL,2.5388551,No,NLA12NEW,NLA12_BASE,Exclude,246.063302,14161498,14161498,14161498,471.89,Region_8,Nontarget-TooShallow,9,9010004,NATURAL,NATURAL,48.28857059,-99.88669218,Unnamed,NA,0.678767295,9.01E+12,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(1,4]",ND,ND_NLA12NEW,246.063302,"ND_(1,4]",-291072.3074,1209133.564,NA,NA,NA,NonTarget
NLA12_ND-169,NA,NA,NA,PLNLOW,NPL,15.74771209,No,NLA12NEW,NLA12_BASE,Include,23.47027919,14682654,14682654,14682654,547.52,Region_8,Inaccessible-Barrier/Safety,10,10130103,NATURAL,NATURAL,46.97840983,-99.45461101,Unnamed,NA,1.729473608,1.01E+13,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(10,20]",ND,ND_NLA12NEW,23.47027919,ND_>4,-263986.7862,1063313.925,NA,NA,NA,Target_Presumed
NLA12_ND-170,NA,NA,NA,PLNLOW,NPL,1.600898263,No,NLA12NEW,NLA12_BASE,Exclude,146.2371257,14044061,14044061,14044061,744.15,Region_8,Inaccessible-Barrier/Safety,9,9010001,NATURAL,NATURAL,48.71620551,-102.7328757,Unnamed,NA,0.472879506,9.01E+12,Inaccessible-Barrier/Safety,Target_Inacc,NA,NA,PROB,"(1,4]",ND,ND_NLA12NEW,146.2371257,"ND_(1,4]",-500608.5297,1267987.275,NA,NA,NA,Target_Presumed
NLA12_ND-171,NA,NA,NA,PLNLOW,NPL,6.661310831,No,NLA12NEW,NLA12_BASE,Include,50.62373399,21535014,21535014,21535014,658.39,Region_8,Nontarget-Ephemeral,10,10110101,NA,NA,48.32740545,-101.9274743,Unnamed,NA,0.987475732,1.01E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",ND,ND_NLA12NEW,50.62373399,ND_>4,-443474.6953,1221292.876,NA,NA,NA,NonTarget
NLA12_ND-172,1,7526,7/30/2012,PLNLOW,NPL,194.205161,No,NLA12NEW,NLA12_BASE,Include,14.22247897,11496272,11496272,11496272,563.54,Region_8,TargetSampleable,10,10160002,NATURAL,NATURAL,47.20188944,-99.35239064,Meander Lake,Meander Lake,14.57879756,1.02E+13,TargetSampleable,Target_Sampled,S,NA,PROB,>50,ND,ND_NLA12NEW,14.22247897,ND_>4,-255306.8855,1087741.625,NA,S,S,Target
NLA12_ND-173,1,6717,6/21/2012,PLNLOW,NPL,69.8099082,No,NLA12NEW,NLA12_BASE,Include,15.3598521,14665815,14665815,14665815,581.73,Region_8,TargetSampleable,10,10130104,NATURAL,NATURAL,46.40002555,-99.28218473,Unnamed,NA,5.175598519,1.01E+13,TargetSampleable,Target_Sampled,S,NA,PROB,>50,ND,ND_NLA12NEW,15.3598521,ND_>4,-253028.3107,998818.741,NA,S,S,Target
NLA12_ND-174,NA,NA,NA,PLNLOW,NPL,6.128301617,No,NLA12NEW,NLA12_BASE,Include,50.62373399,21531984,21531984,21531984,675.52,Region_8,Nontarget-Ephemeral,10,10110101,NA,NA,48.43963361,-102.0803908,Unnamed,NA,0.944132152,1.01E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",ND,ND_NLA12NEW,50.62373399,ND_>4,-454109.8646,1234348.141,NA,NA,NA,NonTarget
NLA12_ND-175,NA,NA,NA,PLNLOW,NPL,19.33434765,No,NLA12NEW,NLA12_BASE,Include,23.47027919,21535994,21535994,21535994,630.44,Region_8,Nontarget-TooShallow,10,10110101,NA,NA,48.08017124,-101.646015,Unnamed,NA,2.18911906,1.01E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(10,20]",ND,ND_NLA12NEW,23.47027919,ND_>4,-424059.7719,1192816.017,NA,NA,NA,NonTarget
NLA12_ND-176,NA,NA,NA,PLNLOW,TPL,30.39029115,No,NLA12NEW,NLA12_BASE,Include,67.92349821,12568120,12568120,12568120,480.06,Region_8,Nontarget-Ephemeral,10,10160001,NA,NA,47.69370107,-99.61272999,Unnamed,NA,6.108384128,1.02E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(20,50]",ND,ND_NLA12NEW,67.92349821,ND_>4,-273058.9247,1142770.696,NA,NA,NA,NonTarget
NLA12_ND-177,NA,NA,NA,PLNLOW,NPL,22.31789833,No,NLA12NEW,NLA12_BASE,Include,14.22247897,14745912,14745912,14745912,612.42,Region_8,AccessDenied,10,10130106,NATURAL,NATURAL,46.11507087,-99.21011988,Unnamed,NA,2.404582001,1.01E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(20,50]",ND,ND_NLA12NEW,14.22247897,ND_>4,-248542.2399,967042.1691,NA,NA,NA,Target_Presumed
NLA12_ND-178,1,6594,6/14/2012,PLNLOW,TPL,38.29298202,No,NLA12NEW,NLA12_BASE,Include,67.92349821,14411847,14411847,14411847,650.57,Region_8,TargetSampleable,9,9020313,NATURAL,NATURAL,48.95477319,-99.83321117,Gravel Lake,Gravel Lake,3.579561189,9.02E+12,TargetSampleable,Target_Sampled,R,NA,PROB,"(20,50]",ND,ND_NLA12NEW,67.92349821,ND_>4,-284114.0539,1282198.542,R,R,R,Target
NLA12_ND-179,NA,NA,NA,PLNLOW,NPL,4.75626438,No,NLA12NEW,NLA12_BASE,Include,50.62373399,14277150,14277150,14277150,600.85,Region_8,Nontarget-Ephemeral,9,9020202,NA,NA,47.6535541,-100.506865,Unnamed,NA,0.876751977,9.02E+12,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",ND,ND_NLA12NEW,50.62373399,ND_>4,-340804.3071,1141230.06,NA,NA,NA,NonTarget
NLA12_ND-180,NA,NA,NA,PLNLOW,TPL,1.844476928,No,NLA12NEW,NLA12_BASE,Exclude,246.063302,12568128,12568128,12568128,465.21,Region_8,Nontarget-Ephemeral,10,10160001,NA,NA,47.69067129,-99.0298525,Unnamed,NA,0.528669514,1.02E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(1,4]",ND,ND_NLA12NEW,246.063302,"ND_(1,4]",-229030.6521,1140896.65,NA,NA,NA,NonTarget
NLA12_ND-181,NA,NA,NA,PLNLOW,NPL,1.293910085,No,NLA12NEW,NLA12_BASE,Exclude,146.2371257,11440161,11440161,11440161,591.34,Region_8,Nontarget-Ephemeral,10,10160004,NA,NA,46.10968463,-98.85016752,Unnamed,NA,0.442520131,1.02E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(1,4]",ND,ND_NLA12NEW,146.2371257,"ND_(1,4]",-220699.8796,965556.1623,NA,NA,NA,NonTarget
NLA12_ND-182,NA,NA,NA,PLNLOW,NPL,5.170337848,No,NLA12NEW,NLA12_BASE,Include,50.62373399,14180428,14180428,14180428,712.83,Region_8,Nontarget-Ephemeral,9,9010002,NA,NA,48.68481727,-102.4411519,Unnamed,NA,1.012859185,9.01E+12,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",ND,ND_NLA12NEW,50.62373399,ND_>4,-479185.7891,1263039.853,NA,NA,NA,NonTarget
NLA12_ND-183,NA,NA,NA,PLNLOW,NPL,2.511342264,No,NLA12NEW,NLA12_BASE,Exclude,146.2371257,16222165,16222165,16222165,686.46,Region_8,Nontarget-Ephemeral,10,10130203,NA,NA,46.75995544,-101.9269097,Unnamed,NA,0.773049521,1.01E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(1,4]",ND,ND_NLA12NEW,146.2371257,"ND_(1,4]",-454222.875,1048499.831,NA,NA,NA,NonTarget
NLA12_ND-184,NA,NA,NA,PLNLOW,NPL,52.09150144,No,NLA12NEW,NLA12_BASE,Include,15.3598521,16246633,16246633,16246633,668.47,Region_8,Nontarget-Ephemeral,10,10130201,NA,NA,47.32463513,-102.6366067,Le Paul Slough,Le Paul Slough,3.54755985,1.01E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,>50,ND,ND_NLA12NEW,15.3598521,ND_>4,-504168.8988,1114420.589,NA,NA,NA,NonTarget
NLA12_ND-185,NA,NA,NA,PLNLOW,TPL,1.105663953,No,NLA12NEW,NLA12_BASE,Exclude,246.063302,11503624,11503624,11503624,509.96,Region_8,Nontarget-Ephemeral,10,10160002,NA,NA,46.95743925,-98.97594757,Unnamed,NA,0.516365237,1.02E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(1,4]",ND,ND_NLA12NEW,246.063302,"ND_(1,4]",-227494.9314,1059756.661,NA,NA,NA,NonTarget
NLA12_ND-186,1,6636,6/18/2012,PLNLOW,NPL,31.25340549,No,NLA12NEW,NLA12_BASE,Include,14.22247897,14584057,14584057,14584057,603.67,Region_8,TargetSampleable,10,10110102,NATURAL,NATURAL,48.57418374,-103.6650787,Shirley Lake,Shirley Lake,3.310939235,1.01E+13,TargetSampleable,Target_Sampled,S,NLA06608-1920,PROB,"(20,50]",ND,ND_NLA12NEW,14.22247897,ND_>4,-571037.9504,1257665.842,NA,S,S,Target
NLA12_ND-187,1,6865,6/26/2012,PLNLOW,NPL,74.15216134,No,NLA12NEW,NLA12_BASE,Include,15.3598521,21536298,21536276,21536298,620.39,Region_8,TargetSampleable,10,10110101,NATURAL,NATURAL,48.00697014,-101.5324187,Rice Lake,Rice Lake,5.315700155,1.01E+13,TargetSampleable,Target_Sampled,T,NA,PROB,>50,ND,ND_NLA12NEW,15.3598521,ND_>4,-416007.128,1184256.981,NA,T,T,Target
NLA12_ND-188,NA,NA,NA,PLNLOW,NPL,10.33362728,No,NLA12NEW,NLA12_BASE,Include,23.47027919,12572834,12572834,12572834,565.47,Region_8,Nontarget-TooShallow,10,10160001,NA,NA,47.37783872,-99.84323051,Unnamed,NA,1.58295666,1.02E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(10,20]",ND,ND_NLA12NEW,23.47027919,ND_>4,-291882.1016,1108592.612,NA,NA,NA,NonTarget
NLA12_ND-189,NA,NA,NA,PLNLOW,NPL,4.681166544,No,NLA12NEW,NLA12_BASE,Include,50.62373399,14682810,14682810,14682810,528.66,Region_8,Nontarget-Ephemeral,10,10130103,NA,NA,46.95583484,-99.77322635,Unnamed,NA,0.907625973,1.01E+13,Nontarget-Ephemeral,Non_Target,NA,NLA06608-3651,PROB,"(4,10]",ND,ND_NLA12NEW,50.62373399,ND_>4,-288420.9423,1061743.348,NA,NA,NA,NonTarget
NLA12_ND-190,1,7649,8/2/2012,PLNLOW,TPL,16.46536508,No,NLA12NEW,NLA12_BASE,Include,44.96344247,14286595,14286595,14286595,448.41,Region_8,TargetSampleable,9,9020201,NATURAL,NATURAL,48.54728662,-99.18516789,Unnamed,NA,1.54301486,9.02E+12,TargetSampleable,Target_Sampled,S,NA,PROB,"(10,20]",ND,ND_NLA12NEW,44.96344247,ND_>4,-237602.8639,1235646.814,NA,S,S,Target
NLA12_ND-191,NA,NA,NA,PLNLOW,NPL,13.14708792,No,NLA12NEW,NLA12_BASE,Include,23.47027919,21532276,21532276,21532276,685.34,Region_8,Nontarget-Ephemeral,10,10110101,NA,NA,48.35320076,-102.0198765,Unnamed,NA,2.454745942,1.01E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(10,20]",ND,ND_NLA12NEW,23.47027919,ND_>4,-450198.9156,1224562.609,NA,NA,NA,NonTarget
NLA12_ND-192,NA,NA,NA,PLNLOW,NPL,1.880789198,No,NLA12NEW,NLA12_BASE,Exclude,146.2371257,11496938,11496938,11496938,603.38,Region_8,Nontarget-Ephemeral,10,10160002,NA,NA,47.14988085,-99.35156079,Unnamed,NA,0.503106713,1.02E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(1,4]",ND,ND_NLA12NEW,146.2371257,"ND_(1,4]",-255446.5256,1081991.055,NA,NA,NA,NonTarget
NLA12_ND-193,1,7449,7/26/2012,PLNLOW,NPL,45.10079929,No,NLA12NEW,NLA12_BASE,Include,14.22247897,11497756,11497756,11497756,550.62,Region_8,TargetSampleable,10,10160002,NATURAL,NATURAL,47.08352059,-99.22730879,Fischer Lake,Fischer Lake,2.818150075,1.02E+13,TargetSampleable,Target_Sampled,S,NA,PROB,"(20,50]",ND,ND_NLA12NEW,14.22247897,ND_>4,-246229.3359,1074326.902,NA,S,S,Target
NLA12_ND-194,1,7559,7/31/2012,PLNLOW,TPL,1718.487658,No,NLA12NEW,NLA12_BASE,Include,48.94956326,14179984,14179984,14179984,549.48,Region_8,TargetSampleable,9,9010002,MAN_MADE,RESERVOIR,48.72020198,-102.1149998,Upper Des Lacs Lake,Upper Des Lacs Lake,87.40912022,9.01E+12,TargetSampleable,Target_Sampled,T,NA,PROB,>50,ND,ND_NLA12NEW,48.94956326,ND_>4,-454706.0676,1265320.159,NA,T,T,Target
NLA12_ND-195,NA,NA,NA,PLNLOW,NPL,8.780047876,No,NLA12NEW,NLA12_BASE,Include,50.62373399,14048397,14048397,14048397,636.53,Region_8,Nontarget-Ephemeral,9,9010001,NA,NA,48.09570465,-101.5140097,Unnamed,NA,1.230965826,9.01E+12,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(4,10]",ND,ND_NLA12NEW,50.62373399,ND_>4,-414057.0998,1193943.352,NA,NA,NA,NonTarget
NLA12_ND-196,1,6964,7/5/2012,PLNLOW,NPL,172.5442031,No,NLA12NEW,NLA12_BASE,Include,15.3598521,14679296,14679296,14679296,558.81,Region_8,TargetSampleable,10,10130103,NATURAL,NATURAL,47.24136596,-99.83730412,Long Alakline Lake,Long Alakline Lake,9.599342895,1.01E+13,TargetSampleable,Target_Sampled,S,NA,PROB,>50,ND,ND_NLA12NEW,15.3598521,ND_>4,-292041.2602,1093500.222,NA,S,S,Target
NLA12_ND-197,NA,NA,NA,PLNLOW,NPL,15.98156052,No,NLA12NEW,NLA12_BASE,Include,23.47027919,14678378,14678378,14678378,556.12,Region_8,Nontarget-Ephemeral,10,10130103,NA,NA,47.07087081,-100.0684985,Unnamed,NA,1.840253094,1.01E+13,Nontarget-Ephemeral,Non_Target,NA,NA,PROB,"(10,20]",ND,ND_NLA12NEW,23.47027919,ND_>4,-310433.1154,1075392.128,NA,NA,NA,NonTarget
NLA12_ND-198,1,7645,8/1/2012,PLNLOW,TPL,4.303303461,No,NLA12NEW,NLA12_BASE,Include,98.69635068,14157518,14157518,14157518,648.28,Region_8,TargetSampleable,9,9010004,NATURAL,NATURAL,48.87733825,-99.97954534,Unnamed,NA,0.932052601,9.01E+12,TargetSampleable,Target_Sampled,S,NA,PROB,"(4,10]",ND,ND_NLA12NEW,98.69635068,ND_>4,-295310.1604,1274143.664,NA,S,S,Target
NLA12_ND-199,1,8150,8/22/2012,PLNLOW,TPL,19.19744403,No,NLA12NEW,NLA12_BASE,Include,44.96344247,14174655,14174655,14174655,489.28,Region_8,TargetSampleable,9,9010003,NATURAL,NATURAL,47.848299,-100.278256,Unnamed,NA,1.806966922,9.01E+12,TargetSampleable,Target_Sampled,T,NA,PROB,"(10,20]",ND,ND_NLA12NEW,44.96344247,ND_>4,-322561.7862,1161904.263,NA,T,T,Target
NLA12_ND-200,NA,NA,NA,PLNLOW,TPL,3.789779782,No,NLA12NEW,NLA12_BASE,Exclude,246.063302,14160228,14160228,14160228,475.55,Region_8,Nontarget-TooShallow,9,9010004,NA,NA,48.48540921,-99.9288092,Unnamed,NA,0.817017805,9.01E+12,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(1,4]",ND,ND_NLA12NEW,246.063302,"ND_(1,4]",-293328.855,1230918.908,NA,NA,NA,NonTarget
NLA12_ND-201,NA,NA,NA,PLNLOW,NPL,15.7258529,No,NLA12NEW,NLA12_BASE,Include,23.47027919,11455408,11455408,11455408,561.82,Region_8,AccessDenied,10,10160003,NATURAL,NATURAL,46.76583074,-99.29206199,Unnamed,NA,1.691768476,1.02E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(10,20]",ND,ND_NLA12NEW,23.47027919,ND_>4,-252385.6346,1039353.595,NA,NA,NA,Target_Presumed
NLA12_ND-202,1,7644,8/2/2012,PLNLOW,NPL,14.35587541,No,NLA12NEW,NLA12_BASE,Include,23.47027919,21527662,21527662,21527662,684.75,Region_8,TargetSampleable,10,10110101,NATURAL,NATURAL,48.6652108,-103.0632567,Jensen Lake,Jensen Lake,1.827651509,1.01E+13,TargetSampleable,Target_Sampled,T,NA,PROB,"(10,20]",ND,ND_NLA12NEW,23.47027919,ND_>4,-525545.555,1264177.461,NA,T,T,Target
NLA12_ND-R17,1,8661,9/20/2012,PLNLOW,NPL,417.5320059,No,NA,NA,NA,NA,14683846,14683846,14683846,560.4,Region_8,TargetSampleable,10,10130103,NATURAL,NATURAL,46.74569439,-99.49689806,LAKE GEORGE,Lake George,10.03020684,1.01E+13,TargetSampleable,Target_Sampled,S,NA,HAND,NA,ND,NA,NA,NA,-268164.5315,1037686.006,NA,S,S,Target
NLA12_ND-R18,1,8662,9/20/2012,PLNLOW,NPL,62.71326846,No,NA,NA,NA,NA,14680264,14680264,14680264,536.91,Region_8,TargetSampleable,10,10130103,NATURAL,NATURAL,47.12915154,-99.62037746,LAKE WILLIAMS,Lake Williams,2.897100215,1.01E+13,TargetSampleable,Target_Sampled,R,NA,HAND,NA,ND,NA,NA,NA,-276012.7581,1080451.409,NA,R,R,Target
NLA12_NE-101,1,7344,7/22/2012,PLNLOW,SPL,5312.030314,No,NLA07RVT,NLA07_RVT12,Include,8.264109252,19040443,19040443,19040443,593.39,Region_7,TargetSampleable,10,10250009,MAN_MADE,RESERVOIR,40.06311139,-99.29220135,Harlan County Lake,Harlan County Lake,96.66554965,1.03E+13,TargetSampleable,Target_Sampled,S,NLA06608-2332,PROB,>50,NE,NE_NLA07RVT,8.264109252,NE_>4,-278294.1,292083.5139,NA,S,S,Target
NLA12_NE-101,2,8229,8/26/2012,PLNLOW,SPL,5312.030314,No,NLA07RVT,NLA07_RVT12,Include,8.264109252,19040443,19040443,19040443,593.39,Region_7,TargetSampleable,10,10250009,MAN_MADE,RESERVOIR,40.06311139,-99.29220135,Harlan County Lake,Harlan County Lake,96.66554965,1.03E+13,TargetSampleable,Target_Sampled,S,NLA06608-2332,PROB,>50,NE,NE_NLA07RVT,8.264109252,NE_>4,-278294.1,292083.5139,NA,S,S,Target
NLA12_NE-102,1,8067,8/18/2012,PLNLOW,SPL,13.00093741,No,NLA07RVT,NLA07_RVT12,Include,63.96724665,16031186,16031186,16031186,884.24,Region_7,TargetSampleable,10,10150004,NATURAL,NATURAL,42.53266913,-100.5913352,McKeel Lake,McKeel Lake,1.65503812,1.02E+13,TargetSampleable,Target_Sampled,R,NLA06608-0924,PROB,"(10,20]",NE,NE_NLA07RVT,63.96724665,NE_>4,-374688.2949,572745.0745,R,B,R,Target
NLA12_NE-103,1,1000085,7/19/2012,PLNLOW,SPL,644.4589529,No,NLA07RVT,NLA07_RVT12,Include,8.264109252,19069455,19069455,19069455,787.34,Region_7,TargetSampleable,10,10250007,MAN_MADE,RESERVOIR,40.36174467,-100.7041992,Hugh Butler Lake,Hugh Butler Lake,45.64530116,1.03E+13,TargetSampleable,Target_Sampled,S,NLA06608-2640,PROB,>50,NE,NE_NLA07RVT,8.264109252,NE_>4,-395913.8001,330520.7145,NA,S,S,Target
NLA12_NE-104,1,1000088,7/23/2012,PLNLOW,SPL,50.56218763,No,NLA07RVT,NLA07_RVT12,Include,15.60063964,17296632,17296632,17296632,610.76,Region_7,TargetSampleable,10,10210010,MAN_MADE,RESERVOIR,41.76432182,-98.65979155,Ericson Reservoir,Ericson Reservoir,4.77320062,1.02E+13,TargetSampleable,Target_Sampled,S,NLA06608-2824,PROB,>50,NE,NE_NLA07RVT,15.60063964,NE_>4,-219520.3671,480831.1928,NA,S,S,Target
NLA12_NE-105,1,8028,8/17/2012,PLNLOW,SPL,20.1814267,No,NLA07RVT,NLA07_RVT12,Include,42.24916263,16031228,16031228,16031228,884.56,Region_7,TargetSampleable,10,10150004,NATURAL,NATURAL,42.50469691,-100.5300766,East Twin Lake,East Twin Lake,1.935952246,1.02E+13,TargetSampleable,Target_Sampled,R,NLA06608-0220,PROB,"(20,50]",NE,NE_NLA07RVT,42.24916263,NE_>4,-369841.9415,569381.7286,R,R,R,Target
NLA12_NE-106,1,7369,7/23/2012,PLNLOW,TPL,29.22334703,No,NLA07RVT,NLA07_RVT12,Include,86.73979847,17397621,17397621,17397621,391.66,Region_7,TargetSampleable,10,10200203,MAN_MADE,RESERVOIR,41.03542015,-96.83772744,Wildwood Lake,Wildwood Lake,2.78891062,1.02E+13,TargetSampleable,Target_Sampled,S,NLA06608-3160,PROB,"(20,50]",NE,NE_NLA07RVT,86.73979847,NE_>4,-69867.42498,396478.684,NA,S,S,Target
NLA12_NE-107,1,7775,8/8/2012,PLNLOW,SPL,24.93596967,No,NLA07RVT,NLA07_RVT12,Include,42.24916263,17510880,17510880,17510880,1165.87,Region_7,TargetSampleable,10,10180009,NATURAL,NATURAL,41.7876174,-102.5218866,Smith Lake,Smith Lake,2.162734369,1.02E+13,TargetSampleable,Target_Sampled,R,NLA06608-3644,PROB,"(20,50]",NE,NE_NLA07RVT,42.24916263,NE_>4,-537739.4182,498824.6734,R,R,R,Target
NLA12_NE-108,1,8029,8/17/2012,PLNLOW,SPL,54.12090517,No,NLA07RVT,NLA07_RVT12,Include,15.60063964,17332477,17332477,17332477,903.39,Region_7,TargetSampleable,10,10210006,NATURAL,NATURAL,42.45261113,-100.6479949,Rat Lake,Rat Lake,4.637214259,1.02E+13,TargetSampleable,Target_Sampled,S,NLA06608-2972,PROB,>50,NE,NE_NLA07RVT,15.60063964,NE_>4,-379746.0558,564030.6358,NA,S,S,Target
NLA12_NE-109,1,1000084,7/20/2012,PLNLOW,SPL,641.0234072,No,NLA07RVT,NLA07_RVT12,Include,17.17817457,17432752,17432752,17432752,916,Region_7,TargetSampleable,10,10190018,MAN_MADE,RESERVOIR,41.03740677,-100.7757749,Lake Maloney,Lake Maloney,18.96802865,1.02E+13,TargetSampleable,Target_Sampled,S,NLA06608-0016,PROB,>50,NE,NE_NLA07RVT,17.17817457,NE_>4,-398131.429,406399.0858,NA,S,S,Target
NLA12_NE-110,1,7405,7/24/2012,PLNLOW,TPL,32.08410411,No,NLA07RVT,NLA07_RVT12,Include,86.73979847,18821320,18821320,18821320,425.89,Region_7,TargetSampleable,10,10270202,MAN_MADE,RESERVOIR,40.32809914,-96.53200107,Cedar Creek Reservoir 9-A,Cedar Creek Reservoir 9-A,4.582719371,1.03E+13,TargetSampleable,Target_Sampled,T,NLA06608-0216,PROB,"(20,50]",NE,NE_NLA07RVT,86.73979847,NE_>4,-44813.3158,317075.9992,NA,T,T,Target
NLA12_NE-111,1,7830,8/10/2012,PLNLOW,SPL,98.27506919,No,NLA07RVT,NLA07_RVT12,Include,15.60063964,17508458,17508458,17508458,1253.35,Region_7,TargetSampleable,10,10180009,NATURAL,NATURAL_ENH,41.95667791,-103.5261925,Winters Creek Lake,Winters Creek Lake,4.982341369,1.02E+13,TargetSampleable,Target_Sampled,S,NLA06608-0940,PROB,>50,NE,NE_NLA07RVT,15.60063964,NE_>4,-618887.9983,523799.2443,NA,S,S,Target
NLA12_NE-112,1,7840,8/12/2012,PLNLOW,SPL,59.10681649,No,NLA07RVT,NLA07_RVT12,Include,15.60063964,16051036,16051036,16051036,1057.7,Region_7,TargetSampleable,10,10150003,NATURAL,NATURAL,42.92365358,-102.0414043,Shell Lake,Shell Lake,3.443666951,1.02E+13,TargetSampleable,Target_Sampled,R,NLA06608-0723,PROB,>50,NE,NE_NLA07RVT,15.60063964,NE_>4,-490108.933,622970.6662,R,R,R,Target
NLA12_NE-113,1,8066,8/19/2012,PLNLOW,SPL,10.2933147,No,NLA07RVT,NLA07_RVT12,Include,63.96724665,17283615,17283615,17283615,730.78,Region_7,TargetSampleable,10,10220001,NATURAL,NATURAL,42.26770048,-99.24832415,Clear Lake,Clear Lake,1.391692522,1.02E+13,TargetSampleable,Target_Sampled,S,NLA06608-0648,PROB,"(10,20]",NE,NE_NLA07RVT,63.96724665,NE_>4,-266152.1955,538616.0387,NA,S,S,Target
NLA12_NE-114,1,1000086,7/22/2012,PLNLOW,SPL,1117.854469,No,NLA07RVT,NLA07_RVT12,Include,8.264109252,17373390,17373390,17373390,657.71,Region_7,TargetSampleable,10,10210003,MAN_MADE,RESERVOIR,41.32198742,-98.90067497,Sherman Reservoir,Sherman Reservoir,76.75741069,1.02E+13,TargetSampleable,Target_Sampled,S,NLA06608-2740,PROB,>50,NE,NE_NLA07RVT,8.264109252,NE_>4,-240906.0605,431930.7081,NA,S,S,Target
NLA12_NE-115,NA,NA,NA,PLNLOW,SPL,2.859947887,No,NLA12NEW,NLA12_BASE,Exclude,142.25,17430974,17430974,17430974,997.27,Region_7,Nontarget-NoRecAquatUse,10,10190018,MAN_MADE,MAN_MADE,41.09051273,-101.8346562,Unnamed,NA,0.753851549,1.02E+13,Nontarget-NoRecAquatUse,Lake_Special_Purpose,NA,NA,PROB,"(1,4]",NE,NE_NLA12NEW,142.25,"NE_(1,4]",-485939.1391,417261.3854,NA,NA,NA,NonTarget
NLA12_NE-116,1,1000175,8/22/2012,PLNLOW,SPL,5.702713345,No,NLA12NEW,NLA12_BASE,Include,86.05171862,17510802,17510802,17510802,1205.45,Region_7,Nontarget-TooShallow,10,10180009,NA,NA,41.8230471,-102.8074698,Unnamed,NA,1.109331501,1.02E+13,Nontarget-TooShallow,Lake_Shallow,NA,NA,PROB,"(4,10]",NE,NE_NLA12NEW,86.05171862,NE_>4,-560963.0267,504429.9157,NA,NA,NA,NonTarget
NLA12_NE-117,NA,NA,NA,PLNLOW,SPL,37.09572648,No,NLA12NEW,NLA12_BASE,Include,27.9086655,17283571,17283571,17283571,707.69,Region_7,AccessDenied,10,10220001,NATURAL,NATURAL,42.29835124,-99.19121042,Lambs Lake,Lambs Lake,5.5740333,1.02E+13,AccessDenied,Target_Denied,NA,NA,PROB,"(20,50]",NE,NE_NLA12NEW,27.9086655,NE_>4,-261359.2707,541883.0394,NA,NA,NA,Target_Presumed
