SITE_ID,VISIT_NO,DATE_COL,AGR_CROPLAND,AGR_FEEDLOT,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_PASTURE,AGR_POULTRY,AGR_SCORE,AGR_STRING,AGR_WITHDRAWAL,APPEALING,BIOTIC_INTEGRITY,IND_COMMERCIAL,IND_FIRE,IND_INDUSTRIAL,IND_LOGGING,IND_MINES,IND_ODORS,IND_OIL,IND_POWER,IND_SCORE,IND_STRING,HYDRO_TYPE,LAKE_LEVEL,LEVEL_CHANGE_M,LEVEL_CHANGES,MAN_DRINKING_WATER,MAN_LEVEL_FLUCTUATIONS,MAN_SCORE,OUTLET_DAMS,PRISTINE,RCH_AGRICULTURE,RCH_BARE_GROUND,RCH_DEVELOPMENT,RCH_FOREST,RCH_GRASS,RCH_SHOREMODS,RCH_SHRUB,RCH_WETLAND,REC_FILMS,REC_MARINAS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_SCORE,REC_STRING,REC_TRAILS,REC_TRASH,RECREATIONAL_ACTIVITY,RECREATIONAL_VALUE,RES_BRIDGES,RES_CONSTRUCTION,RES_DUMPING,RES_LAWNS,RES_PIPES,RES_RESIDENCES,RES_ROADS,RES_SCORE,RES_SEWAGE,RES_STRING,SWIMMABILITY,TROPHIC_STATE
NLA12_NV-167,1,14-Jun-12,NA,NA,H,NA,H,NA,13,HHM,M,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,L,1,ARTIFICIAL,3,25-75,25-May,0-05,0-05,75-100,25-May,25-75,25-May,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FAIR,NA,NA,NA,NA,NA,NA,L,1,NA,L,FAIR,MESOTROPHIC
NLA12_TX-144,1,14-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,2,ARTIFICIAL,4,0-05,25-May,0-05,25-75,25-May,0-05,0-05,0-05,NA,NA,M,L,NA,6,MLLL,L,L,NA,GOOD,NA,NA,NA,L,NA,NA,M,4,NA,LM,GOOD,MESOTROPHIC
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,NA,NA,NA,NA,NA,0,NONE,3,0-05,0-05,0-05,0-05,25-May,0-05,25-May,25-May,NA,NA,NA,NA,NA,3,M,M,NA,NA,POOR,L,NA,NA,L,NA,M,M,8,NA,LLMM,UNSWIMMABLE,EUTROPHIC
NLA12_LA-102,1,17-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,2,FAIR,NA,NA,NA,NA,NA,L,NA,H,6,LH,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,2,0-05,25-May,25-May,25-75,25-75,0-05,25-75,NA,NA,NA,L,L,NA,3,LLL,NA,L,NA,POOR,M,NA,NA,L,L,L,L,7,NA,MLLLL,UNSWIMMABLE,EUTROPHIC
NLA12_WI-R06,1,18-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,NA,NA,NA,NA,NA,1,NONE,4,0-05,0-05,0-05,25-75,0-05,0-05,25-75,25-75,NA,NA,NA,NA,NA,1,L,NA,L,NA,EXCELLENT,NA,NA,NA,NA,NA,L,NA,1,NA,L,GOOD,MESOTROPHIC
NLA12_SD-168,1,18-Jun-12,L,NA,L,NA,M,NA,5,LLM,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,4,0-05,0-05,0-05,0-05,75-100,25-May,0-05,0-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,L,2,NA,LL,GOOD,EUTROPHIC
NLA12_ND-186,1,18-Jun-12,L,NA,L,NA,H,NA,7,LLH,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,4,NA,0-05,NA,NA,75-100,NA,25-May,25-75,L,NA,NA,NA,NA,1,L,NA,NA,NA,FAIR,NA,NA,L,NA,NA,L,L,3,NA,LLL,UNSWIMMABLE,HYPEREUTROPHIC
NLA12_CA-157,1,18-Jun-12,NA,NA,L,NA,H,NA,6,LH,NA,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,3,ARTIFICIAL,4,0-05,0-05,25-75,0-05,25-May,25-75,0-05,0-05,L,M,H,NA,NA,15,LMHHL,H,L,NA,GOOD,M,NA,NA,H,L,NA,M,12,NA,MHLM,FAIR,MESOTROPHIC
NLA12_LA-105,1,18-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,L,NA,NA,1,L,RESERVOIR,NA,NA,NA,NA,NA,6,ARTIFICIAL,3,NA,0-05,25-75,25-May,25-May,25-75,25-75,0-05,NA,NA,L,L,NA,3,LLL,NA,L,NA,GOOD,L,NA,NA,M,NA,M,M,10,NA,LMMM,GOOD,MESOTROPHIC
NLA12_LA-161,1,18-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,M,NA,NA,3,M,DRAINAGE,NA,NA,NA,NA,NA,1,NATURAL,4,NA,25-May,NA,25-May,25-May,NA,25-75,25-75,H,NA,NA,NA,NA,6,HL,NA,L,NA,GOOD,NA,NA,NA,L,NA,NA,L,2,NA,LL,FAIR,MESOTROPHIC
NLA12_ND-108,1,18-Jun-12,M,NA,H,NA,H,NA,13,MHH,NA,1,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,2,75-100,0-05,0-05,0-05,25-75,0-05,0-05,0-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,L,L,2,NA,LL,FAIR,EUTROPHIC
NLA12_OK-134,1,18-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,1,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,0.2,0.2,NA,NA,0,ARTIFICIAL,2,NA,25-May,NA,25-75,25-May,25-May,25-May,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FAIR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FAIR,NA
NLA12_TX-165,1,18-Jun-12,NA,NA,NA,NA,NA,NA,1,L,L,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,ELEVATION CHANGE,0.5,0.5,NA,L,5,ARTIFICIAL,3,0-05,0-05,0-05,25-May,25-75,0-05,25-May,25-May,NA,NA,L,L,NA,4,LLLL,L,L,NA,EXCELLENT,L,NA,NA,L,L,NA,L,4,NA,LLLL,GOOD,EUTROPHIC
NLA12_ND-126,1,19-Jun-12,H,NA,L,NA,L,NA,7,HLL,NA,2,FAIR,NA,NA,NA,NA,NA,NA,H,NA,5,H,SEEPAGE,NA,NA,NA,NA,NA,0,NONE,2,75-100,0-05,NA,NA,25-75,25-May,0-05,25-May,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FAIR,NA,NA,NA,NA,NA,NA,M,3,NA,M,UNSWIMMABLE,HYPEREUTROPHIC
NLA12_KS-101,1,19-Jun-12,H,NA,NA,NA,H,NA,10,HH,NA,3,POOR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,0,ARTIFICIAL,1,75-100,25-75,0-05,0-05,75-100,25-May,25-May,25-May,NA,NA,NA,L,NA,1,L,NA,NA,NA,POOR,NA,NA,NA,NA,NA,NA,L,1,NA,L,UNSWIMMABLE,EUTROPHIC
NLA12_CA-121,1,19-Jun-12,NA,NA,L,M,NA,NA,4,LM,NA,4,GOOD,L,NA,NA,NA,NA,NA,NA,NA,1,L,RESERVOIR,NA,NA,NA,NA,H,9,ARTIFICIAL,4,0-05,0-05,25-May,0-05,25-75,25-May,25-May,0-05,NA,NA,H,H,NA,14,HHML,M,L,NA,EXCELLENT,L,NA,NA,L,L,L,H,9,NA,LLLLH,FAIR,MESOTROPHIC
NLA12_IA-109,1,18-Jun-12,M,NA,M,NA,M,NA,9,MMM,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NATURAL,4,0-05,0-05,0-05,25-75,25-75,0-05,25-75,0-05,L,NA,L,NA,NA,2,LL,NA,NA,GOOD,NA,NA,NA,NA,L,NA,NA,L,2,NA,LL,UNSWIMMABLE,EUTROPHIC
NLA12_LA-103,1,19-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,2,FAIR,NA,NA,NA,NA,NA,L,NA,NA,1,L,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,3,0-05,25-May,25-75,25-75,25-75,25-May,25-75,25-75,NA,NA,NA,NA,NA,1,L,NA,L,NA,FAIR,NA,NA,NA,M,M,M,L,10,NA,MMML,FAIR,MESOTROPHIC
NLA12_LA-152,1,19-Jun-12,NA,NA,NA,NA,L,NA,1,L,NA,4,GOOD,NA,NA,NA,NA,NA,L,NA,NA,1,L,RESERVOIR,NA,NA,NA,NA,NA,4,ARTIFICIAL,3,0-05,0-05,0-05,25-75,25-May,25-May,25-75,25-75,L,NA,M,M,NA,9,LMMLL,L,L,NA,EXCELLENT,NA,NA,NA,L,L,NA,L,3,NA,LLL,GOOD,MESOTROPHIC
NLA12_MN-102,1,19-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,2,NATURAL,3,0-05,0-05,25-May,25-75,0-05,25-May,0-05,25-75,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,GOOD,NA,L,NA,L,NA,L,L,4,NA,LLLL,GOOD,MESOTROPHIC
NLA12_MT-109,1,19-Jun-12,NA,NA,M,NA,H,NA,8,MH,NA,4,GOOD,NA,NA,NA,NA,L,NA,H,NA,6,LH,RESERVOIR,NA,NA,NA,NA,NA,5,ARTIFICIAL,3,NA,25-75,25-May,0-05,75-100,25-May,25-May,0-05,NA,NA,L,L,NA,3,LLL,NA,L,NA,GOOD,L,NA,NA,L,NA,M,M,9,L,LLMML,GOOD,MESOTROPHIC
NLA12_UT-105,1,19-Jun-12,M,L,H,NA,H,NA,19,MLHHH,H,3,FAIR,L,NA,NA,L,L,NA,NA,NA,3,LLL,RESERVOIR,YES,4,4,NA,H,15,ARTIFICIAL,3,NA,75-100,NA,NA,NA,0-05,25-May,0-05,NA,L,M,M,L,12,LMMLML,M,L,NA,EXCELLENT,M,L,L,L,L,L,H,16,M,MLLLLLHM,GOOD,MESOTROPHIC
NLA12_TX-117,1,19-Jun-12,NA,NA,L,NA,L,NA,2,LL,NA,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,ZERO,NA,NA,NA,NA,0,ARTIFICIAL,2,0-05,0-05,NA,0-05,25-May,0-05,25-May,25-75,NA,NA,NA,NA,NA,1,L,NA,L,NA,POOR,L,NA,NA,NA,L,NA,L,3,NA,LLL,UNSWIMMABLE,EUTROPHIC
NLA12_OR-110,1,18-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,3,M,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,4,ML,L,NA,NA,NA,NA,L,NA,L,NA,L,L,5,L,LLLLL,NA,NA
NLA12_OK-120,1,19-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,0,ARTIFICIAL,4,0-05,0-05,25-May,75-100,25-May,25-May,25-75,25-May,NA,NA,M,M,NA,7,MML,NA,L,NA,GOOD,NA,NA,NA,M,NA,M,M,9,NA,MMM,UNSWIMMABLE,EUTROPHIC
NLA12_OK-104,1,19-Jun-12,NA,NA,NA,NA,NA,NA,3,M,M,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,2,2,NA,NA,3,ARTIFICIAL,4,0-05,0-05,25-May,25-75,25-May,25-May,25-75,0-05,NA,M,M,M,M,13,MMMML,NA,L,NA,EXCELLENT,M,NA,NA,L,NA,M,L,8,NA,MLML,GOOD,MESOTROPHIC
NLA12_NH-101,1,19-Jun-12,NA,NA,L,NA,NA,NA,1,L,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,3,NATURAL,5,0-05,0-05,0-05,75-100,25-May,0-05,25-75,25-75,NA,NA,M,NA,NA,4,ML,L,NA,NA,GOOD,NA,NA,NA,NA,NA,L,NA,1,NA,L,GOOD,MESOTROPHIC
NLA12_MI-R08,1,20-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,3,NONE,4,0-05,0-05,0-05,75-100,0-05,0-05,25-May,25-May,NA,NA,NA,L,NA,1,L,NA,NA,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,GOOD,MESOTROPHIC
NLA12_SD-172,1,20-Jun-12,NA,NA,NA,NA,L,NA,1,L,NA,2,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,1,1,NA,NA,0,ARTIFICIAL,4,0-05,0-05,0-05,0-05,75-100,25-May,25-May,0-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,UNSWIMMABLE,EUTROPHIC
NLA12_SD-124,1,19-Jun-12,NA,NA,M,NA,NA,NA,3,M,NA,2,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,0,ARTIFICIAL,2,25-75,25-May,0-05,0-05,75-100,0-05,0-05,0-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,UNSWIMMABLE,EUTROPHIC
NLA12_SD-140,1,19-Jun-12,NA,NA,L,NA,H,NA,6,LH,NA,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,0,ARTIFICIAL,3,25-May,0-05,0-05,0-05,75-100,25-May,25-May,0-05,NA,NA,L,NA,NA,4,LM,NA,M,NA,GOOD,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FAIR,EUTROPHIC
NLA12_MN-108,1,19-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,5,0-05,0-05,25-May,75-100,25-May,0-05,25-May,25-May,NA,NA,NA,L,NA,2,LL,L,NA,NA,EXCELLENT,NA,NA,NA,L,NA,L,L,3,NA,LLL,GOOD,OLIGOTROPHIC
NLA12_CT-101,1,20-Jun-12,NA,NA,NA,NA,NA,NA,1,L,L,4,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,ARTIFICIAL,4,0-05,0-05,25-May,25-75,25-May,25-May,25-75,0-05,NA,NA,NA,NA,NA,0,NA,NA,NA,FAIR,NA,NA,NA,NA,L,NA,L,L,3,NA,LLL,FAIR,EUTROPHIC
NLA12_NH-R04,1,18-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,6,ARTIFICIAL,5,NA,0-05,NA,75-100,0-05,NA,25-75,25-May,NA,NA,NA,L,NA,2,LL,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,GOOD,NA
NLA12_WV-101,1,19-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,3,NA,0-05,25-75,25-75,25-75,25-75,25-May,0-05,NA,NA,M,NA,M,7,MML,L,NA,NA,GOOD,NA,NA,NA,M,L,M,M,10,NA,MLMM,GOOD,MESOTROPHIC
NLA12_ND-155,1,20-Jun-12,M,NA,M,NA,H,NA,11,MMH,NA,4,GOOD,NA,NA,NA,NA,NA,NA,H,NA,5,H,SEEPAGE,NA,NA,NA,NA,NA,0,NONE,4,75-100,25-May,NA,NA,75-100,NA,0-05,25-May,NA,NA,NA,NA,NA,1,L,NA,L,NA,GOOD,NA,NA,NA,NA,NA,L,L,2,NA,LL,UNSWIMMABLE,MESOTROPHIC
NLA12_NY-0101,1,20-Jun-12,L,NA,L,M,L,NA,6,LLML,NA,5,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,3,NONE,4,0-05,0-05,75-100,25-May,0-05,25-75,0-05,0-05,NA,L,L,L,NA,4,LLLL,NA,L,EXCELLENT,NA,NA,L,NA,M,M,H,L,13,NA,LMMHL,GOOD,OLIGOTROPHIC
NLA12_OK-109,1,20-Jun-12,NA,NA,NA,NA,L,NA,1,L,NA,4,GOOD,NA,L,NA,NA,NA,L,NA,NA,2,LL,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,3,25-May,0-05,25-75,25-75,25-75,25-75,25-75,0-05,NA,NA,M,L,M,8,MLML,NA,L,NA,GOOD,NA,NA,NA,L,NA,M,L,5,NA,LML,GOOD,MESOTROPHIC
NLA12_MT-118,1,20-Jun-12,H,NA,H,NA,H,NA,15,HHH,NA,2,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,4,75-100,0-05,NA,25-May,75-100,NA,25-May,25-75,NA,NA,NA,NA,NA,1,L,NA,L,NA,POOR,NA,NA,NA,NA,NA,NA,L,1,NA,L,FAIR,EUTROPHIC
NLA12_ND-151,1,20-Jun-12,M,NA,H,NA,H,NA,13,MHH,NA,2,POOR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,0,NONE,2,75-100,25-May,0-05,0-05,75-100,0-05,0-05,25-May,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,L,M,4,NA,LM,FAIR,OLIGOTROPHIC
NLA12_WV-115,1,20-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,0,ARTIFICIAL,3,NA,0-05,NA,25-75,25-75,25-May,25-May,25-May,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FAIR,NA,NA,NA,NA,NA,NA,L,1,NA,L,FAIR,EUTROPHIC
NLA12_NH-112,1,21-Jun-12,L,L,L,L,L,L,7,LLLLLLL,L,4,GOOD,L,L,L,L,L,L,L,L,8,LLLLLLLL,RESERVOIR,NA,NA,NA,L,L,7,ARTIFICIAL,4,0-05,25-May,0-05,25-75,75-100,0-05,75-100,0-05,L,L,L,L,L,7,LLLLLLL,L,L,NA,GOOD,L,L,L,L,L,L,L,8,L,LLLLLLLL,GOOD,MESOTROPHIC
NLA12_MN-163,1,21-Jun-12,L,NA,NA,NA,NA,NA,1,L,NA,2,POOR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,1,NONE,2,0-05,0-05,25-75,25-May,25-May,25-75,25-May,25-May,NA,NA,NA,NA,NA,1,L,NA,L,NA,FAIR,NA,NA,NA,M,NA,M,M,9,NA,MMM,FAIR,HYPEREUTROPHIC
NLA12_ND-173,1,21-Jun-12,M,NA,H,NA,H,NA,13,MHH,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,SEEPAGE,NA,NA,NA,NA,NA,0,NONE,3,75-100,0-05,0-05,0-05,25-75,25-May,0-05,0-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,POOR,NA,NA,NA,NA,NA,L,M,4,NA,LM,FAIR,EUTROPHIC
NLA12_LA-104,1,20-Jun-12,L,NA,L,NA,L,NA,3,LLL,NA,NA,GOOD,NA,NA,NA,NA,NA,L,NA,NA,1,L,RESERVOIR,NA,NA,NA,NA,NA,6,ARTIFICIAL,NA,0-05,25-May,25-75,25-May,25-75,25-75,25-75,25-May,NA,L,L,L,NA,4,LLLL,NA,L,NA,GOOD,NA,L,NA,M,L,H,M,13,NA,LMLHM,GOOD,MESOTROPHIC
NLA12_NV-103,1,19-Jun-12,NA,NA,NA,NA,NA,NA,1,L,L,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,6,ARTIFICIAL,4,0-05,25-May,0-05,0-05,25-May,0-05,25-75,25-75,NA,NA,L,NA,NA,3,LLL,L,L,NA,FAIR,NA,NA,NA,NA,NA,NA,L,1,NA,L,FAIR,MESOTROPHIC
NLA12_NV-102,1,20-Jun-12,NA,NA,L,NA,L,NA,5,LLM,M,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,10,ARTIFICIAL,3,0-05,25-75,0-05,0-05,0-05,0-05,0-05,0-05,NA,NA,M,NA,NA,5,MLL,L,L,NA,FAIR,NA,NA,L,NA,NA,NA,M,4,NA,LM,FAIR,EUTROPHIC
NLA12_MN-130,1,21-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,1,NATURAL,5,NA,25-May,NA,75-100,25-May,NA,0-05,25-75,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,GOOD,MESOTROPHIC
NLA12_KS-109,2,21-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,3,NONE,2,0-05,25-May,0-05,25-75,25-75,25-75,25-75,25-May,NA,NA,NA,NA,NA,1,L,NA,L,NA,FAIR,NA,NA,NA,H,NA,NA,M,8,NA,HM,UNSWIMMABLE,EUTROPHIC
NLA12_LA-154,1,21-Jun-12,NA,NA,L,NA,L,NA,2,LL,NA,2,GOOD,NA,NA,NA,NA,NA,H,NA,NA,5,H,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,3,NA,25-May,0-05,25-May,0-05,0-05,25-75,25-May,NA,NA,NA,NA,NA,3,M,NA,M,NA,POOR,NA,NA,NA,L,NA,L,L,3,NA,LLL,FAIR,EUTROPHIC
NLA12_LA-155,1,21-Jun-12,NA,NA,L,NA,L,NA,2,LL,NA,4,FAIR,NA,NA,NA,NA,NA,M,NA,NA,3,M,RESERVOIR,NA,NA,NA,NA,NA,1,ARTIFICIAL,3,0-05,25-75,0-05,25-75,25-May,NA,25-75,25-May,NA,NA,NA,NA,NA,1,L,NA,L,NA,GOOD,NA,NA,NA,L,NA,L,M,5,NA,LLM,GOOD,MESOTROPHIC
NLA12_UT-160,1,21-Jun-12,NA,NA,M,NA,NA,NA,6,MM,M,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,1,1,NA,L,2,ARTIFICIAL,4,NA,25-May,NA,0-05,25-May,0-05,25-75,25-75,NA,NA,NA,L,NA,2,LL,NA,L,NA,POOR,NA,NA,NA,NA,NA,NA,L,1,NA,L,GOOD,MESOTROPHIC
NLA12_TX-101,1,21-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,3,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,0.6,0.6,NA,L,1,ARTIFICIAL,2,0-05,0-05,NA,25-May,75-100,25-May,0-05,0-05,NA,NA,H,NA,NA,10,HH,H,NA,NA,FAIR,NA,L,NA,H,L,H,H,17,NA,LHLHH,FAIR,EUTROPHIC
NLA12_MI-R09,1,21-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,5,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,3,NONE,5,0-05,25-May,0-05,75-100,0-05,0-05,25-May,25-May,NA,NA,NA,L,NA,3,LLL,L,L,NA,EXCELLENT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,GOOD,OLIGOTROPHIC
NLA12_MT-138,1,21-Jun-12,NA,NA,H,NA,H,NA,10,HH,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,NA,NA,NA,NA,0,ARTIFICIAL,4,75-100,25-75,0-05,0-05,25-75,0-05,25-May,25-May,NA,NA,NA,L,NA,1,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,1,NA,L,GOOD,MESOTROPHIC
NLA12_TX-160,1,22-Jun-12,NA,NA,NA,NA,NA,NA,1,L,L,2,FAIR,L,NA,NA,NA,L,NA,NA,NA,2,LL,RESERVOIR,ZERO,NA,NA,L,NA,1,ARTIFICIAL,1,0-05,25-May,25-75,25-May,25-May,25-75,25-May,0-05,NA,NA,NA,L,NA,2,LL,NA,L,NA,POOR,NA,NA,L,L,NA,NA,L,3,NA,LLL,UNSWIMMABLE,EUTROPHIC
NLA12_MO-104,1,21-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,3,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,-0.4,0.4,NA,NA,0,ARTIFICIAL,3,NA,0-05,25-75,0-05,25-75,25-May,0-05,NA,NA,NA,L,NA,NA,2,LL,NA,L,NA,GOOD,NA,NA,NA,M,NA,H,M,11,NA,MHM,GOOD,MESOTROPHIC
NLA12_MO-117,1,21-Jun-12,NA,NA,NA,NA,NA,NA,0,NA,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,YES,-0.5,0.5,NA,NA,1,ARTIFICIAL,4,NA,25-May,25-75,25-May,25-75,25-May,25-May,NA,L,NA,NA,NA,NA,2,LL,NA,L,NA,GOOD,NA,NA,NA,M,L,M,L,8,NA,MLML,GOOD,OLIGOTROPHIC
NLA12_CO-124,1,22-Jun-12,NA,NA,NA,NA,NA,NA,1,L,L,2,FAIR,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,RESERVOIR,NA,0.5,0.5,NA,L,4,NONE,2,0-05,0-05,75-100,0-05,75-100,25-75,25-May,25-May,NA,NA,L,NA,NA,2,LL,L,NA,POOR,NA,NA,L,NA,H,L,H,L,13,NA,LHLHL,UNSWIMMABLE,HYPEREUTROPHIC
NLA12_LA-106,1,22-Jun-12,L,NA,NA,NA,L,NA,2,LL,NA,4,GOOD,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,DRAINAGE,NA,NA,NA,NA,NA,3,ARTIFICIAL,3,25-May,25-May,25-75,25-75,25-May,25-75,25-75,0-05,L,NA,L,NA,NA,3,LLL,NA,L,NA,GOOD,NA,NA,NA,M,L,M,L,8,NA,MLML,GOOD,MESOTROPHIC
