SITE_ID,VISIT_NO,DATE_COL,AMFCALL,AMFCEMERGENT,AMFCFLOATING,AMFCSUBMERGENT,BFFFLAT,BFFGRADUAL,BFFSTEEP,BFFVERTICAL,BFOANGLE,BFXHORIZDIST,BFXHORIZDIST_DD,BFXVERTHEIGHT,BFXVERTHEIGHT_DD,BSFCBEDROCK,BSFCBOULDERS,BSFCCOBBLE,BSFCGRAVEL,BSFCORGANIC,BSFCSAND,BSFCSILT,BSFCWOOD,BSISITEVARIETY,BSISTAVARIETY,BSVLDIA,BSXLDIA,FCFCAQUATIC,FCFCAQUATIC_DD,FCFCAQUATIC_LIT,FCFCAQUATIC_SIM,FCFCBOULDERS,FCFCBOULDERS_DD,FCFCBOULDERS_LIT,FCFCBOULDERS_SIM,FCFCBRUSH,FCFCBRUSH_DD,FCFCBRUSH_LIT,FCFCBRUSH_SIM,FCFCLEDGES,FCFCLEDGES_DD,FCFCLEDGES_LIT,FCFCLEDGES_SIM,FCFCLIVETREES,FCFCLIVETREES_DD,FCFCLIVETREES_LIT,FCFCLIVETREES_SIM,FCFCOVERHANG,FCFCOVERHANG_DD,FCFCOVERHANG_LIT,FCFCOVERHANG_SIM,FCFCSNAG,FCFCSNAGS_DD,FCFCSNAGS_LIT,FCFCSNAGS_SIM,FCFCSTRUCTURES,FCFCSTRUCTURES_DD,FCFCSTRUCTURES_LIT,FCFCSTRUCTURES_SIM,FCFPALL,FCFPALL_DD,FCFPALL_LIT,FCFPALL_SIM,HIFPANY_SYN,HIFPANYCIRCA_SYN,HIIAG_SYN,HIIAGCIRCA_SYN,HIIALL_SYN,HIIALLCIRCA_SYN,HIINONAG_SYN,HIINONAGCIRCA_SYN,HIPWAG_SYN,HIPWALL_SYN,HIPWBUILDINGS_SYN,HIPWCOMMERCIAL_SYN,HIPWCROPS_SYN,HIPWDOCKS_SYN,HIPWLANDFILL_SYN,HIPWLAWN_SYN,HIPWNONAG_SYN,HIPWORCHARD_SYN,HIPWOTHER_SYN,HIPWPARK_SYN,HIPWPASTURE_SYN,HIPWPOWERLINES_SYN,HIPWROADS_SYN,HIPWWALLS_SYN,HORIZDD,VERTDD,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,RVFCCANBIG,RVFCCANBIG_DD,RVFCCANBIG_RIP,RVFCCANBIG_SYN,RVFCCANSMALL,RVFCCANSMALL_DD,RVFCCANSMALL_RIP,RVFCCANSMALL_SYN,RVFCGNDBARE,RVFCGNDBARE_DD,RVFCGNDBARE_RIP,RVFCGNDBARE_SYN,RVFCGNDINUNDATED,RVFCGNDINUNDATED_DD,RVFCGNDINUNDATED_RIP,RVFCGNDINUNDATED_SYN,RVFCGNDNONW,RVFCGNDNONW_DD,RVFCGNDNONW_RIP,RVFCGNDNONW_SYN,RVFCGNDWOODY,RVFCGNDWOODY_DD,RVFCGNDWOODY_RIP,RVFCGNDWOODY_SYN,RVFCUNDNONW,RVFCUNDNONW_DD,RVFCUNDNONW_RIP,RVFCUNDNONW_SYN,RVFCUNDWOODY,RVFCUNDWOODY_DD,RVFCUNDWOODY_RIP,RVFCUNDWOODY_SYN,RVICANOPY,RVICANOPY_DD,RVICANOPY_RIP,RVICANOPY_SYN,RVICANUND,RVICANUND_DD,RVICANUND_RIP,RVICANUND_SYN,RVIGROUND,RVIGROUND_DD,RVIGROUND_RIP,RVIGROUND_SYN,RVIHERBS,RVIHERBS_DD,RVIHERBS_RIP,RVIHERBS_SYN,RVITALLWOOD,RVITALLWOOD_DD,RVITALLWOOD_RIP,RVITALLWOOD_SYN,RVITOTALVEG,RVITOTALVEG_DD,RVITOTALVEG_RIP,RVITOTALVEG_SYN,RVIUNDERSTORY,RVIUNDERSTORY_DD,RVIUNDERSTORY_RIP,RVIUNDERSTORY_SYN,RVIWOODY,RVIWOODY_DD,RVIWOODY_RIP,RVIWOODY_SYN,SIVDEPTH,SIXDEPTH,SSFCBEDROCK,SSFCBOULDERS,SSFCCOBBLE,SSFCGRAVEL,SSFCORGANIC,SSFCOTHER,SSFCSAND,SSFCSILT,SSFCWOOD,SSISITEVARIETY,SSISTAVARIETY,SSVLDIA,SSXLDIA
NLA12_VT-132,1,6/29/2012,0.04,0.04,0.025,0.005,0.6,0.4,0,0,FLAT,NA,0,NA,0,0,NA,0.169288734,0.076691217,0.040065342,0.005128205,0.448305723,0.260520779,6,3.3,0.359888312,-0.112198724,NA,0,0.04,0.04,NA,0,0.04,0.04,NA,0,0.13,0.13,NA,0,0,0,NA,0,0,0,NA,0,0.025,0.025,NA,0,0.005,0.005,NA,0,0.005,0.005,NA,0,1,1,0.4,0.1,0,0,0.4,0.1,0.4,0.1,0,0.031007752,0.05,0,0,0.05,0,0,0.04040404,0,0,0,0,0.15,0.05,0.1,NA,NA,NA,NA,NA,NA,NA,0,0.0825,0.0825,NA,0,0.235,0.235,NA,0,0,0,NA,0,0.05,0.05,NA,0,0,0,NA,0,0.05,0.05,NA,0,0.655833333,0.655833333,NA,0,0.186666667,0.186666667,NA,0,0.3175,0.3175,NA,0,1.2125,1.2125,NA,0,0.01,0.01,NA,0,0.6925,0.6925,NA,0,0.52,0.52,NA,0,1.2175,1.2175,NA,0,0.895,0.895,NA,0,0.525,0.525,0.400138865,0.93,0,0.189907834,0.080477587,0,0.028153359,0.45880271,0,0.006896552,0.135761958,5,2.1,0.285518948,0.144119956
NLA12_VT-106,1,7/2/2012,0.41,0.255,0.1825,0.3275,0.7,0.3,0,0,FLAT,NA,0,NA,0,0,NA,0,0,0.106470165,0.076704545,0.711618041,0.105207248,4,2.6,0.069591823,-0.389174575,NA,0,0.4425,0.4425,NA,0,0,0,NA,0,0.075,0.075,NA,0,0,0,NA,0,0,0,NA,0,0.04,0.04,NA,0,0,0,NA,0,0,0,NA,0,1,1,0.1,0,0,0,0.1,0,0.1,0,0,0.007692308,0.05,0,0,0,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0.775141553,1.11324498,0.045454546,1.304681127,NA,0,0.03,0.03,NA,0,0.09,0.09,NA,0,0,0,NA,0,0.5,0.5,NA,0,0,0,NA,0,0,0,NA,0,0.513333333,0.513333333,NA,0,0.386666667,0.386666667,NA,0,0.12,0.12,NA,0,1.0725,1.0725,NA,0,0.315,0.315,NA,0,0.55,0.55,NA,0,0.5225,0.5225,NA,0,1.0725,1.0725,NA,0,0.9525,0.9525,NA,0,0.5225,0.5225,0.45411697,0.92,0,0,0,0,0.149954151,0.383104088,0,0.273204956,0.193736805,3,2.9,0.181679443,-0.211092437
NLA12_WI-152,1,7/2/2012,0.6175,0,0.015,0.585,0,0.5,0.5,0,"GRADUAL, STEEP",NA,0.38,NA,0.04,0,NA,0.171593382,0.190717834,0,0.414416029,0.216050533,0.007222222,5,3,0.220853334,-0.016919265,NA,0.0575,0.575,0.559975,NA,0,0.015,0.015,NA,0,0.05,0.05,NA,0,0.005,0.005,NA,0,0,0,NA,0,0.0975,0.0975,NA,0,0.025,0.025,NA,0.025,0.0925,0.09185,NA,0.2,1,1,1,0.8,0,0,3.648111111,1.644444444,3.648111111,1.644444444,0,0.278062016,0.441666667,0,0,0.579,0.8,0.674666667,0.362323232,0,0.05,0,0,0.291666667,0.2,0.611111111,0.38,0.04,0.842351711,0.414188338,0.792429422,0.278879945,NA,0.0875,0.393055556,0.383472222,NA,0,0.099444444,0.099444444,NA,0,0.0625,0.0625,NA,0,0.0125,0.0125,NA,0.03030303,0.901689189,0.89195698,NA,0.06969697,0.023310811,0.03304302,NA,0,0.1125,0.111666667,NA,0,0.1075,0.107066667,NA,0.0875,0.5175,0.507916667,NA,0.0875,0.7375,0.72665,NA,0.0825,0.565,0.55575,NA,0.025,0.6575,0.638666667,NA,0.0875,0.625,0.614983333,NA,0.17,1.2975,1.2774,NA,0,0.22,0.218733333,NA,0.145,0.64,0.638733333,0.439191176,0.88,0,0.118234047,0.244513271,0.247928616,0.004444444,0.197283499,0.132698197,0,0.054897927,6,4.5,0.133676266,0.236352255
NLA12_VT-178,1,7/3/2012,0.57,0.13,0.09,0.4725,0.333333333,0.666666667,0,0,GRADUAL,NA,0,NA,0,0,NA,0,0,0.012535613,0,0.908862709,0.078601679,3,2,0,-0.422184875,NA,0,0.6025,0.6025,NA,0,0,0,NA,0,0.09,0.09,NA,0,0,0,NA,0,0,0,NA,0,0.015,0.015,NA,0,0.035,0.035,NA,0,0,0,NA,0,1,1,0.2,0.1,0,0,0.15,0.1,0.15,0.1,0,0.011538462,0.05,0,0,0,0,0,0.015,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,0.005,0.035,0.035,NA,0.025,0.115,0.115,NA,0,0.128787879,0.128787879,NA,0,0.1,0.1,NA,0.1,0.762121212,0.762121212,NA,0,0.009090909,0.009090909,NA,0,0.03,0.03,NA,0.0575,0.2375,0.2375,NA,0.03,0.15,0.15,NA,0.0875,0.4175,0.4175,NA,0.005,0.405,0.405,NA,0.005,0.3425,0.3425,NA,0.0875,0.3875,0.3875,NA,0.0925,0.735,0.735,NA,0.0575,0.2675,0.2675,NA,0.0875,0.3925,0.3925,0.65021364,1.35,0,0,0,0,0,0.868643735,0,0.045454545,0.08590172,2,1.7,0.111255483,-0.035182073
NLA12_WI-113,1,7/5/2012,0.783333333,0.416666667,0.205555556,0.716666667,0.777777778,0.222222222,0,0,FLAT,NA,0,NA,0,0,NA,0.037050918,0.015846339,0.080621752,0.091189537,0.754567067,0.020724387,6,3.1,0.141953616,-0.337901595,NA,0,0.73,0.73,NA,0,0.005,0.005,NA,0,0.038888889,0.038888889,NA,0,0,0,NA,0,0,0,NA,0,0.02,0.02,NA,0,0.035,0.035,NA,0,0,0,NA,0,1,1,0.666666667,0,0.666666667,0,1.708333333,0,1.041666667,0,0.222222222,0.138888889,0,0,0.333333333,0.333333333,0.125,0,0.122222222,0,0,0,0.333333333,0.333333333,0.25,0,0,0,1.556207698,0.968635351,0.406976744,0.719299397,NA,0,0.255344828,0.255344828,NA,0,0.119655172,0.119655172,NA,0,0.116529228,0.116529228,NA,0,0.091333333,0.091333333,NA,0,0.686215644,0.686215644,NA,0,0.117574718,0.117574718,NA,0,0.690277778,0.690277778,NA,0,0.134722222,0.134722222,NA,0,0.435,0.435,NA,0,1.2725,1.2725,NA,0,0.53,0.53,NA,0,1.1225,1.1225,NA,0,0.5725,0.5725,NA,0,1.735,1.735,NA,0,0.8375,0.8375,NA,0,0.6125,0.6125,0.820298049,0.78,0,0.005128205,0.003030303,0.003030303,0.038145029,0.585446868,0.009459535,0.340268986,0.019305274,7,3.6,0.133180778,-0.292780934
NLA12_MI-151,1,7/9/2012,0.4075,0,0,0.4075,0.1,0.3,0.6,0,STEEP,NA,0,NA,0,0,NA,0.025070356,0.227500755,0.256328492,0.240936869,0.120533024,0.129630503,6,4.2,0.175257821,-0.03544111,NA,0,0.345,0.345,NA,0,0.005,0.005,NA,0,0.075,0.075,NA,0,0.035,0.035,NA,0,0.005,0.005,NA,0,0.065,0.065,NA,0,0,0,NA,0,0.28,0.28,NA,0,0.9,0.9,1,0.9,0,0,2.1,1.6,2.1,1.6,0,0.161538462,0.15,0,0,0.6,0.45,0.3,0.21,0,0.05,0.5,0,0,0.05,0,0,0,0.333772369,0.540005311,0.788709677,0.682229458,NA,0,0.0775,0.0775,NA,0,0.1675,0.1675,NA,0,0.241342236,0.241342236,NA,0,0,0,NA,0,0.475826286,0.475826286,NA,0,0.282831477,0.282831477,NA,0,0.262777778,0.262777778,NA,0,0.309722222,0.309722222,NA,0,0.245,0.245,NA,0,0.83,0.83,NA,0,0.65,0.65,NA,0,0.6825,0.6825,NA,0,0.5575,0.5575,NA,0,1.48,1.48,NA,0,0.585,0.585,NA,0,0.7975,0.7975,0.56852636,1.49,0,0.029411765,0.071886255,0.114259641,0.093453819,0.199809612,0.174763239,0.14784272,0.16857295,7,4.8,0.167187411,-0.026735902
NLA12_WI-117,1,7/10/2012,0.845,0.1425,0.1425,0.845,0.3,0.7,0,0,GRADUAL,NA,0.13,NA,0.01,0,NA,0.004192872,0.007665094,0.014014301,0.476481568,0.482573663,0.015072502,6,3.111111111,0.070241767,-0.250436007,NA,0,0.7575,0.746125,NA,0,0.005,0.005,NA,0,0.0625,0.0625,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0.025,0.025,NA,0,0.01,0.01,NA,0,0.9,0.9,0.75,0.625,0,0,2.023809524,1.495238095,2.023809524,1.495238095,0,0.185483871,0.357142857,0,0,0.5,0.4,0.5,0.225490196,0,0,0.166666667,0,0,0.1,0,0.13,0.01,0.866207856,1.090247245,0.647145669,1.276061369,NA,0,0.380344828,0.378544061,NA,0,0.417155172,0.396455939,NA,0,0.115393625,0.085622547,NA,0,0.05,0.055555556,NA,0,0.714969251,0.729595464,NA,0,0.119637124,0.129226434,NA,0,0.36493295,0.3999255,NA,0,0.25506705,0.255630055,NA,0,1.0075,0.958333333,NA,0,1.685,1.677777778,NA,0,0.6425,0.611111111,NA,0,0.93,0.930555556,NA,0,1.2925,1.247222222,NA,0,2.3225,2.283333333,NA,0,0.6775,0.719444444,NA,0,1.3925,1.352777778,0.319895816,0.83,0,0,0.002816901,0.002816901,0.086772583,0.421818097,0.273628569,0.157278777,0.054868172,6,4.6,0.091686862,-0.190361093
NLA12_VT-139,1,7/10/2012,0.23,0.04,0,0.17,0.2,0.8,0,0,GRADUAL,NA,0,NA,0,0,NA,0.063253968,0.074365079,0.149313039,0.255714286,0.277621043,0.179732584,6,4.2,0.214185798,-0.184738334,NA,0,0.19,0.19,NA,0,0.015,0.015,NA,0,0.06,0.06,NA,0,0.005,0.005,NA,0,0.005,0.005,NA,0,0.011111111,0.011111111,NA,0,0.015,0.015,NA,0,0,0,NA,0,1,1,0.555555556,0.555555556,0,0,1.198412698,0.920634921,1.198412698,0.920634921,0,0.091304348,0.055555556,0,0,0,0,0.388888889,0.119318182,0,0.142857143,0,0,0.166666667,0.055555556,0.388888889,NA,NA,NA,NA,NA,NA,NA,0,0.05,0.05,NA,0,0.136111111,0.136111111,NA,0,0.008230453,0.008230453,NA,0,0,0,NA,0,0.878600823,0.878600823,NA,0,0.113168724,0.113168724,NA,0,0,0,NA,0,0.077777778,0.077777778,NA,0,0.186111111,0.186111111,NA,0,0.263888889,0.263888889,NA,0,0.577777778,0.577777778,NA,0,0.508333333,0.508333333,NA,0,0.263888889,0.263888889,NA,0,0.841666667,0.841666667,NA,0,0.077777778,0.077777778,NA,0,0.333333333,0.333333333,1.092397974,3.1,0,0.005405405,0.006896552,0.006896552,0,0.783690857,0.006896552,0.041107041,0.049107041,6,2.2,0.280900265,-0.075754649
NLA12_MI-139,1,7/10/2012,0.7875,0.1725,0.57,0.38,0.3,0.6,0.1,0,GRADUAL,NA,0,NA,0,0,NA,0.009090909,0,0.286545857,0,0.635445082,0.068918152,4,2.3,0.044408754,-0.408141594,NA,0,0.845,0.845,NA,0,0,0,NA,0,0.0925,0.0925,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,1,1,0.9,0.8,0,0,1.05,0.8,1.05,0.8,0,0.080769231,0.1,0,0,0.1,0.1,0.75,0.105,0,0,0,0,0,0,0,0,0,1.493222731,0.558511134,0.656097561,0.100790752,NA,0,0.01,0.01,NA,0,0.01,0.01,NA,0,0.026749827,0.026749827,NA,0,0.005128205,0.005128205,NA,0,0.924832525,0.924832525,NA,0,0.043289443,0.043289443,NA,0,0.39,0.39,NA,0,0.04,0.04,NA,0,0.02,0.02,NA,0,0.45,0.45,NA,0,0.925,0.925,NA,0,1.265,1.265,NA,0,0.06,0.06,NA,0,1.37,1.37,NA,0,0.43,0.43,NA,0,0.105,0.105,0.522812905,1.7,0,0,0.009660725,0.005405405,0.013660725,0.8252203,0,0.073648044,0.072404801,5,2.6,0.161291384,-0.217006267
NLA12_MI-124,1,7/10/2012,0.7,0.045,0.4425,0.5475,0.4,0.5,0.1,0,GRADUAL,NA,0,NA,0,0,NA,0.01,0.01,0.01,0.145454545,0.305454545,0.019090909,6,1.3,0.181498108,-0.139006916,NA,0,0.7625,0.7625,NA,0,0,0,NA,0,0.015,0.015,NA,0,0,0,NA,0,0,0,NA,0,0.01,0.01,NA,0,0,0,NA,0,0.045,0.045,NA,0,1,1,0.9,0.5,0,0,2.15,1.2,2.15,1.2,0,0.17768595,0.45,0,0,0.6,0.1,0.6,0.236263736,0,0,0,0,0.15,0.15,0.1,0,0,0.915931399,0.824968338,0.591269841,0.82833409,NA,0,0.095,0.095,NA,0,0.1225,0.1225,NA,0,0.085809005,0.085809005,NA,0,0.141316278,0.141316278,NA,0,0.55462928,0.55462928,NA,0,0.218245437,0.218245437,NA,0,0.34,0.34,NA,0,0.235,0.235,NA,0,0.2175,0.2175,NA,0,0.7925,0.7925,NA,0,0.8575,0.8575,NA,0,0.8975,0.8975,NA,0,0.4525,0.4525,NA,0,1.5125,1.5125,NA,0,0.575,0.575,NA,0,0.615,0.615,0.295334086,0.75,0,0.004651163,0.004651163,0.004651163,0.013861001,0.901255128,0.049069383,0.004081633,0.017779368,7,2.3,0.05368974,-0.011903372
NLA12_TX-117,2,7/10/2012,0.195,0.1425,0.065,0.01,1,0,0,0,FLAT,NA,0,NA,0,0,NA,0,0,0.073188265,0,0.92168353,0.005128205,3,2.1,0,-0.422184875,NA,0,0.195,0.195,NA,0,0,0,NA,0,0.01,0.01,NA,0,0,0,NA,0,0,0,NA,0,0.005,0.005,NA,0,0,0,NA,0,0.01,0.01,NA,0,1,1,1,0.8,0.8,0.7,1.25,1,0.45,0.3,0.266666667,0.096153846,0,0,0,0.2,0,0,0.045,0,0,0,0.8,0,0.1,0.15,0,0,0.352278094,0.456336797,0.808256881,0.653042051,NA,0,0.04,0.04,NA,0,0.01,0.01,NA,0,0.078360845,0.078360845,NA,0,0.194594595,0.194594595,NA,0,0.69115673,0.69115673,NA,0,0.035887831,0.035887831,NA,0,0.11,0.11,NA,0,0.1,0.1,NA,0,0.05,0.05,NA,0,0.26,0.26,NA,0,0.855,0.855,NA,0,0.755,0.755,NA,0,0.15,0.15,NA,0,0.94,0.94,NA,0,0.21,0.21,NA,0,0.185,0.185,0.170701168,0.445,0,0,0,0,0.072627353,0.803359623,0,0.113756614,0.01025641,3,2.4,0.148340644,-0.070364146
NLA12_OR-106,1,7/10/2012,0.045,0.005,0,0.05,0,0.5,0.5,0,"GRADUAL, STEEP",NA,0,NA,0,0,NA,0.232743073,0.289403757,0.022085299,0.221766914,0.102408392,0.131592564,6,4.4,0.164986122,0.110470266,NA,0,0.005,0.005,NA,0,0.1075,0.1075,NA,0,0.045,0.045,NA,0,0.1175,0.1175,NA,0,0.005,0.005,NA,0,0.03,0.03,NA,0,0.1,0.1,NA,0,0,0,NA,0,1,1,1,0.3,0,0,1.583333333,0.5,1.583333333,0.5,0,0.120155039,0.05,0,0,0.2,0.35,0,0.156565657,0,0.333333333,0.25,0,0,0.3,0.1,0,0,2.906525317,1.890151972,0.456451613,1.673906645,NA,0,0.15,0.15,NA,0,0.0975,0.0975,NA,0,0.557376492,0.557376492,NA,0,0,0,NA,0,0.16515104,0.16515104,NA,0,0.27747246800000003,0.27747246800000003,NA,0,0.085,0.085,NA,0,0.4125,0.4125,NA,0,0.2475,0.2475,NA,0,0.745,0.745,NA,0,0.4125,0.4125,NA,0,0.235,0.235,NA,0,0.66,0.66,NA,0,1.1575,1.1575,NA,0,0.4975,0.4975,NA,0,0.9225,0.9225,1.946621004,3.74,0.043396226,0.077111606,0.293314974,0.189458134,0.030734405,0.048164746,0.133672652,0.052857739,0.131289518,8,6.5,0.171344061,0.217604502
NLA12_WI-136,1,7/11/2012,0.238888889,0.027777778,0.147222222,0.136111111,0.2,0.8,0,0,GRADUAL,NA,0,NA,0,0,NA,0.149021716,0.181977242,0.050708226,0.393400681,0.170565639,0.054326496,6,4.7,0.196605074,-0.013717003,NA,0,0.355,0.355,NA,0,0.005,0.005,NA,0,0.015,0.015,NA,0,0,0,NA,0,0,0,NA,0,0.035,0.035,NA,0,0.01,0.01,NA,0,0.015,0.015,NA,0,0.9,0.9,0.7,0.6,0,0,1.5,0.9,1.5,0.9,0,0.1171875,0.25,0,0,0.3,0.5,0.3,0.153061224,0,0,0.1,0,0.05,0,0,0,0,0.755244659,0.364984417,0.6,0.239305601,NA,0,0.225,0.225,NA,0,0.29,0.29,NA,0,0.399670034,0.399670034,NA,0,0,0,NA,0,0.48383165,0.48383165,NA,0,0.016498316,0.016498316,NA,0,0.37,0.37,NA,0,0.1225,0.1225,NA,0,0.515,0.515,NA,0,1.0075,1.0075,NA,0,0.235,0.235,NA,0,0.595,0.595,NA,0,0.6375,0.6375,NA,0,1.2425,1.2425,NA,0,0.4925,0.4925,NA,0,0.6475,0.6475,0.400693843,0.75,0,0.002941176,0.260368308,0.155778543,0.029301919,0.125340798,0.269133603,0.068581293,0.095412488,7,6,0.187932507,0.088737761
NLA12_VT-153,1,7/11/2012,0.12,0.08,0.05,0.095,0.7,0.2,0.1,0,FLAT,NA,0,NA,0,0,NA,0.005420054,0.254975751,0.050960637,0.382336203,0.202470437,0.103836917,6,4.222222222,0.088852212,-0.080043432,NA,0,0.115,0.115,NA,0,0,0,NA,0,0.105,0.105,NA,0,0.015,0.015,NA,0,0,0,NA,0,0.115,0.115,NA,0,0,0,NA,0,0.0575,0.0575,NA,0,1,1,0.8,0.5,0,0,1.6,1,1.6,1,0,0.123076923,0.2,0,0,0.1,0.1,0.4,0.16,0,0,0.05,0,0.35,0.4,0,NA,NA,NA,NA,NA,NA,NA,0,0.1075,0.1075,NA,0,0.1425,0.1425,NA,0,0.164291564,0.164291564,NA,0,0,0,NA,0,0.285708436,0.285708436,NA,0,0.05,0.05,NA,0,0.250277778,0.250277778,NA,0,0.189722222,0.189722222,NA,0,0.25,0.25,NA,0,0.7025,0.7025,NA,0,0.255,0.255,NA,0,0.49,0.49,NA,0,0.4425,0.4425,NA,0,0.9575,0.9575,NA,0,0.4525,0.4525,NA,0,0.4675,0.4675,0.945691987,1.31,0,0,0,0,0.25625,0.109090909,0.101704545,0.176704545,0.15625,4,2,0.128711905,-0.090295889
NLA12_MI-109,1,7/11/2012,0.555555556,0.119444444,0.258333333,0.361111111,0.333333333,0.555555556,0,0.111111111,GRADUAL,NA,0,NA,0,0,NA,0.006006006,0.055869823,0.209986772,0.197131085,0.458060272,0.072946041,6,2.888888889,0.175659939,-0.311077984,NA,0,0.555555556,0.555555556,NA,0,0.005555556,0.005555556,NA,0,0.2,0.2,NA,0,0,0,NA,0,0.005555556,0.005555556,NA,0,0.075,0.075,NA,0,0.011111111,0.011111111,NA,0,0.075,0.075,NA,0,1,1,0.666666667,0.555555556,0,0,2.222222222,1.444444444,2.222222222,1.444444444,0,0.170940171,0.277777778,0,0,0.444444444,0.055555556,0.5,0.222222222,0,0.222222222,0,0,0.166666667,0.166666667,0.388888889,0,0,1.295613277,1.057922122,0.622605364,0.998468527,NA,0,0.130246914,0.130246914,NA,0,0.361419753,0.361419753,NA,0,0.119652813,0.119652813,NA,0,0.059090746,0.059090746,NA,0,0.674216473,0.674216473,NA,0,0.147039968,0.147039968,NA,0,0.05,0.05,NA,0,0.383333333,0.383333333,NA,0,0.505555556,0.505555556,NA,0,0.938888889,0.938888889,NA,0,0.805555556,0.805555556,NA,0,0.663888889,0.663888889,NA,0,0.888888889,0.888888889,NA,0,1.683333333,1.683333333,NA,0,0.433333333,0.433333333,NA,0,1.019444444,1.019444444,0.301846171,0.988888889,0,0.005698006,0.106449106,0.077441077,0.086719605,0.381404556,0.111839112,0.056176074,0.174272464,7,3.444444444,0.272060578,-0.145283608
NLA12_TX-109,1,7/11/2012,0.6325,0.07,0,0.6025,0.1,0.8,0.1,0,GRADUAL,NA,0,NA,0,0,NA,0,0,0.129237055,0.045454545,0.817900992,0.007407407,4,2.1,0.052193867,-0.405679725,NA,0,0.6325,0.6325,NA,0,0,0,NA,0,0.005,0.005,NA,0,0.055,0.055,NA,0,0,0,NA,0,0.025,0.025,NA,0,0,0,NA,0,0,0,NA,0,1,1,0.9,0.7,0,0,2.05,1.2,2.05,1.2,0,0.157692308,0.25,0,0,0.1,0,0.35,0.205,0,0.15,0.1,0,0.55,0.45,0.1,0,0,1.126192479,0.821029252,0.686065574,0.407773534,NA,0,0.1925,0.1925,NA,0,0.02,0.02,NA,0,0.083924364,0.083924364,NA,0,0,0,NA,0,0.773900034,0.773900034,NA,0,0.142175602,0.142175602,NA,0,0.125,0.125,NA,0,0.1525,0.1525,NA,0,0.2125,0.2125,NA,0,0.49,0.49,NA,0,0.85,0.85,NA,0,0.8475,0.8475,NA,0,0.365,0.365,NA,0,1.34,1.34,NA,0,0.2775,0.2775,NA,0,0.4925,0.4925,0.255821118,1.21,0,0,0,0,0.041570436,0.870974702,0,0.082326657,0.005128205,3,2.4,0.185425805,-0.175910365
NLA12_VT-109,1,7/12/2012,0.63,0.125,0.4325,0.475,0.7,0.3,0,0,FLAT,NA,0,NA,0,0,NA,0.029542462,0.046370968,0.039568787,0.051473009,0.510487832,0.322556943,6,3.625,0.278150568,-0.272597947,NA,0,0.63,0.63,NA,0,0,0,NA,0,0.295,0.295,NA,0,0,0,NA,0,0,0,NA,0,0.03,0.03,NA,0,0,0,NA,0,0,0,NA,0,1,1,0.1,0.1,0,0,0.15,0.1,0.15,0.1,0,0.011538462,0.05,0,0,0,0,0.1,0.015,0,0,0,0,0,0,0,0,0,1.254925806,0.894135608,0.115217391,0.799355688,NA,0,0.1325,0.1325,NA,0,0.2725,0.2725,NA,0,0.071428571,0.071428571,NA,0,0.249047619,0.249047619,NA,0,0.226190476,0.226190476,NA,0,0.053333333,0.053333333,NA,0,0.42,0.42,NA,0,0.1975,0.1975,NA,0,0.405,0.405,NA,0,1.0225,1.0225,NA,0,0.275,0.275,NA,0,0.505,0.505,NA,0,0.6025,0.6025,NA,0,1.1275,1.1275,NA,0,0.6175,0.6175,NA,0,0.6225,0.6225,0.415799097,1.08,0,0.067982456,0.034649123,0.067763158,0.0625,0.286973115,0.022018477,0.238281027,0.219832645,7,3.2,0.298202235,-0.047621425
NLA12_MI-136,1,7/12/2012,0.6675,0.03,0.515,0.1825,0.1,0.9,0,0,GRADUAL,NA,0,NA,0,0,NA,0,0.005128205,0.015987461,0.442094687,0.529893095,0.006896552,5,1.7,0.161498722,-0.271137702,NA,0,0.585,0.585,NA,0,0,0,NA,0,0.005,0.005,NA,0,0,0,NA,0,0,0,NA,0,0.0625,0.0625,NA,0,0,0,NA,0,0.055,0.055,NA,0,1,1,0.9,0.8,0.55,0.3,2.55,1.5,2,1.2,0.183333333,0.210743802,0.55,0,0.2,0.45,0,0.55,0.21978022,0,0,0,0.35,0.25,0.2,0,0,0,1.095321767,0.685715876,0.813043478,0.51255049,NA,0,0.09,0.09,NA,0,0.06,0.06,NA,0,0.077327932,0.077327932,NA,0,0.009660725,0.009660725,NA,0,0.640524462,0.640524462,NA,0,0.272486882,0.272486882,NA,0,0.162777778,0.162777778,NA,0,0.199722222,0.199722222,NA,0,0.15,0.15,NA,0,0.525,0.525,NA,0,0.86,0.86,NA,0,0.8,0.8,NA,0,0.3525,0.3525,NA,0,1.375,1.375,NA,0,0.375,0.375,NA,0,0.575,0.575,0.083333333,0.477777778,0,0.016393443,0.033809561,0.034389717,0.085326384,0.53418862600000006,0.249768184,0.015593213,0.030530873,7,3.8,0.167246738,-0.012704537
